t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
0.0,R,1,0.00,0.00,17763985.7,84576774.9,431558102
1.0,S,34,10.04,4.31,17763985.7,84576776.1,431558119
2.0,S,34,20.91,9.27,17763985.7,84576805.4,431558153
3.0,S,34,31.79,14.21,17763985.7,84576805.7,431558156
4.0,S,34,42.46,19.38,17763985.7,84576805.8,431558157
5.0,S,34,53.28,24.44,17763985.7,84576806.1,431558160
6.0,S,38,64.49,29.05,17763985.7,84576870.6,431558215
7.0,S,34,76.43,33.92,17763985.7,84576931.6,431558276
8.0,S,38,88.64,38.63,17763985.7,84577013.3,431558366
9.0,S,35,100.40,43.17,17763985.7,84577093.9,431558601
10.0,S,39,109.85,46.33,17763985.7,84577194.2,431558962
11.0,S,39,125.09,51.34,17763985.7,84577247.8,431559179
12.0,S,35,136.92,55.99,17763985.7,84577288.1,431559393
13.0,S,35,143.99,58.29,17763985.7,84577410.1,431559921
14.0,S,41,154.54,61.33,17763985.7,84577544.0,431560473
15.0,S,37,170.03,65.72,17763985.7,84577660.6,431560850
16.0,S,37,184.73,70.96,17763985.7,84577660.8,431560852
17.0,S,36,198.12,75.96,17763985.7,84577741.8,431560944
18.0,S,37,214.83,80.55,17763985.7,84577853.5,431561045
19.0,S,34,225.66,85.15,17763985.7,84578069.3,431561437
20.0,S,40,239.65,88.76,17763985.7,84578165.1,431561756
21.0,S,44,261.37,93.43,17763985.7,84578178.0,431561813
22.0,S,40,277.89,97.81,17763985.7,84578274.4,431562218
23.0,S,39,294.67,102.95,17763985.7,84578308.9,431562411
24.0,S,42,304.48,104.89,17763985.7,84578513.6,431563148
25.0,S,44,314.54,108.04,17763985.7,84578801.0,431564062
26.0,S,38,328.39,112.47,17763985.7,84578904.6,431564391
27.0,S,38,344.35,117.45,17763985.7,84578904.6,431564391
28.0,S,42,360.26,121.38,17763985.7,84579010.0,431564611
29.0,S,38,377.87,126.54,17763985.7,84579109.7,431564708
30.0,S,36,390.11,131.03,17763985.7,84579394.6,431565122
31.0,S,41,401.98,134.55,17763985.7,84579487.7,431565491
32.0,S,45,422.14,138.77,17763985.7,84579534.3,431565672
33.0,S,41,440.28,143.28,17763985.7,84579628.3,431566067
34.0,S,41,458.69,148.80,17763985.7,84579629.3,431566070
35.0,S,44,477.45,153.33,17763985.7,84579840.9,431566344
36.0,S,39,494.12,157.33,17763985.7,84580065.2,431566780
37.0,S,35,503.08,160.83,17763985.7,84580278.6,431567574
38.0,S,41,517.22,165.89,17763985.7,84580352.4,431567869
39.0,S,45,533.04,168.69,17763985.7,84580456.2,431568311
40.0,S,43,552.91,173.16,17763985.7,84580505.2,431568521
41.0,S,41,570.95,177.46,17763985.7,84580553.9,431568706
42.0,S,41,588.44,181.56,17763985.7,84580591.0,431568855
43.0,S,39,590.98,181.66,17763985.7,84580855.5,431569856
44.2,S,38,605.32,185.88,17763985.7,84581169.5,431570338
45.2,S,34,617.91,190.96,17763985.7,84581266.0,431570422
46.2,S,38,626.06,194.29,17763985.7,84581368.4,431570764
47.2,S,38,641.84,199.23,17763985.7,84581386.6,431570828
48.2,S,34,651.96,203.35,17763985.7,84581515.8,431571418
49.2,S,38,659.73,206.47,17763985.7,84581631.9,431571854
50.2,S,38,675.45,211.28,17763985.7,84581660.6,431571949
51.2,S,34,685.63,215.56,17763985.7,84581728.9,431572257
52.2,S,38,692.96,218.43,17763985.7,84581841.4,431572697
53.2,S,45,712.30,223.26,17763985.8,84581981.7,431572947
54.2,S,41,731.25,228.35,17763985.8,84581994.0,431572966
55.2,S,41,749.94,233.59,17763985.8,84581994.1,431572967
56.2,S,45,770.00,238.43,17763985.8,84582097.4,431573070
57.2,S,41,790.96,243.20,17763985.8,84582287.1,431573316
58.2,S,41,809.50,248.16,17763985.8,84582413.8,431573732
59.2,S,39,819.06,251.16,17763985.8,84582617.4,431574442
60.2,S,35,820.02,251.32,17763985.8,84582891.0,431575439
61.2,S,38,834.77,256.02,17763985.8,84582935.7,431575527
62.2,S,34,846.63,261.14,17763985.8,84583032.4,431575612
63.2,S,38,858.59,265.75,17763985.8,84583135.5,431575708
64.2,S,34,873.26,271.08,17763985.8,84583232.0,431575805
65.2,S,34,884.89,276.24,17763985.8,84583296.7,431575896
66.2,S,38,894.02,279.36,17763985.8,84583399.2,431576269
67.2,S,34,906.85,283.76,17763985.8,84583495.0,431576631
68.2,S,34,918.78,288.71,17763985.8,84583495.5,431576633
69.2,S,38,922.93,290.32,17763985.8,84583663.2,431577319
70.2,S,45,938.79,295.34,17763985.8,84583707.5,431577486
71.2,S,41,955.94,300.17,17763985.8,84583774.2,431577757
72.2,S,41,974.58,305.49,17763985.8,84583774.6,431577758
73.2,S,45,991.16,308.24,17763985.8,84583878.2,431578161
74.2,S,42,1010.72,312.45,17763985.8,84583995.5,431578633
75.2,S,41,1024.39,316.41,17763985.8,84584201.5,431579336
76.2,S,41,1043.02,321.72,17763985.8,84584263.0,431579391
77.2,S,45,1063.31,325.83,17763985.8,84584439.9,431579554
78.2,S,41,1082.98,330.17,17763985.8,84584535.7,431579640
79.2,S,41,1100.22,334.69,17763985.8,84584631.7,431579933
80.2,S,40,1109.46,337.02,17763985.8,84584825.6,431580681
81.3,S,38,1112.00,337.19,17763985.8,84585133.1,431581763
82.3,S,38,1124.27,341.26,17763985.8,84585229.4,431581995
83.3,S,34,1136.79,346.37,17763985.8,84585325.5,431582082
84.3,S,38,1148.32,350.73,17763985.8,84585428.5,431582177
85.3,S,35,1163.45,355.50,17763985.8,84585501.5,431582245
86.3,S,34,1175.30,360.42,17763985.8,84585589.9,431582447
87.3,S,38,1183.27,363.10,17763985.8,84585692.8,431582898
88.3,S,38,1196.28,367.61,17763985.8,84585765.7,431583223
89.3,S,34,1207.95,372.70,17763985.8,84585789.1,431583403
90.3,S,38,1213.00,374.57,17763985.8,84585956.3,431584024
91.3,S,38,1228.07,379.50,17763985.8,84585992.6,431584144
92.3,S,34,1238.50,383.51,17763985.8,84586053.1,431584413
93.3,S,34,1245.68,386.48,17763985.8,84586155.3,431584837
94.3,S,38,1261.12,391.50,17763985.8,84586166.4,431584884
95.3,S,34,1268.90,394.80,17763985.8,84586316.8,431585354
96.3,S,34,1279.73,399.21,17763985.8,84586358.5,431585465
97.3,S,38,1292.89,403.56,17763985.8,84586420.3,431585627
98.3,S,34,1304.29,408.00,17763985.8,84586515.9,431585886
99.3,S,38,1315.39,412.66,17763985.8,84586683.1,431586032
100.3,S,34,1330.17,417.56,17763985.8,84586779.0,431586126
101.3,S,41,1342.14,422.81,17763985.8,84586811.8,431586160
102.3,S,45,1358.37,426.95,17763985.8,84586915.3,431586405
103.3,S,44,1381.03,432.11,17763985.8,84586940.2,431586499
104.3,S,41,1398.65,436.57,17763985.8,84587050.4,431586944
105.3,S,41,1417.49,441.71,17763985.8,84587050.7,431586951
106.3,S,41,1427.90,443.42,17763985.8,84587210.1,431587625
107.3,S,45,1450.75,448.24,17763985.8,84587222.4,431587698
108.3,S,41,1468.29,452.51,17763985.8,84587385.9,431588357
109.3,S,41,1487.28,457.49,17763985.8,84587386.6,431588358
110.3,S,45,1504.77,461.48,17763985.8,84587489.6,431588597
111.3,S,43,1527.01,466.56,17763985.8,84587763.4,431588834
112.3,S,41,1543.45,471.31,17763985.8,84588018.1,431589642
113.3,S,41,1555.97,475.00,17763985.8,84588181.0,431590363
114.3,S,41,1564.84,476.64,17763985.8,84588355.3,431591032
115.3,S,45,1582.64,480.15,17763985.8,84588412.8,431591335
116.3,S,41,1599.26,483.92,17763985.8,84588508.7,431592016
117.3,S,41,1616.98,488.69,17763985.8,84588621.7,431592595
118.3,S,41,1630.09,491.56,17763985.8,84588756.4,431593506
119.3,S,40,1634.01,491.71,17763985.8,84588999.3,431594510
120.4,S,43,1653.67,495.94,17763985.8,84589143.1,431595063
121.4,S,40,1661.75,498.46,17763985.8,84589382.7,431595874
122.4,S,34,1671.74,503.07,17763985.8,84589484.8,431596206
123.4,S,38,1681.44,506.58,17763985.8,84589588.5,431596509
124.4,S,34,1695.77,511.54,17763985.8,84589684.6,431596597
125.4,S,34,1707.62,516.55,17763985.8,84589684.9,431596602
