t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
57.1,S,34,125.12,10.06,17741077.7,81311802.4,422266444
58.1,S,34,127.28,10.21,17741077.7,81311802.7,422266448
59.1,S,34,129.46,10.36,17741077.7,81311802.9,422266456
60.1,S,34,131.66,10.53,17741077.7,81311803.1,422266458
61.1,S,34,133.83,10.73,17741077.7,81311850.2,422266649
62.1,S,34,135.99,10.91,17741077.7,81311850.6,422266652
63.1,S,34,138.01,11.02,17741077.7,81311852.2,422266683
64.1,S,34,140.22,11.14,17741077.7,81311852.3,422266685
65.1,S,34,142.42,11.28,17741077.7,81311852.6,422266689
66.1,S,34,144.59,11.46,17741077.7,81311868.9,422266747
67.1,S,34,146.70,11.63,17741077.7,81311870.6,422266763
68.1,S,34,148.92,11.78,17741077.7,81311870.7,422266764
69.1,S,34,151.11,11.94,17741077.7,81311870.9,422266768
70.1,S,34,153.28,12.10,17741077.7,81311871.3,422266773
71.1,S,34,155.16,12.23,17741077.7,81311871.7,422266777
72.1,S,34,156.97,12.35,17741077.7,81311871.8,422266780
73.1,S,34,158.76,12.48,17741077.7,81311872.5,422266784
74.1,S,34,160.64,12.61,17741077.7,81311878.8,422266791
75.1,S,34,162.52,12.75,17741077.7,81311882.7,422266834
76.1,S,34,164.54,12.90,17741077.7,81311891.3,422266967
77.1,S,34,166.33,13.03,17741077.7,81311891.6,422266971
78.1,S,34,168.17,13.17,17741077.7,81311891.7,422266974
79.1,S,34,169.94,13.30,17741077.7,81311892.2,422266981
80.1,S,34,171.78,13.43,17741077.7,81311898.6,422267000
81.1,S,34,173.60,13.55,17741077.7,81311898.8,422267004
82.1,S,34,175.61,13.72,17741077.7,81311916.2,422267242
83.1,S,34,177.73,13.90,17741077.7,81311932.6,422267532
84.1,S,34,179.89,14.06,17741077.7,81311947.0,422267726
85.1,S,34,181.91,14.18,17741077.7,81311953.8,422267821
86.1,S,34,183.70,14.29,17741077.7,81311954.0,422267823
87.1,S,34,185.53,14.39,17741077.7,81311954.2,422267827
88.1,S,42,191.84,14.68,17741077.7,81312125.0,422268142
89.1,S,40,199.82,14.96,17741077.7,81312250.7,422268621
90.1,S,34,202.90,15.08,17741077.7,81312269.6,422268707
91.1,S,34,205.65,15.23,17741077.7,81312270.6,422268709
92.1,S,34,208.45,15.36,17741077.7,81312270.8,422268710
93.1,S,34,211.28,15.51,17741077.7,81312271.1,422268713
94.1,S,34,213.86,15.64,17741077.7,81312335.7,422268909
95.1,S,34,216.67,15.76,17741077.7,81312336.2,422268916
96.1,S,34,219.47,15.90,17741077.7,81312336.4,422268918
97.1,S,34,222.24,16.06,17741077.7,81312337.4,422268923
98.1,S,34,224.99,16.22,17741077.7,81312345.4,422268950
99.1,S,34,227.55,16.36,17741077.7,81312402.5,422269174
100.1,S,34,230.36,16.51,17741077.7,81312403.2,422269177
101.1,S,34,233.21,16.63,17741077.7,81312403.7,422269186
102.1,S,34,236.06,16.75,17741077.7,81312404.0,422269189
103.1,S,34,238.45,16.89,17741077.7,81312468.7,422269447
104.1,S,34,241.28,17.01,17741077.7,81312469.2,422269449
105.1,S,34,243.94,17.16,17741077.7,81312502.4,422269597
106.1,S,34,245.75,17.39,17741077.7,81312504.1,422269627
107.1,S,34,247.56,17.52,17741077.7,81312508.7,422269646
108.1,S,34,249.36,17.65,17741077.7,81312508.8,422269647
109.1,S,34,251.19,17.78,17741077.7,81312509.9,422269652
110.1,S,34,253.01,17.87,17741077.7,81312510.2,422269654
111.1,S,34,254.79,17.99,17741077.7,81312510.9,422269657
112.1,S,34,256.60,18.12,17741077.7,81312511.1,422269658
113.1,S,34,258.55,18.25,17741077.7,81312511.3,422269661
114.1,S,34,260.46,18.37,17741077.7,81312511.5,422269669
115.1,S,34,262.31,18.50,17741077.7,81312557.5,422269844
116.1,S,34,264.21,18.62,17741077.7,81312608.2,422270045
117.1,S,34,266.04,18.72,17741077.7,81312619.3,422270088
118.1,S,34,267.83,18.85,17741077.7,81312640.6,422270163
119.1,S,34,269.65,18.96,17741077.7,81312651.2,422270207
120.1,S,34,271.48,19.06,17741077.7,81312662.1,422270247
121.1,S,34,273.31,19.19,17741077.7,81312672.8,422270286
122.1,S,34,274.89,19.29,17741077.7,81312788.8,422270641
123.1,S,34,276.72,19.40,17741077.7,81312820.2,422270762
124.1,S,34,278.57,19.50,17741077.7,81312820.5,422270768
125.1,S,34,280.36,19.61,17741077.7,81312820.7,422270771
126.2,S,34,282.14,19.75,17741077.7,81312821.3,422270773
127.2,S,34,283.93,19.87,17741077.7,81312821.5,422270774
128.2,S,34,285.71,20.00,17741077.7,81312822.0,422270779
129.2,S,34,287.54,20.11,17741077.7,81312822.2,422270781
130.2,S,34,289.34,20.21,17741077.7,81312886.8,422270836
131.2,S,34,291.18,20.35,17741077.7,81312887.1,422270839
132.2,S,34,293.00,20.48,17741077.7,81312906.6,422270862
133.2,S,34,294.87,20.60,17741077.7,81312906.9,422270868
134.2,S,34,296.73,20.70,17741077.7,81312907.6,422270872
135.2,S,34,298.56,20.82,17741077.7,81312907.8,422270874
136.2,S,34,300.34,20.96,17741077.7,81312908.1,422270879
137.2,S,34,302.10,21.09,17741077.7,81312908.4,422270882
138.2,S,34,303.92,21.19,17741077.7,81312936.4,422270915
139.2,S,34,305.79,21.29,17741077.7,81312937.0,422270919
140.2,S,34,307.67,21.40,17741077.7,81312937.3,422270921
141.2,S,34,309.44,21.50,17741077.7,81312937.5,422270923
142.2,S,34,311.36,21.62,17741077.7,81312937.9,422270925
143.2,S,34,313.25,21.74,17741077.7,81312991.3,422270993
144.2,S,34,315.04,21.87,17741077.7,81312992.0,422270999
145.2,S,34,316.87,21.96,17741077.7,81312992.2,422271002
146.2,S,34,318.65,22.10,17741077.7,81312992.4,422271005
147.2,S,34,320.43,22.24,17741077.7,81312992.6,422271007
148.2,S,34,322.26,22.36,17741077.7,81312993.1,422271010
149.2,S,34,324.08,22.49,17741077.7,81312993.3,422271013
150.2,S,34,325.91,22.63,17741077.7,81312993.8,422271018
151.2,S,34,327.77,22.77,17741077.7,81312994.0,422271020
152.2,S,34,329.67,22.86,17741077.7,81312994.3,422271022
153.2,S,34,331.50,22.99,17741077.7,81313100.2,422271121
154.2,S,34,333.27,23.11,17741077.7,81313100.7,422271128
155.2,S,34,335.13,23.23,17741077.7,81313101.2,422271131
156.2,S,34,336.95,23.36,17741077.7,81313101.4,422271135
157.2,S,34,338.79,23.49,17741077.7,81313101.6,422271138
158.2,S,34,340.58,23.61,17741077.7,81313101.9,422271141
159.2,S,34,342.40,23.74,17741077.7,81313102.5,422271144
160.2,S,34,344.19,23.88,17741077.7,81313102.7,422271147
161.2,S,42,347.86,24.07,17741077.7,81313160.3,422271361
162.2,S,42,356.45,24.38,17741077.7,81313300.8,422271865
163.2,S,34,361.00,24.58,17741077.7,81313362.7,422272120
164.2,S,34,363.81,24.72,17741077.7,81313362.8,422272121
165.2,S,34,366.62,24.90,17741077.7,81313363.7,422272132
166.2,S,34,369.39,25.04,17741077.7,81313363.9,422272141
167.2,S,34,371.83,25.20,17741077.7,81313428.8,422272432
168.2,S,34,374.52,25.43,17741077.7,81313432.6,422272453
169.2,S,34,377.31,25.55,17741077.7,81313432.9,422272461
170.2,S,34,380.11,25.68,17741077.7,81313433.6,422272464
171.2,S,34,382.92,25.81,17741077.7,81313433.9,422272474
172.2,S,34,385.36,25.95,17741077.7,81313537.5,422272891
173.2,S,34,388.24,26.15,17741077.7,81313598.4,422273082
174.2,S,34,390.87,26.28,17741077.7,81313682.7,422273339
175.2,S,34,393.68,26.43,17741077.7,81313683.5,422273345
176.2,S,34,396.20,26.57,17741077.7,81313748.0,422273536
177.2,S,34,398.96,26.72,17741077.7,81313751.6,422273556
178.2,S,34,401.79,26.87,17741077.7,81313752.2,422273560
179.2,S,34,404.63,27.00,17741077.7,81313752.5,422273570
180.2,S,34,407.47,27.12,17741077.7,81313798.2,422273726
181.2,S,34,409.95,27.26,17741077.7,81313885.3,422274065
182.2,S,34,412.74,27.39,17741077.7,81313885.4,422274069
183.2,S,34,415.51,27.54,17741077.7,81313905.0,422274127
184.2,S,34,418.32,27.64,17741077.7,81313905.4,422274137
185.2,S,34,420.91,27.78,17741077.7,81313970.1,422274311
186.2,S,34,423.70,27.92,17741077.7,81313973.3,422274327
187.2,S,34,426.51,28.05,17741077.7,81313973.7,422274336
188.2,S,34,429.34,28.16,17741077.7,81313974.2,422274339
189.2,S,34,432.17,28.28,17741077.7,81313974.8,422274349
190.2,S,34,434.80,28.42,17741077.7,81314042.8,422274542
191.2,S,34,437.64,28.53,17741077.7,81314043.1,422274551
192.2,S,34,440.46,28.66,17741077.7,81314043.4,422274554
193.2,S,34,443.27,28.79,17741077.7,81314043.9,422274567
194.2,S,34,445.51,28.90,17741077.7,81314100.5,422274823
195.2,S,34,447.93,29.04,17741077.7,81314236.8,422275224
196.2,S,34,450.64,29.18,17741077.7,81314237.0,422275226
197.2,S,34,453.37,29.33,17741077.7,81314237.2,422275235
198.2,S,34,456.13,29.47,17741077.7,81314237.9,422275239
199.2,S,34,458.78,29.61,17741077.7,81314301.4,422275350
200.2,S,34,461.55,29.76,17741077.7,81314366.9,422275518
201.2,S,34,464.34,29.89,17741077.7,81314375.2,422275601
202.2,S,34,467.13,30.02,17741077.7,81314378.2,422275643
203.2,S,34,469.96,30.13,17741077.7,81314378.3,422275644
204.2,S,34,472.75,30.30,17741077.7,81314446.8,422275704
205.2,S,34,475.54,30.43,17741077.7,81314447.3,422275707
206.2,S,34,478.37,30.56,17741077.7,81314447.5,422275711
207.2,S,34,481.18,30.68,17741077.7,81314447.7,422275717
208.2,S,34,483.92,30.83,17741077.7,81314513.4,422275790
209.2,S,34,486.74,30.97,17741077.7,81314527.0,422275806
210.2,S,34,489.47,31.10,17741077.7,81314544.3,422275826
211.2,S,34,492.27,31.24,17741077.7,81314544.9,422275827
212.2,S,34,495.06,31.39,17741077.7,81314572.2,422275861
213.2,S,34,497.82,31.54,17741077.7,81314572.3,422275863
214.2,S,34,500.59,31.67,17741077.7,81314605.4,422275895
215.2,S,34,503.41,31.81,17741077.7,81314605.5,422275898
216.2,S,34,506.17,31.94,17741077.7,81314606.0,422275902
217.2,S,34,508.88,32.10,17741077.7,81314645.4,422275989
218.2,S,34,511.69,32.22,17741077.7,81314645.6,422275996
219.2,S,34,514.44,32.36,17741077.7,81314663.2,422276042
220.2,S,34,517.10,32.52,17741077.7,81314691.4,422276183
221.2,S,34,519.89,32.68,17741077.7,81314691.6,422276184
222.2,S,34,522.69,32.83,17741077.7,81314692.7,422276215
223.2,S,34,525.38,33.00,17741077.7,81314744.4,422276361
224.2,S,34,528.19,33.13,17741077.7,81314744.7,422276363
225.2,S,34,531.02,33.26,17741077.7,81314763.4,422276414
226.2,S,34,533.89,33.37,17741077.7,81314850.4,422276669
227.2,S,34,536.54,33.51,17741077.7,81314909.0,422276847
228.2,S,34,539.34,33.64,17741077.7,81314909.2,422276850
229.2,S,34,542.14,33.79,17741077.7,81314909.4,422276854
230.2,S,34,544.99,33.93,17741077.7,81314909.6,422276856
231.2,S,34,547.54,34.10,17741077.7,81314974.3,422277061
232.2,S,34,550.37,34.22,17741077.7,81314974.5,422277064
233.2,S,34,553.19,34.40,17741077.7,81314975.4,422277070
234.2,S,42,556.66,34.51,17741077.7,81315020.4,422277433
235.2,S,42,564.40,34.80,17741077.7,81315185.1,422277954
236.2,S,34,571.70,35.05,17741077.7,81315295.5,422278344
237.2,S,34,572.68,35.07,17741077.7,81315295.8,422278349
238.2,S,34,573.67,35.08,17741077.7,81315296.3,422278360
239.2,S,34,574.30,35.18,17741077.7,81315361.7,422278648
240.2,S,34,575.28,35.19,17741077.7,81315361.9,422278650
241.2,S,34,576.27,35.21,17741077.7,81315362.4,422278652
242.2,S,34,577.10,35.23,17741077.7,81315427.0,422278814
243.2,S,34,578.06,35.26,17741077.7,81315430.2,422278836
244.2,S,34,579.05,35.27,17741077.7,81315430.3,422278839
245.2,S,34,580.03,35.29,17741077.7,81315430.7,422278841
246.2,S,34,580.80,35.33,17741077.7,81315498.0,422279047
247.2,S,34,581.79,35.34,17741077.7,81315498.1,422279048
248.2,S,34,582.78,35.36,17741077.7,81315498.4,422279051
249.2,S,34,583.77,35.37,17741077.7,81315498.6,422279055
250.2,S,34,584.28,35.41,17741077.7,81315566.2,422279505
251.2,S,34,585.26,35.43,17741077.7,81315566.4,422279506
252.2,S,34,586.25,35.45,17741077.7,81315566.5,422279507
253.2,S,34,587.24,35.46,17741077.7,81315566.8,422279522
254.3,S,34,587.53,35.47,17741077.7,81315630.1,422280227
255.3,S,34,588.42,35.51,17741077.7,81315634.9,422280310
256.3,S,34,589.40,35.52,17741077.7,81315635.1,422280313
257.3,S,34,590.39,35.53,17741077.7,81315635.3,422280317
258.3,S,34,591.11,35.55,17741077.7,81315699.8,422280590
259.3,S,34,592.07,35.58,17741077.7,81315702.8,422280600
260.3,S,34,593.06,35.59,17741077.7,81315703.1,422280602
261.3,S,34,594.05,35.60,17741077.7,81315703.6,422280612
262.3,S,34,594.87,35.63,17741077.7,81315771.4,422280775
263.3,S,34,595.86,35.64,17741077.7,81315771.6,422280780
264.3,S,34,596.85,35.65,17741077.7,81315771.7,422280792
265.3,S,34,597.83,35.68,17741077.7,81315772.3,422280798
266.3,S,34,598.68,35.71,17741077.7,81315839.6,422280924
267.3,S,34,599.65,35.74,17741077.7,81315851.2,422280946
268.3,S,34,600.65,35.75,17741077.7,81315851.4,422280952
269.3,S,34,601.60,35.77,17741077.7,81315873.9,422280988
270.3,S,34,602.47,35.80,17741077.7,81315927.9,422281087
271.3,S,34,603.41,35.83,17741077.7,81315950.7,422281130
272.3,S,34,604.39,35.85,17741077.7,81315951.1,422281133
273.3,S,34,605.38,35.86,17741077.7,81315951.3,422281137
274.3,S,34,606.36,35.88,17741077.7,81315951.4,422281139
275.3,S,34,607.24,35.90,17741077.7,81316016.0,422281253
276.3,S,34,608.18,35.93,17741077.7,81316037.4,422281291
277.3,S,34,609.13,35.96,17741077.7,81316044.7,422281312
278.3,S,34,610.11,35.98,17741077.7,81316045.0,422281315
279.3,S,34,611.10,35.99,17741077.7,81316045.4,422281321
280.3,S,34,611.95,36.04,17741077.7,81316113.2,422281437
281.3,S,34,612.94,36.05,17741077.7,81316113.8,422281440
282.3,S,34,613.92,36.06,17741077.7,81316114.2,422281446
283.3,S,34,614.91,36.08,17741077.7,81316114.4,422281457
284.3,S,34,615.70,36.12,17741077.7,81316182.6,422281635
285.3,S,34,616.68,36.14,17741077.7,81316182.8,422281636
286.3,S,34,617.67,36.15,17741077.7,81316183.6,422281641
287.3,S,34,618.63,36.18,17741077.7,81316194.7,422281665
288.3,S,34,619.39,36.21,17741077.7,81316251.3,422281881
289.3,S,34,620.37,36.23,17741077.7,81316251.4,422281883
290.3,S,34,621.35,36.25,17741077.7,81316251.8,422281889
291.3,S,34,622.18,36.27,17741077.7,81316316.8,422282049
292.3,S,34,623.13,36.30,17741077.7,81316326.0,422282079
293.3,S,34,624.11,36.32,17741077.7,81316326.1,422282081
294.3,S,34,624.95,36.34,17741077.7,81316369.1,422282225
295.3,S,34,625.94,36.35,17741077.7,81316369.3,422282227
296.3,S,34,626.92,36.37,17741077.7,81316369.8,422282232
297.3,S,34,627.73,36.41,17741077.7,81316415.9,422282395
298.3,S,34,628.71,36.43,17741077.7,81316416.2,422282397
299.3,S,34,629.70,36.44,17741077.7,81316416.4,422282404
300.3,S,34,630.52,36.47,17741077.7,81316465.2,422282571
301.3,S,34,631.50,36.49,17741077.7,81316465.6,422282573
302.3,S,34,632.40,36.52,17741077.7,81316517.5,422282651
303.3,S,34,633.38,36.55,17741077.7,81316517.6,422282653
304.3,S,34,634.36,36.56,17741077.7,81316517.8,422282657
305.3,S,34,635.35,36.58,17741077.7,81316518.0,422282660
306.3,S,34,636.28,36.60,17741077.7,81316582.6,422282717
307.3,S,34,637.26,36.62,17741077.7,81316582.9,422282719
308.3,S,34,638.24,36.64,17741077.7,81316583.3,422282720
309.3,S,34,639.13,36.70,17741077.7,81316637.4,422282780
310.3,S,34,640.12,36.72,17741077.7,81316637.6,422282784
311.3,S,34,641.11,36.73,17741077.7,81316637.7,422282786
312.3,S,34,642.01,36.77,17741077.7,81316705.1,422282850
313.3,S,34,643.00,36.79,17741077.7,81316705.8,422282858
314.3,S,34,643.99,36.80,17741077.7,81316706.1,422282862
315.3,S,34,644.97,36.82,17741077.7,81316706.2,422282865
316.3,S,34,645.88,36.86,17741077.7,81316779.2,422282931
317.3,S,34,646.85,36.89,17741077.7,81316779.4,422282934
318.3,S,34,647.84,36.90,17741077.7,81316779.8,422282935
319.3,S,34,648.82,36.92,17741077.7,81316780.2,422282936
320.3,S,34,649.72,36.96,17741077.7,81316848.7,422283002
321.3,S,34,650.71,36.98,17741077.7,81316848.9,422283005
322.3,S,34,651.69,37.00,17741077.7,81316849.1,422283009
323.3,S,34,652.63,37.02,17741077.7,81316857.2,422283060
324.3,S,34,653.32,37.05,17741077.7,81316920.4,422283337
325.3,S,34,654.31,37.07,17741077.7,81316920.9,422283339
326.3,S,34,655.29,37.08,17741077.7,81316921.1,422283342
327.3,S,34,656.28,37.10,17741077.7,81316921.3,422283345
328.3,S,34,657.04,37.14,17741077.7,81316991.8,422283561
329.3,S,34,658.03,37.15,17741077.7,81316992.2,422283563
330.3,S,34,659.02,37.17,17741077.7,81316992.6,422283572
331.3,S,34,659.94,37.19,17741077.7,81317014.5,422283637
332.3,S,34,660.76,37.22,17741077.7,81317063.4,422283781
333.3,S,34,661.75,37.24,17741077.7,81317063.6,422283791
334.3,S,34,662.74,37.25,17741077.7,81317063.9,422283794
335.3,S,34,663.61,37.27,17741077.7,81317108.4,422283912
336.3,S,34,664.48,37.31,17741077.7,81317135.2,422284011
337.3,S,34,665.46,37.33,17741077.7,81317135.4,422284014
338.3,S,34,666.44,37.35,17741077.7,81317135.5,422284019
339.3,S,34,667.32,37.37,17741077.7,81317171.1,422284125
340.3,S,34,668.18,37.41,17741077.7,81317206.1,422284233
341.3,S,34,669.13,37.43,17741077.7,81317217.8,422284271
342.3,S,34,671.27,37.53,17741077.7,81317240.7,422284294
343.3,S,34,674.08,37.67,17741077.7,81317241.1,422284299
344.3,S,34,676.88,37.81,17741077.7,81317271.4,422284328
345.3,S,34,679.67,37.94,17741077.7,81317271.8,422284331
346.3,S,34,682.45,38.08,17741077.7,81317313.5,422284372
347.3,S,34,685.29,38.19,17741077.7,81317314.2,422284376
348.3,S,34,688.09,38.34,17741077.7,81317314.4,422284380
349.3,S,34,690.87,38.50,17741077.7,81317314.5,422284383
350.3,S,34,693.62,38.64,17741077.7,81317368.5,422284434
351.3,S,34,696.43,38.77,17741077.7,81317368.7,422284436
352.3,S,34,699.25,38.92,17741077.7,81317369.4,422284441
353.3,S,34,702.00,39.09,17741077.7,81317428.4,422284495
354.3,S,34,704.81,39.22,17741077.7,81317428.7,422284500
355.3,S,34,707.70,39.35,17741077.7,81317428.9,422284503
356.3,S,34,710.53,39.46,17741077.7,81317429.3,422284508
357.3,S,34,713.32,39.61,17741077.7,81317429.5,422284510
358.3,S,34,716.07,39.75,17741077.7,81317500.9,422284573
359.3,S,34,718.87,39.87,17741077.7,81317514.0,422284598
360.3,S,34,721.59,39.99,17741077.7,81317536.7,422284622
361.3,S,34,724.40,40.14,17741077.7,81317537.2,422284623
362.3,S,34,727.19,40.25,17741077.7,81317537.5,422284626
363.3,S,34,729.98,40.38,17741077.7,81317537.9,422284627
364.3,S,34,732.77,40.52,17741077.7,81317602.7,422284707
365.3,S,34,735.56,40.65,17741077.7,81317602.9,422284713
366.3,S,34,738.29,40.81,17741077.7,81317631.7,422284794
367.3,S,34,741.13,40.94,17741077.7,81317632.2,422284801
368.3,S,34,743.93,41.05,17741077.7,81317632.7,422284806
369.3,S,34,746.73,41.20,17741077.7,81317632.8,422284809
370.3,S,34,749.45,41.33,17741077.7,81317681.7,422284975
371.3,S,34,752.20,41.49,17741077.8,81317732.6,422285176
372.3,S,34,755.04,41.61,17741077.8,81317732.9,422285180
373.3,S,34,757.89,41.73,17741077.8,81317734.1,422285187
374.3,S,34,760.70,41.84,17741077.8,81317782.8,422285362
375.4,S,34,763.09,41.98,17741077.8,81317910.9,422285782
376.4,S,34,765.93,42.13,17741077.8,81317917.2,422285803
377.4,S,34,768.76,42.28,17741077.8,81317917.4,422285805
378.4,S,34,771.58,42.41,17741077.8,81317917.9,422285815
379.4,S,34,774.42,42.53,17741077.8,81317918.5,422285819
380.4,S,34,777.06,42.73,17741077.8,81317988.7,422286047
381.4,S,34,779.87,42.89,17741077.8,81317988.9,422286048
382.4,S,34,782.74,43.03,17741077.8,81317989.2,422286057
383.4,S,34,785.65,43.18,17741077.8,81317989.3,422286060
384.4,S,34,788.45,43.32,17741077.8,81317990.0,422286064
385.4,S,34,791.13,43.47,17741077.8,81318060.2,422286296
386.4,S,34,793.90,43.60,17741077.8,81318078.0,422286360
387.4,S,34,796.63,43.75,17741077.8,81318078.2,422286363
388.4,S,34,799.33,43.89,17741077.8,81318102.3,422286442
389.4,S,34,802.18,44.02,17741077.8,81318102.7,422286443
390.4,S,34,804.84,44.20,17741077.8,81318138.2,422286560
391.4,S,34,807.64,44.32,17741077.8,81318138.6,422286567
392.4,S,34,810.44,44.46,17741077.8,81318138.8,422286571
393.4,S,34,813.16,44.60,17741077.8,81318186.9,422286714
394.4,S,34,815.95,44.74,17741077.8,81318187.5,422286723
395.4,S,34,818.66,44.89,17741077.8,81318187.7,422286726
396.4,S,34,821.46,45.03,17741077.8,81318188.2,422286730
397.4,S,34,824.13,45.22,17741077.8,81318242.2,422286894
398.4,S,34,826.92,45.35,17741077.8,81318242.5,422286896
399.4,S,34,829.72,45.48,17741077.8,81318242.7,422286898
400.4,S,34,832.54,45.59,17741077.8,81318243.2,422286933
401.4,S,34,835.14,45.73,17741077.8,81318307.9,422287233
402.4,S,34,838.00,45.85,17741077.8,81318308.4,422287238
403.4,S,34,840.76,46.03,17741077.8,81318332.7,422287264
404.4,S,34,843.55,46.17,17741077.8,81318359.8,422287295
405.4,S,34,846.36,46.34,17741077.8,81318360.6,422287298
406.4,S,34,849.23,46.48,17741077.8,81318463.2,422287388
407.4,S,34,852.03,46.64,17741077.8,81318527.9,422287446
408.4,S,34,854.73,46.79,17741077.8,81318528.7,422287453
409.4,S,34,857.47,46.96,17741077.8,81318558.9,422287483
410.4,S,34,860.29,47.08,17741077.8,81318559.4,422287488
411.4,S,34,863.07,47.22,17741077.8,81318560.3,422287493
412.4,S,34,865.80,47.38,17741077.8,81318596.6,422287526
413.4,S,34,868.64,47.53,17741077.8,81318597.2,422287527
414.4,S,34,871.39,47.69,17741077.8,81318640.0,422287567
415.4,S,42,874.87,47.83,17741077.8,81318675.8,422287689
416.4,S,42,883.28,48.07,17741077.8,81318797.5,422288175
417.4,S,34,890.41,48.32,17741077.8,81318905.3,422288607
418.4,S,34,891.17,48.41,17741077.8,81318954.3,422288775
419.4,S,34,892.15,48.43,17741077.8,81318955.4,422288779
420.4,S,34,893.13,48.44,17741077.8,81318955.6,422288784
421.4,S,34,893.87,48.47,17741077.8,81319020.0,422289031
422.4,S,34,894.83,48.50,17741077.8,81319023.2,422289047
423.4,S,34,895.82,48.51,17741077.8,81319023.3,422289047
424.4,S,34,896.80,48.53,17741077.8,81319023.8,422289052
425.4,S,34,897.52,48.57,17741077.8,81319090.5,422289303
426.4,S,34,898.50,48.59,17741077.8,81319090.8,422289314
427.4,S,34,899.49,48.60,17741077.8,81319091.1,422289315
428.4,S,34,900.47,48.62,17741077.8,81319091.3,422289321
429.4,S,34,901.23,48.66,17741077.8,81319158.3,422289531
430.4,S,34,902.21,48.68,17741077.8,81319158.8,422289542
431.4,S,34,903.20,48.69,17741077.8,81319159.1,422289543
432.4,S,34,904.18,48.71,17741077.8,81319159.4,422289545
433.4,S,34,904.91,48.75,17741077.8,81319226.9,422289793
