t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
116.1,S,47,1948.08,538.17,17773731.2,86322280.6,435043201
117.1,S,47,1960.94,543.35,17773731.2,86322471.2,435043548
118.1,S,47,1972.40,547.76,17773731.2,86322574.0,435043660
119.1,S,47,1984.15,552.95,17773731.2,86322817.6,435044087
120.1,S,62,2007.18,558.04,17773731.2,86322828.9,435044106
121.1,S,66,2035.72,562.30,17773731.2,86322932.0,435044204
122.1,S,66,2066.17,567.15,17773731.2,86322932.3,435044209
123.1,S,66,2096.57,572.02,17773731.2,86322969.4,435044243
124.1,S,62,2123.66,576.51,17773731.2,86323293.6,435044719
125.1,S,62,2146.73,580.16,17773731.2,86323555.6,435045057
126.1,S,54,2170.26,584.60,17773731.2,86324247.1,435045765
127.1,S,51,2195.10,589.58,17773731.2,86324329.7,435045886
128.1,S,48,2223.63,594.20,17773731.2,86324494.4,435046200
129.1,S,47,2251.72,598.96,17773731.2,86324520.9,435046230
130.1,S,51,2280.32,603.23,17773731.2,86324623.8,435046351
131.1,S,51,2310.88,607.69,17773731.2,86324625.1,435046355
132.1,S,51,2338.48,609.85,17773731.2,86324644.1,435046399
133.1,S,50,2348.19,610.91,17773731.2,86325371.3,435047400
134.1,S,47,2367.93,612.33,17773731.2,86325782.5,435047844
135.1,S,47,2392.87,613.74,17773731.2,86325801.9,435047944
136.1,S,51,2418.31,615.18,17773731.2,86325927.7,435048058
137.1,S,51,2447.54,619.06,17773731.2,86326010.6,435048133
138.1,S,51,2476.05,624.02,17773731.2,86326137.4,435048246
139.1,S,47,2496.49,628.52,17773731.2,86326949.5,435049102
140.1,S,47,2512.42,632.91,17773731.2,86327206.6,435049421
141.1,S,47,2531.34,637.92,17773731.2,86327207.3,435049424
142.1,S,47,2550.24,642.97,17773731.2,86327208.4,435049429
143.1,S,47,2567.35,647.15,17773731.2,86327426.7,435049642
144.1,S,47,2577.79,650.13,17773731.2,86327823.7,435050205
145.1,S,47,2594.48,655.46,17773731.2,86327830.5,435050217
146.1,S,47,2611.25,660.62,17773731.2,86327831.4,435050221
147.1,S,47,2626.87,665.17,17773731.2,86327934.3,435050325
148.1,S,47,2641.14,670.09,17773731.2,86328229.9,435050947
149.1,S,47,2654.54,675.06,17773731.2,86328414.4,435051166
150.1,S,47,2665.17,679.18,17773731.2,86328517.3,435051356
151.1,S,47,2678.01,684.23,17773731.2,86328517.5,435051359
152.1,S,47,2689.81,689.48,17773731.2,86328708.3,435051526
153.2,S,66,2709.34,694.11,17773731.2,86328879.5,435051683
154.2,S,66,2739.75,698.78,17773731.2,86328880.9,435051694
155.2,S,65,2769.77,703.64,17773731.2,86328899.7,435051716
156.2,S,61,2797.47,708.47,17773731.2,86329091.1,435051923
157.2,S,65,2825.51,712.93,17773731.2,86329194.2,435052016
158.2,S,65,2855.42,717.63,17773731.2,86329430.7,435052257
159.2,S,58,2877.09,721.39,17773731.2,86330053.3,435052950
160.2,S,47,2896.01,726.06,17773731.2,86330352.5,435053504
161.2,S,51,2920.74,730.52,17773731.2,86330455.2,435053600
162.2,S,51,2948.84,735.33,17773731.2,86330455.5,435053604
163.2,S,51,2976.95,740.11,17773731.2,86330456.1,435053607
164.2,S,47,3002.16,744.74,17773731.2,86330711.1,435053995
165.2,S,51,3026.39,749.02,17773731.2,86331031.3,435054430
166.2,S,51,3050.81,752.94,17773731.2,86331398.5,435054816
167.2,S,50,3078.65,757.82,17773731.2,86331446.5,435054861
168.2,S,47,3104.33,762.82,17773731.2,86331619.9,435055020
169.2,S,47,3126.46,766.94,17773731.2,86331723.1,435055185
170.2,S,47,3150.39,771.80,17773731.2,86331788.2,435055249
171.2,S,47,3171.55,776.61,17773731.2,86332349.7,435056052
172.2,S,47,3193.31,781.23,17773731.2,86332561.8,435056351
173.2,S,47,3214.32,785.20,17773731.2,86332664.9,435056531
174.2,S,47,3237.29,790.05,17773731.2,86332696.1,435056591
175.2,S,47,3257.53,794.75,17773731.2,86332903.3,435056911
176.2,S,47,3277.80,799.80,17773731.2,86333191.9,435057231
177.2,S,47,3296.56,803.99,17773731.2,86333457.9,435057493
178.2,S,47,3317.00,809.07,17773731.2,86333669.4,435057714
179.3,S,47,3335.70,814.19,17773731.2,86333704.0,435057804
180.3,S,47,3348.36,817.35,17773731.2,86333905.6,435058251
181.3,S,47,3363.10,822.12,17773731.2,86334259.1,435058637
182.3,S,47,3377.73,826.71,17773731.2,86334438.4,435058795
183.3,S,51,3391.30,830.98,17773731.2,86334541.3,435058930
184.3,S,51,3409.78,835.95,17773731.2,86334650.6,435059048
185.3,S,51,3426.46,840.96,17773731.2,86334715.5,435059103
186.3,S,47,3437.73,845.56,17773731.2,86334990.0,435059455
187.3,S,51,3452.34,849.98,17773731.2,86335072.7,435059590
188.3,S,51,3468.57,855.41,17773731.2,86335107.8,435059631
189.3,S,47,3480.40,860.11,17773731.2,86335362.8,435059874
190.3,S,51,3496.37,865.19,17773731.2,86335401.9,435059919
191.3,S,51,3513.03,870.46,17773731.2,86335402.3,435059923
192.3,S,47,3526.03,875.26,17773731.2,86335649.5,435060146
193.3,S,51,3543.02,880.13,17773731.2,86335696.3,435060194
194.3,S,51,3560.69,885.41,17773731.2,86335696.6,435060195
195.3,S,47,3574.77,890.18,17773731.2,86335887.9,435060441
196.3,S,47,3587.14,894.35,17773731.2,86335990.7,435060648
197.3,S,47,3601.12,899.64,17773731.2,86336182.1,435060828
198.3,S,47,3614.79,904.86,17773731.2,86336182.9,435060830
199.3,S,47,3627.03,909.66,17773731.2,86336285.8,435060939
200.3,S,47,3640.63,914.94,17773731.2,86336286.2,435060942
201.3,S,47,3653.33,919.71,17773731.2,86336334.3,435061034
202.3,S,47,3662.26,922.88,17773731.2,86336579.7,435061602
203.3,S,47,3675.13,927.87,17773731.2,86336580.1,435061605
204.3,S,47,3686.11,932.53,17773731.2,86336872.9,435061904
205.3,S,47,3697.74,937.72,17773731.2,86336873.7,435061913
206.3,S,47,3709.51,942.66,17773731.2,86336968.0,435062061
207.3,S,66,3727.16,946.64,17773731.2,86337167.9,435062374
208.3,S,66,3757.57,951.22,17773731.2,86337168.1,435062377
209.3,S,66,3787.62,956.03,17773731.2,86337169.1,435062384
210.3,S,62,3816.40,961.02,17773731.2,86337360.0,435062560
211.3,S,62,3843.42,965.52,17773731.2,86337455.4,435062644
212.3,S,66,3873.50,970.05,17773731.2,86337779.4,435062959
213.3,S,66,3901.32,973.79,17773731.2,86338089.3,435063294
214.3,S,65,3928.59,975.30,17773731.2,86338217.6,435063554
215.4,S,62,3957.12,976.77,17773731.2,86338355.4,435063948
216.4,S,62,3982.17,978.09,17773731.2,86338540.2,435064113
217.4,S,61,3997.22,978.78,17773731.2,86339038.5,435064836
218.4,S,51,4002.87,979.22,17773731.2,86339571.8,435065692
219.4,S,51,4032.45,980.89,17773731.2,86339572.6,435065698
220.4,S,51,4062.00,982.37,17773731.2,86339574.0,435065705
221.4,S,50,4091.28,983.84,17773731.2,86339621.8,435065767
222.4,S,47,4118.66,985.43,17773731.2,86339765.4,435065926
223.4,S,47,4146.34,987.03,17773731.2,86339846.8,435066004
224.4,S,47,4170.49,988.47,17773731.2,86340615.5,435066763
225.4,S,47,4187.85,989.50,17773731.2,86341101.4,435067443
226.4,S,51,4213.86,990.79,17773731.2,86341205.3,435067665
227.4,S,51,4243.35,992.18,17773731.2,86341224.1,435067682
228.4,S,51,4271.05,993.80,17773731.2,86341473.8,435067912
229.4,S,49,4295.78,995.29,17773731.2,86341812.2,435068265
230.4,S,47,4310.34,996.70,17773731.2,86342347.1,435069102
231.4,S,47,4332.65,998.72,17773731.2,86342735.9,435069600
232.4,S,47,4354.13,1000.30,17773731.2,86342845.0,435069723
233.4,S,47,4372.01,1001.97,17773731.2,86343060.1,435069934
234.4,S,47,4388.26,1003.85,17773731.2,86343229.7,435070200
235.4,S,47,4401.63,1005.73,17773731.2,86343473.1,435070652
236.4,S,47,4412.96,1007.34,17773731.2,86343709.6,435070990
237.4,S,47,4424.55,1008.81,17773731.2,86343710.4,435070994
238.4,S,47,4435.96,1010.46,17773731.2,86343775.0,435071055
239.4,S,47,4447.44,1012.06,17773731.2,86343839.7,435071122
240.4,S,47,4457.73,1013.38,17773731.2,86344037.0,435071354
241.4,S,47,4467.49,1014.71,17773731.2,86344048.0,435071368
242.4,S,62,4476.04,1016.44,17773731.2,86344278.4,435071778
243.5,S,62,4499.51,1018.11,17773731.2,86344279.5,435071781
244.5,S,61,4522.45,1019.66,17773731.2,86344298.7,435071802
245.5,S,61,4544.68,1021.36,17773731.2,86344299.0,435071806
246.5,S,61,4566.14,1022.86,17773731.2,86344448.6,435071940
247.5,S,58,4587.56,1024.58,17773731.2,86344792.5,435072443
248.5,S,47,4596.98,1026.03,17773731.2,86345370.5,435073113
249.5,S,47,4614.35,1027.78,17773731.2,86345372.0,435073118
250.5,S,47,4631.79,1029.43,17773731.2,86345372.1,435073120
251.5,S,47,4649.02,1031.23,17773731.2,86345372.8,435073125
252.5,S,47,4665.41,1032.89,17773731.2,86345653.8,435073373
253.5,S,47,4679.91,1034.54,17773731.2,86345981.2,435073924
254.5,S,47,4696.20,1036.30,17773731.2,86345990.5,435073949
255.5,S,47,4712.03,1038.10,17773731.2,86346124.6,435074099
256.5,S,47,4727.24,1039.94,17773731.2,86346249.0,435074218
257.5,S,47,4740.42,1041.45,17773731.2,86346506.9,435074733
258.5,S,51,4753.74,1042.87,17773731.2,86346674.6,435074977
259.5,S,51,4772.87,1044.63,17773731.2,86346702.1,435075011
260.5,S,51,4792.36,1046.41,17773731.2,86346702.6,435075014
261.5,S,47,4806.88,1048.20,17773731.2,86347147.6,435075552
262.5,S,47,4821.12,1049.90,17773731.2,86347276.7,435075663
263.5,S,47,4834.98,1051.61,17773731.2,86347351.1,435075732
264.5,S,47,4847.71,1053.32,17773731.2,86347608.1,435076126
265.5,S,51,4859.75,1054.62,17773731.2,86347753.4,435076446
266.5,S,51,4875.03,1056.48,17773731.2,86347818.8,435076518
267.5,S,47,4888.54,1058.12,17773731.2,86348113.9,435076883
268.5,S,47,4900.54,1059.79,17773731.2,86348136.5,435076908
269.5,S,47,4912.11,1061.24,17773731.2,86348202.2,435076966
270.5,S,47,4923.74,1062.66,17773731.2,86348266.9,435077024
271.5,S,47,4935.27,1064.11,17773731.2,86348267.5,435077028
272.5,S,51,4948.70,1065.62,17773731.2,86348435.1,435077184
273.5,S,51,4963.86,1067.45,17773731.2,86348500.9,435077252
274.5,S,47,4976.55,1069.01,17773731.2,86348691.8,435077500
275.5,S,47,4988.82,1070.68,17773731.2,86348756.6,435077577
276.5,S,47,5001.25,1072.38,17773731.2,86348821.5,435077658
277.5,S,47,5013.55,1073.99,17773731.2,86348887.2,435077771
278.5,S,47,5024.48,1075.28,17773731.2,86348986.8,435077972
279.5,S,51,5039.09,1076.99,17773731.2,86349054.8,435078190
280.5,S,51,5054.38,1079.11,17773731.2,86349136.5,435078274
281.5,S,47,5066.02,1080.54,17773731.2,86349327.3,435078554
282.5,S,47,5077.70,1082.02,17773731.2,86349393.9,435078616
283.5,S,47,5089.24,1083.59,17773731.2,86349394.2,435078621
284.5,S,47,5100.42,1085.11,17773731.2,86349463.9,435078690
285.5,S,47,5109.12,1086.50,17773731.2,86349624.8,435078981
286.5,S,47,5117.50,1087.60,17773731.3,86349757.7,435079157
287.5,S,47,5127.20,1089.10,17773731.3,86349758.5,435079162
288.5,S,47,5136.84,1090.56,17773731.3,86349759.4,435079168
289.5,S,47,5146.41,1092.11,17773731.3,86349957.4,435079359
290.5,S,47,5155.31,1093.49,17773731.3,86350140.7,435079563
291.5,S,47,5163.88,1094.93,17773731.3,86350140.9,435079565
292.5,S,47,5171.84,1096.42,17773731.3,86350354.2,435079916
293.5,S,61,5190.03,1097.78,17773731.3,86350435.3,435080095
294.5,S,61,5212.39,1099.26,17773731.3,86350436.5,435080096
295.5,S,61,5235.17,1100.90,17773731.3,86350436.8,435080097
296.5,S,61,5257.36,1102.51,17773731.3,86350519.2,435080250
297.5,S,60,5278.43,1104.11,17773731.3,86350727.2,435080489
298.5,S,48,5288.26,1105.33,17773731.3,86351455.1,435081361
299.5,S,47,5303.59,1107.00,17773731.3,86351530.5,435081519
300.5,S,47,5323.63,1109.89,17773731.3,86351530.7,435081524
301.5,S,47,5345.75,1114.66,17773731.3,86351530.9,435081526
302.5,S,47,5366.85,1118.92,17773731.3,86351626.4,435081625
303.5,S,47,5388.11,1123.91,17773731.3,86352008.1,435082073
304.5,S,47,5409.84,1129.14,17773731.3,86352008.6,435082076
305.5,S,47,5430.05,1134.06,17773731.3,86352248.1,435082583
306.5,S,51,5450.25,1138.83,17773731.3,86352395.5,435082721
307.5,S,51,5474.15,1143.81,17773731.3,86352450.2,435082773
308.5,S,51,5497.66,1148.83,17773731.3,86352746.0,435083216
309.5,S,47,5517.27,1153.83,17773731.3,86353023.4,435083551
310.5,S,51,5536.30,1158.03,17773731.3,86353320.1,435084057
311.5,S,51,5559.04,1163.10,17773731.3,86353378.2,435084133
312.5,S,48,5580.94,1168.14,17773731.3,86353521.5,435084422
313.5,S,51,5598.35,1172.52,17773731.3,86353940.9,435084915
314.5,S,51,5619.81,1177.45,17773731.3,86354037.8,435085008
315.5,S,49,5640.25,1182.14,17773731.3,86354133.5,435085095
316.5,S,47,5657.39,1187.10,17773731.3,86354354.9,435085365
317.5,S,51,5674.45,1191.14,17773731.3,86354472.3,435085639
318.5,S,51,5695.22,1196.24,17773731.3,86354508.3,435085706
319.5,S,49,5714.40,1200.77,17773731.3,86354651.7,435085931
320.5,S,47,5728.59,1204.55,17773731.3,86355012.7,435086336
321.5,S,47,5746.34,1209.71,17773731.3,86355077.7,435086392
322.5,S,47,5764.21,1214.75,17773731.3,86355142.4,435086448
323.5,S,47,5781.08,1219.23,17773731.3,86355245.2,435086545
324.5,S,47,5799.35,1223.87,17773731.3,86355245.5,435086549
325.5,S,47,5817.35,1228.72,17773731.3,86355327.0,435086620
326.5,S,47,5832.58,1232.55,17773731.3,86355558.6,435086970
327.5,S,47,5850.31,1237.76,17773731.3,86355559.0,435086972
328.5,S,47,5867.37,1242.72,17773731.3,86355850.4,435087245
329.5,S,47,5882.26,1247.33,17773731.3,86355950.7,435087350
330.5,S,47,5897.10,1252.51,17773731.3,86356057.7,435087710
331.5,S,47,5911.73,1257.68,17773731.3,86356187.1,435087823
332.5,S,51,5925.61,1262.47,17773731.3,86356290.6,435087917
333.5,S,51,5943.91,1267.44,17773731.3,86356481.5,435088148
334.5,S,51,5960.55,1272.39,17773731.3,86356621.8,435088277
335.5,S,47,5972.37,1276.59,17773731.3,86356797.1,435088565
336.5,S,51,5987.48,1280.79,17773731.3,86356884.7,435088798
337.5,S,51,6004.98,1286.05,17773731.3,86357173.9,435089057
338.5,S,47,6018.20,1291.37,17773731.3,86357480.9,435089361
339.5,S,51,6032.53,1295.95,17773731.3,86357584.4,435089476
340.5,S,51,6049.22,1301.15,17773731.3,86357584.7,435089481
341.5,S,47,6062.93,1305.92,17773731.3,86357775.4,435089663
342.5,S,51,6077.64,1310.47,17773731.3,86357878.3,435089787
343.5,S,51,6095.52,1315.54,17773731.3,86357879.4,435089846
344.5,S,47,6109.96,1320.38,17773731.3,86358070.2,435090190
345.5,S,47,6123.53,1325.04,17773731.3,86358173.2,435090287
346.5,S,47,6138.32,1330.07,17773731.3,86358173.8,435090290
347.5,S,47,6153.09,1335.14,17773731.3,86358174.1,435090294
348.5,S,47,6166.34,1340.04,17773731.3,86358315.4,435090513
349.5,S,47,6180.18,1345.18,17773731.3,86358467.9,435090857
350.5,S,47,6193.06,1350.27,17773731.3,86358658.5,435091079
351.5,S,47,6204.38,1354.74,17773731.3,86358761.8,435091199
352.5,S,47,6216.90,1359.70,17773731.3,86358951.9,435091406
353.5,S,47,6226.37,1363.68,17773731.3,86359312.5,435091758
354.5,S,47,6237.86,1368.59,17773734.1,86359373.0,435091894
355.5,S,47,6249.69,1373.58,17773735.8,86359373.4,435091905
356.5,S,51,6262.44,1378.54,17773735.8,86359510.8,435092072
357.5,S,66,6288.00,1383.66,17773735.8,86359511.8,435092076
358.5,S,66,6318.51,1388.49,17773735.8,86359512.0,435092077
359.5,S,62,6346.49,1393.00,17773735.8,86359703.0,435092282
360.5,S,66,6374.99,1397.26,17773735.8,86359730.1,435092340
361.5,S,66,6403.85,1401.02,17773735.8,86359777.6,435092413
362.5,S,66,6427.63,1402.42,17773735.8,86360063.1,435092879
363.5,S,66,6452.49,1403.90,17773735.8,86360266.3,435093428
364.6,S,62,6477.19,1405.36,17773735.8,86360462.9,435093641
365.6,S,62,6502.44,1406.90,17773735.8,86360549.3,435093726
366.6,S,63,6525.46,1408.51,17773735.8,86361127.9,435094292
367.6,S,51,6540.04,1410.21,17773735.8,86361629.5,435095049
368.6,S,49,6560.79,1411.84,17773735.8,86361810.7,435095304
369.6,S,47,6587.26,1413.18,17773735.8,86361871.7,435095459
370.6,S,47,6613.33,1414.42,17773735.8,86361872.0,435095466
371.6,S,47,6639.47,1415.68,17773735.8,86361910.7,435095501
372.6,S,51,6666.31,1417.10,17773735.8,86361989.3,435095584
373.6,S,51,6692.62,1418.75,17773735.8,86362388.3,435096022
374.6,S,51,6716.37,1420.26,17773735.8,86362691.1,435096451
375.6,S,47,6741.78,1421.74,17773735.8,86362952.6,435096871
376.6,S,47,6767.52,1423.10,17773735.8,86363103.9,435097151
377.6,S,47,6792.50,1424.55,17773735.8,86363193.5,435097264
378.6,S,47,6811.86,1426.01,17773735.8,86363710.4,435097960
379.6,S,47,6826.02,1427.44,17773735.8,86364329.6,435098597
380.6,S,47,6847.13,1429.02,17773735.8,86364406.3,435098675
381.6,S,47,6868.19,1430.64,17773735.8,86364539.4,435098814
382.6,S,47,6889.55,1432.37,17773735.8,86364577.7,435098974
383.6,S,47,6910.18,1433.94,17773735.8,86364701.2,435099213
384.6,S,47,6924.63,1435.29,17773735.8,86365193.4,435099875
385.6,S,47,6942.38,1436.89,17773735.8,86365500.6,435100271
386.6,S,47,6958.81,1438.77,17773735.8,86365530.7,435100310
387.6,S,47,6974.52,1440.58,17773735.8,86365752.9,435100597
388.6,S,47,6986.49,1442.11,17773735.8,86366010.2,435101132
389.6,S,47,6997.29,1443.61,17773735.8,86366345.9,435101483
390.6,S,47,7008.50,1445.09,17773735.8,86366372.0,435101519
391.6,S,47,7017.56,1446.36,17773735.8,86366535.9,435101691
392.6,S,47,7027.57,1447.90,17773735.8,86366585.1,435101936
393.6,S,47,7037.38,1449.18,17773735.8,86366585.4,435101938
394.6,S,47,7047.06,1450.53,17773735.8,86366586.6,435101944
395.6,S,47,7056.81,1451.78,17773735.8,86366586.7,435101945
396.6,S,62,7071.87,1453.59,17773735.8,86366760.4,435102102
397.6,S,62,7097.47,1454.95,17773735.8,86366780.3,435102125
398.6,S,62,7122.29,1456.23,17773735.8,86366883.4,435102221
399.6,S,62,7147.42,1457.52,17773735.8,86366884.8,435102225
400.6,S,62,7172.26,1458.88,17773735.8,86366985.3,435102335
401.6,S,62,7191.99,1460.12,17773735.8,86367332.1,435102883
402.6,S,57,7211.45,1461.54,17773735.8,86367773.6,435103581
403.6,S,47,7224.69,1463.08,17773735.8,86368177.2,435104095
404.6,S,51,7241.82,1464.55,17773735.8,86368280.3,435104282
405.6,S,51,7263.02,1466.21,17773735.8,86368280.7,435104283
406.6,S,51,7283.69,1467.81,17773735.8,86368428.9,435104427
407.6,S,47,7300.51,1469.55,17773735.8,86368693.9,435104838
408.6,S,47,7317.23,1471.36,17773735.8,86368821.5,435105081
409.6,S,47,7334.37,1473.17,17773735.8,86368896.9,435105145
410.6,S,51,7351.14,1474.63,17773735.8,86369217.7,435105556
411.6,S,51,7372.04,1476.37,17773735.8,86369347.4,435105682
412.6,S,51,7391.28,1478.34,17773735.8,86369575.2,435106046
413.6,S,47,7408.19,1480.29,17773735.8,86369795.4,435106300
414.6,S,47,7424.59,1482.08,17773735.8,86369930.0,435106584
415.6,S,47,7441.88,1483.78,17773735.8,86370153.0,435106898
416.6,S,51,7459.51,1485.51,17773735.8,86370380.7,435107282
