t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
0.0,R,1,0.00,0.00,17773727.4,86116446.3,434764318
1.0,S,42,9.80,4.43,17773727.4,86116447.6,434764335
2.0,S,42,20.56,9.47,17773727.4,86116447.9,434764335
3.0,S,42,31.11,14.69,17773727.4,86116448.1,434764336
4.0,S,42,41.71,19.90,17773727.4,86116448.4,434764337
5.0,S,42,52.46,25.02,17773727.4,86116448.8,434764338
6.0,S,42,62.57,29.79,17773727.4,86116508.0,434764388
7.0,S,42,73.17,34.84,17773727.4,86116514.1,434764396
8.0,S,42,82.88,39.66,17773727.4,86116594.5,434764469
9.0,S,42,93.39,44.94,17773727.4,86116595.1,434764476
10.0,S,42,102.67,49.49,17773727.4,86116725.9,434764606
11.0,S,42,113.18,54.77,17773727.4,86116726.7,434764609
12.0,S,42,123.89,59.89,17773727.4,86116727.2,434764611
13.0,S,42,132.38,63.96,17773727.4,86116852.2,434764806
14.0,S,42,143.07,69.13,17773727.4,86116852.4,434764806
15.0,S,42,153.70,74.34,17773727.4,86116853.1,434764813
16.0,S,46,166.12,78.96,17773727.4,86116946.0,434764906
17.0,S,44,180.27,83.97,17773727.4,86117034.0,434765001
18.0,S,42,188.28,87.81,17773727.4,86117139.8,434765362
19.0,S,46,201.25,92.22,17773727.4,86117193.0,434765476
20.0,S,46,214.36,96.98,17773727.4,86117347.3,434765629
21.0,S,50,228.41,101.49,17773727.4,86117464.8,434765758
22.0,S,50,248.33,106.49,17773727.4,86117465.2,434765764
23.0,S,50,268.23,111.25,17773727.4,86117528.1,434765831
24.0,S,46,284.09,116.10,17773727.4,86117707.7,434765992
25.0,S,44,296.86,120.80,17773727.4,86117945.9,434766235
26.0,S,46,310.40,125.92,17773727.4,86118075.8,434766369
27.0,S,46,325.95,131.31,17773727.4,86118076.0,434766374
28.0,S,50,344.00,135.82,17773727.4,86118176.7,434766485
29.0,S,49,363.65,140.70,17773727.4,86118285.6,434766786
30.0,S,45,380.57,145.69,17773727.4,86118503.2,434767041
31.0,S,47,389.95,149.16,17773727.4,86118803.0,434767493
32.0,S,46,405.99,154.22,17773727.4,86118811.9,434767507
33.0,S,46,421.55,159.56,17773727.4,86118812.2,434767512
34.0,S,46,435.94,164.55,17773727.4,86118916.7,434767606
35.0,S,46,450.08,169.56,17773727.4,86119024.4,434767933
36.0,S,43,463.51,175.05,17773727.4,86119175.1,434768135
37.0,S,42,473.68,179.77,17773727.4,86119343.6,434768315
38.0,S,42,485.52,184.72,17773727.4,86119343.8,434768318
39.0,S,42,497.26,189.80,17773727.4,86119344.3,434768322
40.0,S,46,510.69,194.36,17773727.4,86119447.8,434768442
41.0,S,46,526.52,199.37,17773727.4,86119512.4,434768509
42.0,S,42,538.81,204.22,17773727.4,86119700.9,434768734
43.0,S,46,552.91,208.76,17773727.4,86119803.6,434768829
44.0,S,46,568.43,214.17,17773727.4,86119803.8,434768830
45.0,S,42,580.26,219.08,17773727.4,86119994.4,434769007
46.0,S,55,595.08,223.39,17773727.4,86120163.9,434769254
47.0,S,55,620.03,228.38,17773727.4,86120164.2,434769259
48.0,S,52,643.55,232.59,17773727.4,86120307.9,434769467
49.0,S,55,665.12,237.11,17773727.4,86120458.9,434769660
50.0,S,55,690.13,241.98,17773727.4,86120493.9,434769720
51.0,S,52,712.08,246.37,17773727.4,86120723.0,434770140
52.0,S,50,725.98,250.02,17773727.4,86121152.6,434770726
53.1,S,42,735.48,254.22,17773727.4,86121397.6,434771071
54.1,S,42,747.26,259.26,17773727.4,86121397.8,434771072
55.1,S,42,758.26,264.15,17773727.4,86121451.7,434771127
56.1,S,42,769.32,269.05,17773727.4,86121501.4,434771182
57.1,S,42,781.00,274.09,17773727.4,86121566.7,434771245
58.1,S,42,791.48,278.67,17773727.4,86121669.7,434771368
59.1,S,42,803.24,283.78,17773727.4,86121669.8,434771370
60.1,S,42,814.87,289.02,17773727.4,86121670.0,434771371
61.1,S,42,824.78,293.49,17773727.4,86121837.6,434771582
62.1,S,42,836.37,298.72,17773727.4,86121837.9,434771587
63.1,S,46,848.09,303.44,17773727.4,86121940.7,434771681
64.1,S,46,863.61,308.81,17773727.4,86121940.9,434771682
65.1,S,45,878.92,314.14,17773727.4,86122098.7,434771825
