t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
45.0,S,34,99.40,7.77,17741077.9,81331214.2,422323926
46.0,S,34,101.56,7.94,17741077.9,81331214.4,422323929
47.0,S,34,103.67,8.15,17741077.9,81331215.0,422323934
48.0,S,34,105.73,8.30,17741077.9,81331215.6,422323940
49.1,S,34,107.88,8.50,17741077.9,81331215.8,422323944
50.1,S,34,110.04,8.68,17741077.9,81331216.0,422323947
51.1,S,34,112.21,8.85,17741077.9,81331216.3,422323951
52.1,S,34,114.37,9.04,17741077.9,81331216.8,422323955
53.1,S,34,116.57,9.20,17741077.9,81331217.2,422323960
54.1,S,34,118.75,9.35,17741077.9,81331217.4,422323962
55.1,S,34,120.90,9.52,17741077.9,81331217.7,422323964
56.1,S,34,123.03,9.71,17741077.9,81331217.8,422323966
57.1,S,34,125.15,9.91,17741077.9,81331218.5,422323969
58.1,S,34,127.31,10.07,17741077.9,81331219.0,422323973
59.1,S,34,129.47,10.24,17741077.9,81331219.3,422323977
60.1,S,34,131.64,10.40,17741077.9,81331219.5,422323979
61.1,S,34,133.75,10.62,17741077.9,81331275.1,422324074
62.1,S,34,135.97,10.78,17741077.9,81331275.3,422324084
63.1,S,34,138.12,10.95,17741077.9,81331275.7,422324087
64.1,S,34,140.23,11.14,17741077.9,81331276.1,422324089
65.1,S,34,142.44,11.27,17741077.9,81331276.4,422324092
66.1,S,34,144.57,11.46,17741077.9,81331276.6,422324102
67.1,S,34,146.71,11.69,17741077.9,81331276.8,422324105
68.1,S,34,148.90,11.86,17741077.9,81331277.0,422324107
69.1,S,34,151.02,12.07,17741077.9,81331277.6,422324115
70.1,S,34,153.20,12.20,17741077.9,81331278.0,422324125
71.1,S,34,155.34,12.38,17741077.9,81331278.2,422324128
72.1,S,34,157.47,12.56,17741077.9,81331278.6,422324138
73.1,S,34,159.57,12.73,17741077.9,81331278.8,422324141
74.1,S,34,161.70,12.92,17741077.9,81331279.0,422324143
75.1,S,34,163.88,13.07,17741077.9,81331279.7,422324151
76.1,S,34,166.07,13.21,17741077.9,81331279.9,422324153
77.1,S,34,168.23,13.40,17741077.9,81331280.2,422324154
78.1,S,34,170.38,13.57,17741077.9,81331280.3,422324157
79.1,S,34,172.56,13.75,17741077.9,81331280.6,422324164
80.1,S,34,174.76,13.91,17741077.9,81331281.1,422324168
81.1,S,34,176.94,14.05,17741077.9,81331329.9,422324333
82.1,S,34,179.13,14.17,17741077.9,81331330.1,422324334
83.1,S,34,181.30,14.32,17741077.9,81331330.3,422324343
84.1,S,34,183.45,14.49,17741077.9,81331330.5,422324347
85.1,S,34,185.57,14.67,17741077.9,81331330.8,422324350
86.1,S,34,187.67,14.89,17741077.9,81331331.5,422324364
87.1,S,34,189.85,15.06,17741077.9,81331339.4,422324393
88.1,S,34,192.01,15.21,17741077.9,81331339.6,422324394
89.1,S,34,194.23,15.36,17741077.9,81331339.8,422324397
90.1,S,34,196.39,15.53,17741077.9,81331340.0,422324398
91.1,S,34,198.55,15.72,17741077.9,81331340.2,422324405
92.1,S,34,200.73,15.86,17741077.9,81331340.9,422324408
93.1,S,34,202.89,16.07,17741077.9,81331341.2,422324419
94.1,S,34,205.08,16.20,17741077.9,81331341.5,422324424
95.1,S,34,206.74,16.36,17741077.9,81331373.7,422324623
96.1,S,42,213.90,16.67,17741077.9,81331472.4,422325018
97.1,S,39,221.20,16.94,17741077.9,81331602.9,422325525
98.1,S,34,224.08,17.08,17741077.9,81331610.3,422325536
99.1,S,34,226.90,17.22,17741077.9,81331610.6,422325538
100.1,S,34,229.64,17.36,17741077.9,81331610.8,422325541
101.1,S,34,232.41,17.51,17741077.9,81331675.4,422325600
102.1,S,34,235.23,17.67,17741077.9,81331676.2,422325604
103.1,S,34,238.12,17.80,17741077.9,81331676.4,422325608
104.1,S,34,240.95,17.93,17741077.9,81331676.6,422325610
105.1,S,34,243.78,18.06,17741077.9,81331676.9,422325614
106.1,S,34,246.45,18.22,17741077.9,81331741.6,422325670
107.1,S,34,249.24,18.36,17741077.9,81331741.8,422325671
108.1,S,34,252.09,18.51,17741077.9,81331742.7,422325675
109.1,S,34,254.83,18.66,17741077.9,81331743.0,422325679
110.1,S,34,257.57,18.82,17741077.9,81331807.7,422325739
111.1,S,34,260.34,18.97,17741077.9,81331807.9,422325742
112.1,S,34,262.70,19.19,17741077.9,81331841.4,422325774
113.1,S,34,264.84,19.39,17741077.9,81331842.6,422325781
114.1,S,34,267.07,19.54,17741077.9,81331842.8,422325785
115.1,S,34,269.30,19.68,17741077.9,81331843.0,422325787
116.1,S,34,271.49,19.85,17741077.9,81331843.3,422325790
117.1,S,34,273.66,20.01,17741077.9,81331843.5,422325793
118.1,S,34,275.83,20.18,17741077.9,81331843.8,422325796
119.1,S,34,277.99,20.34,17741077.9,81331844.5,422325800
120.1,S,34,280.16,20.50,17741077.9,81331844.8,422325805
121.1,S,34,282.32,20.68,17741077.9,81331845.0,422325807
122.1,S,34,284.44,20.87,17741077.9,81331845.2,422325811
123.1,S,34,286.57,21.05,17741077.9,81331845.4,422325813
124.1,S,34,288.69,21.24,17741077.9,81331845.6,422325816
125.1,S,34,290.85,21.39,17741077.9,81331846.1,422325821
126.1,S,34,293.03,21.54,17741077.9,81331846.4,422325824
127.1,S,34,295.13,21.70,17741077.9,81331846.6,422325826
128.1,S,34,297.30,21.86,17741077.9,81331950.9,422325918
129.1,S,34,299.48,22.01,17741077.9,81331951.1,422325921
130.1,S,34,301.62,22.19,17741077.9,81331951.8,422325924
131.1,S,34,303.77,22.35,17741077.9,81331952.0,422325925
132.1,S,34,305.93,22.53,17741077.9,81331952.2,422325927
133.1,S,34,308.08,22.68,17741077.9,81331952.6,422325931
134.1,S,34,310.27,22.81,17741077.9,81331952.8,422325934
135.1,S,34,312.44,22.99,17741077.9,81331953.0,422325935
136.1,S,34,314.58,23.17,17741077.9,81331953.6,422325939
137.1,S,34,316.73,23.34,17741077.9,81331953.8,422325942
138.1,S,34,318.94,23.49,17741077.9,81331954.0,422325946
139.1,S,34,321.07,23.69,17741077.9,81331954.2,422325947
140.1,S,34,323.25,23.84,17741077.9,81331954.5,422325950
141.1,S,34,325.44,23.98,17741077.9,81331955.0,422325953
142.1,S,34,327.57,24.17,17741077.9,81331955.2,422325958
143.1,S,34,329.75,24.32,17741077.9,81331955.4,422325961
144.1,S,34,331.89,24.51,17741077.9,81331955.9,422325966
145.1,S,34,334.00,24.71,17741077.9,81331956.2,422325969
146.1,S,34,336.13,24.89,17741077.9,81331956.4,422325974
147.1,S,34,338.22,25.09,17741077.9,81331957.1,422325976
148.1,S,34,340.35,25.28,17741077.9,81332010.9,422326096
149.1,S,34,342.48,25.44,17741077.9,81332011.2,422326098
150.1,S,34,344.59,25.62,17741077.9,81332011.5,422326106
151.1,S,34,346.74,25.80,17741077.9,81332011.7,422326108
152.2,S,34,348.91,25.96,17741077.9,81332012.2,422326111
153.2,S,34,351.04,26.14,17741077.9,81332012.5,422326120
154.2,S,34,353.17,26.32,17741077.9,81332012.8,422326122
155.2,S,34,355.26,26.49,17741077.9,81332013.0,422326123
156.2,S,34,357.40,26.69,17741077.9,81332013.3,422326127
157.2,S,34,359.64,26.81,17741077.9,81332013.4,422326133
158.2,S,34,361.78,26.99,17741077.9,81332013.8,422326137
159.2,S,34,363.96,27.15,17741077.9,81332013.9,422326138
160.2,S,34,366.10,27.32,17741077.9,81332014.7,422326149
161.2,S,34,368.29,27.50,17741077.9,81332014.9,422326153
162.2,S,34,370.45,27.66,17741077.9,81332015.1,422326158
163.2,S,34,372.63,27.79,17741077.9,81332015.7,422326167
164.2,S,34,374.77,27.93,17741077.9,81332056.6,422326288
165.2,S,34,376.88,28.11,17741077.9,81332057.1,422326291
166.2,S,34,379.03,28.26,17741077.9,81332057.5,422326302
167.2,S,34,381.15,28.45,17741077.9,81332057.7,422326306
168.2,S,34,383.28,28.62,17741077.9,81332058.0,422326310
169.2,S,34,385.36,28.79,17741077.9,81332058.7,422326318
170.2,S,34,387.55,28.92,17741077.9,81332059.3,422326323
171.2,S,34,389.66,29.11,17741077.9,81332059.4,422326330
172.2,S,34,391.79,29.31,17741077.9,81332059.7,422326334
173.2,S,34,393.95,29.47,17741077.9,81332059.9,422326335
174.2,S,34,396.15,29.60,17741077.9,81332060.3,422326337
175.2,S,34,398.32,29.77,17741077.9,81332060.4,422326339
176.2,S,34,400.47,29.91,17741077.9,81332061.0,422326344
177.2,S,34,402.63,30.06,17741077.9,81332061.3,422326355
178.2,S,34,404.82,30.22,17741077.9,81332061.6,422326359
179.2,S,34,406.96,30.39,17741077.9,81332102.1,422326471
180.2,S,34,409.10,30.52,17741077.9,81332102.7,422326483
181.2,S,34,411.24,30.66,17741077.9,81332102.8,422326485
182.2,S,34,413.38,30.80,17741077.9,81332103.3,422326494
183.2,S,34,415.42,30.97,17741077.9,81332103.5,422326497
184.2,S,34,417.55,31.12,17741077.9,81332103.7,422326510
185.2,S,34,419.69,31.26,17741077.9,81332103.9,422326512
186.2,S,34,421.57,31.43,17741077.9,81332117.0,422326596
187.2,S,42,429.43,31.70,17741077.9,81332245.7,422327052
188.2,S,37,435.65,31.92,17741077.9,81332345.1,422327723
189.2,S,34,438.63,32.04,17741077.9,81332356.4,422327770
190.2,S,34,441.45,32.17,17741077.9,81332356.7,422327772
191.2,S,34,444.25,32.33,17741077.9,81332357.4,422327775
192.2,S,34,447.04,32.48,17741077.9,81332361.9,422327806
193.2,S,34,449.34,32.68,17741077.9,81332425.9,422328378
194.2,S,34,452.13,32.84,17741077.9,81332426.5,422328383
195.2,S,34,454.93,32.99,17741077.9,81332426.7,422328386
196.2,S,34,457.68,33.15,17741077.9,81332427.5,422328395
197.2,S,34,460.33,33.30,17741077.9,81332457.1,422328633
198.2,S,34,463.03,33.46,17741077.9,81332495.8,422328816
199.2,S,34,465.87,33.59,17741077.9,81332496.0,422328819
200.2,S,34,468.79,33.72,17741077.9,81332496.3,422328824
201.2,S,34,471.58,33.88,17741077.9,81332496.4,422328827
202.2,S,34,474.32,34.06,17741077.9,81332564.2,422328887
203.2,S,34,477.16,34.19,17741077.9,81332564.5,422328889
204.2,S,34,479.97,34.32,17741077.9,81332565.2,422328895
205.2,S,34,482.78,34.46,17741077.9,81332565.4,422328896
206.2,S,34,485.54,34.63,17741077.9,81332633.2,422328963
207.2,S,34,488.37,34.75,17741077.9,81332633.8,422328970
208.2,S,34,491.18,34.88,17741077.9,81332634.1,422328975
209.2,S,34,493.99,35.01,17741077.9,81332634.4,422328983
210.2,S,34,496.75,35.16,17741077.9,81332703.2,422329047
211.2,S,34,499.62,35.28,17741077.9,81332703.4,422329050
212.2,S,34,502.41,35.40,17741077.9,81332703.9,422329055
213.2,S,34,505.20,35.52,17741077.9,81332704.1,422329058
214.2,S,34,507.94,35.64,17741077.9,81332757.4,422329190
215.2,S,34,510.72,35.80,17741077.9,81332772.9,422329228
216.2,S,34,513.55,35.92,17741077.9,81332773.2,422329230
217.2,S,34,516.35,36.08,17741077.9,81332773.4,422329232
218.2,S,34,519.14,36.24,17741077.9,81332773.9,422329234
219.2,S,34,521.90,36.40,17741077.9,81332841.8,422329295
220.2,S,34,524.75,36.54,17741077.9,81332960.7,422329398
221.2,S,34,527.52,36.65,17741077.9,81332961.0,422329401
222.2,S,34,530.31,36.76,17741077.9,81332961.2,422329404
223.2,S,34,533.08,36.89,17741077.9,81333029.6,422329467
224.2,S,34,535.90,37.01,17741077.9,81333029.9,422329469
225.2,S,34,538.72,37.14,17741077.9,81333030.0,422329471
226.2,S,34,541.56,37.27,17741077.9,81333030.6,422329474
227.2,S,34,544.29,37.45,17741077.9,81333098.5,422329560
228.2,S,34,547.10,37.59,17741077.9,81333099.1,422329571
229.2,S,34,549.92,37.72,17741077.9,81333099.6,422329577
230.2,S,34,552.75,37.84,17741077.9,81333100.0,422329582
231.2,S,34,555.49,37.99,17741077.9,81333164.9,422329662
232.2,S,34,558.22,38.16,17741077.9,81333172.0,422329711
233.2,S,34,560.99,38.29,17741077.9,81333185.5,422329770
234.2,S,34,563.79,38.43,17741077.9,81333204.6,422329836
235.2,S,34,566.59,38.57,17741077.9,81333204.9,422329840
236.2,S,34,569.35,38.71,17741077.9,81333230.3,422329931
237.2,S,34,572.20,38.84,17741077.9,81333230.9,422329935
238.2,S,34,574.91,39.03,17741077.9,81333263.2,422330061
239.2,S,34,577.75,39.18,17741077.9,81333263.4,422330064
240.2,S,34,580.48,39.33,17741077.9,81333302.5,422330165
241.2,S,34,583.42,39.48,17741077.9,81333302.5,422330165
242.2,S,34,586.27,39.62,17741077.9,81333302.9,422330168
243.2,S,34,588.92,39.80,17741077.9,81333347.1,422330334
244.2,S,34,591.76,39.93,17741077.9,81333347.3,422330336
245.2,S,34,594.65,40.07,17741077.9,81333347.6,422330337
246.2,S,34,597.47,40.23,17741077.9,81333357.0,422330362
247.2,S,34,600.18,40.39,17741077.9,81333398.7,422330502
248.2,S,34,603.04,40.53,17741077.9,81333399.1,422330505
249.2,S,34,605.82,40.66,17741077.9,81333399.4,422330510
250.2,S,34,608.54,40.82,17741077.9,81333456.1,422330661
251.2,S,34,611.13,40.91,17741077.9,81333561.5,422331002
252.2,S,34,613.97,41.04,17741077.9,81333561.7,422331004
253.2,S,34,616.79,41.16,17741078.0,81333590.9,422331103
254.2,S,34,619.42,41.34,17741078.0,81333656.0,422331331
255.2,S,34,622.21,41.47,17741078.0,81333656.3,422331340
256.2,S,34,625.02,41.60,17741078.0,81333656.6,422331343
257.2,S,34,627.84,41.71,17741078.0,81333656.9,422331349
258.2,S,34,630.50,41.91,17741078.0,81333717.7,422331541
259.2,S,34,633.24,42.05,17741078.0,81333718.2,422331550
260.2,S,34,636.07,42.19,17741078.0,81333718.4,422331553
261.2,S,42,639.53,42.35,17741078.0,81333767.3,422331873
262.2,S,42,646.24,42.63,17741078.0,81333931.7,422332501
263.2,S,34,654.14,42.89,17741078.0,81334048.1,422332923
264.2,S,34,655.12,42.91,17741078.0,81334048.9,422332927
265.2,S,34,656.11,42.92,17741078.0,81334049.1,422332937
266.2,S,34,656.82,43.03,17741078.0,81334113.6,422333133
267.2,S,34,657.80,43.05,17741078.0,81334113.8,422333137
268.3,S,34,658.79,43.07,17741078.0,81334113.9,422333146
269.3,S,34,659.77,43.08,17741078.0,81334114.7,422333152
270.3,S,34,660.51,43.11,17741078.0,81334182.7,422333386
271.3,S,34,661.50,43.13,17741078.0,81334182.9,422333390
272.3,S,34,662.48,43.15,17741078.0,81334183.0,422333400
273.3,S,34,663.28,43.17,17741078.0,81334247.6,422333584
274.3,S,34,664.24,43.21,17741078.0,81334250.6,422333588
275.3,S,34,665.23,43.23,17741078.0,81334251.1,422333591
276.3,S,34,666.21,43.24,17741078.0,81334251.8,422333597
277.3,S,34,667.12,43.28,17741078.0,81334319.0,422333660
278.3,S,34,668.10,43.30,17741078.0,81334319.1,422333662
279.3,S,34,669.08,43.32,17741078.0,81334319.3,422333664
280.3,S,34,670.01,43.35,17741078.0,81334383.8,422333722
281.3,S,34,670.97,43.38,17741078.0,81334387.4,422333733
282.3,S,34,671.96,43.39,17741078.0,81334387.5,422333735
283.3,S,34,672.94,43.41,17741078.0,81334387.7,422333738
284.3,S,34,673.84,43.45,17741078.0,81334455.6,422333809
285.3,S,34,674.82,43.48,17741078.0,81334455.8,422333812
286.3,S,34,675.81,43.49,17741078.0,81334456.3,422333813
287.3,S,34,676.80,43.50,17741078.0,81334456.7,422333815
288.3,S,34,677.71,43.54,17741078.0,81334524.4,422333876
289.3,S,34,678.70,43.55,17741078.0,81334524.6,422333880
290.3,S,34,679.68,43.57,17741078.0,81334524.9,422333890
291.3,S,34,680.60,43.59,17741078.0,81334589.6,422333963
292.3,S,34,681.50,43.63,17741078.0,81334621.6,422334057
293.3,S,34,682.49,43.64,17741078.0,81334621.9,422334065
294.3,S,34,683.38,43.67,17741078.0,81334645.0,422334158
295.3,S,34,684.37,43.68,17741078.0,81334645.1,422334159
296.3,S,34,685.35,43.70,17741078.0,81334645.3,422334162
297.3,S,34,686.11,43.72,17741078.0,81334709.9,422334392
298.3,S,34,687.10,43.73,17741078.0,81334710.9,422334398
299.3,S,34,687.98,43.77,17741078.0,81334739.8,422334488
300.3,S,34,688.97,43.78,17741078.0,81334740.0,422334493
301.3,S,34,689.95,43.80,17741078.0,81334740.1,422334496
302.3,S,34,690.70,43.83,17741078.0,81334804.7,422334733
303.3,S,34,691.65,43.87,17741078.0,81334807.6,422334750
304.3,S,34,692.64,43.88,17741078.0,81334808.0,422334757
305.3,S,34,693.62,43.90,17741078.0,81334808.1,422334757
306.3,S,34,694.34,43.94,17741078.0,81334875.5,422335002
307.3,S,34,695.32,43.96,17741078.0,81334875.7,422335012
308.3,S,34,696.31,43.98,17741078.0,81334875.8,422335015
309.3,S,34,697.29,44.00,17741078.0,81334876.7,422335025
310.3,S,34,698.03,44.04,17741078.0,81334944.1,422335252
311.3,S,34,699.02,44.05,17741078.0,81334944.3,422335260
312.3,S,34,700.01,44.07,17741078.0,81334944.5,422335275
313.3,S,34,700.94,44.09,17741078.0,81334961.7,422335324
314.3,S,34,701.74,44.12,17741078.0,81335014.9,422335506
315.3,S,34,702.72,44.14,17741078.0,81335015.6,422335509
316.3,S,34,703.58,44.17,17741078.0,81335058.2,422335627
317.3,S,34,704.56,44.19,17741078.0,81335058.3,422335629
318.3,S,34,705.55,44.20,17741078.0,81335058.5,422335632
319.3,S,34,706.34,44.24,17741078.0,81335103.5,422335816
320.3,S,34,707.32,44.25,17741078.0,81335103.9,422335824
321.3,S,34,708.15,44.29,17741078.0,81335152.0,422335975
322.3,S,34,709.13,44.31,17741078.0,81335152.2,422335978
323.3,S,34,710.11,44.33,17741078.0,81335152.4,422335978
324.3,S,34,710.85,44.36,17741078.0,81335203.1,422336215
325.3,S,34,711.84,44.38,17741078.0,81335203.4,422336224
326.3,S,34,712.82,44.39,17741078.0,81335204.0,422336230
327.3,S,34,713.62,44.43,17741078.0,81335258.1,422336392
328.3,S,34,714.62,44.44,17741078.0,81335258.4,422336396
329.3,S,34,715.60,44.46,17741078.0,81335258.4,422336396
330.3,S,34,716.58,44.49,17741078.0,81335258.7,422336399
331.3,S,34,717.39,44.51,17741078.0,81335323.6,422336575
332.3,S,34,718.37,44.53,17741078.0,81335323.8,422336584
333.3,S,34,719.35,44.55,17741078.0,81335324.0,422336586
334.3,S,34,720.16,44.60,17741078.0,81335380.6,422336737
335.3,S,34,721.14,44.62,17741078.0,81335380.7,422336745
336.3,S,34,722.12,44.64,17741078.0,81335380.9,422336749
337.3,S,34,722.93,44.66,17741078.0,81335446.1,422336938
338.3,S,34,723.91,44.67,17741078.0,81335446.4,422336941
339.3,S,34,724.90,44.69,17741078.0,81335446.5,422336944
340.3,S,34,725.86,44.71,17741078.0,81335457.9,422336975
341.3,S,34,726.67,44.76,17741078.0,81335509.2,422337120
342.3,S,34,727.65,44.78,17741078.0,81335509.6,422337125
343.3,S,34,728.63,44.80,17741078.0,81335510.1,422337129
344.3,S,34,729.34,44.84,17741078.0,81335578.8,422337398
345.3,S,34,730.32,44.85,17741078.0,81335579.0,422337400
346.3,S,34,731.31,44.86,17741078.0,81335579.2,422337408
347.3,S,34,732.29,44.88,17741078.0,81335579.3,422337411
348.3,S,34,732.99,44.93,17741078.0,81335650.7,422337677
349.3,S,34,733.98,44.95,17741078.0,81335651.2,422337680
350.3,S,34,734.96,44.96,17741078.0,81335651.4,422337685
351.3,S,34,735.95,44.98,17741078.0,81335651.8,422337695
352.3,S,34,736.76,45.01,17741078.0,81335722.0,422337854
353.3,S,34,737.74,45.04,17741078.0,81335722.4,422337857
354.3,S,34,738.73,45.05,17741078.0,81335778.7,422337920
355.3,S,34,739.71,45.07,17741078.0,81335779.1,422337924
356.3,S,34,740.62,45.11,17741078.0,81335849.7,422337985
357.3,S,34,741.60,45.13,17741078.0,81335849.9,422337988
358.3,S,34,742.59,45.15,17741078.0,81335850.1,422337992
359.3,S,34,743.52,45.17,17741078.0,81335914.9,422338045
360.3,S,34,744.47,45.21,17741078.0,81335922.1,422338057
361.3,S,34,745.45,45.23,17741078.0,81335922.3,422338058
362.3,S,34,746.44,45.24,17741078.0,81335922.5,422338062
363.3,S,34,747.35,45.28,17741078.0,81335992.7,422338125
364.3,S,34,748.31,45.31,17741078.0,81336004.5,422338142
365.3,S,34,749.65,45.36,17741078.0,81336028.9,422338166
366.3,S,34,752.50,45.52,17741078.0,81336029.2,422338171
367.3,S,34,755.29,45.66,17741078.0,81336061.6,422338238
368.3,S,34,758.06,45.81,17741078.0,81336065.9,422338325
369.3,S,34,760.86,45.96,17741078.0,81336066.1,422338333
370.3,S,34,763.53,46.15,17741078.0,81336108.9,422338489
371.3,S,34,766.36,46.30,17741078.0,81336109.1,422338498
372.3,S,34,769.19,46.43,17741078.0,81336109.3,422338501
373.3,S,34,772.01,46.58,17741078.0,81336109.7,422338515
374.3,S,34,774.68,46.75,17741078.0,81336163.8,422338722
375.3,S,34,777.51,46.90,17741078.0,81336164.4,422338725
376.3,S,34,780.34,47.03,17741078.0,81336164.7,422338730
377.3,S,34,783.14,47.15,17741078.0,81336171.8,422338752
378.3,S,34,785.70,47.33,17741078.0,81336224.8,422338927
379.3,S,34,788.46,47.44,17741078.0,81336225.0,422338929
380.3,S,34,791.21,47.57,17741078.0,81336225.3,422338931
381.3,S,34,794.01,47.71,17741078.0,81336226.0,422338937
382.3,S,34,796.68,47.86,17741078.0,81336298.2,422339168
383.3,S,34,799.44,48.00,17741078.0,81336312.0,422339218
384.3,S,34,802.24,48.16,17741078.0,81336312.3,422339227
385.3,S,34,804.97,48.29,17741078.0,81336335.5,422339310
386.3,S,34,807.76,48.42,17741078.0,81336336.3,422339316
387.3,S,34,810.54,48.54,17741078.0,81336336.5,422339318
388.3,S,34,813.36,48.67,17741078.0,81336336.8,422339322
389.3,S,34,816.01,48.85,17741078.0,81336401.3,422339531
390.3,S,34,818.79,49.02,17741078.0,81336401.7,422339533
391.4,S,34,821.53,49.19,17741078.0,81336430.3,422339614
392.4,S,34,824.31,49.34,17741078.0,81336431.1,422339617
393.4,S,34,827.14,49.44,17741078.0,81336431.2,422339624
394.4,S,34,829.96,49.59,17741078.0,81336431.6,422339629
395.4,S,34,832.59,49.76,17741078.0,81336502.9,422339840
396.4,S,34,835.46,49.89,17741078.0,81336503.2,422339845
397.4,S,34,838.24,50.04,17741078.0,81336504.1,422339853
398.4,S,34,840.99,50.16,17741078.0,81336504.4,422339858
399.4,S,34,843.70,50.31,17741078.0,81336531.0,422339934
400.4,S,34,845.64,50.46,17741078.0,81336691.0,422340526
401.4,S,34,848.50,50.60,17741078.0,81336691.3,422340533
402.4,S,34,851.34,50.74,17741078.0,81336691.9,422340536
403.4,S,34,854.17,50.86,17741078.0,81336692.5,422340546
404.4,S,34,856.98,51.00,17741078.0,81336700.1,422340564
405.4,S,34,859.62,51.17,17741078.0,81336763.1,422340766
406.4,S,34,862.48,51.30,17741078.0,81336763.4,422340776
407.4,S,34,865.27,51.43,17741078.0,81336763.8,422340778
408.4,S,34,868.09,51.56,17741078.0,81336764.3,422340782
409.4,S,34,870.77,51.72,17741078.0,81336828.9,422340976
410.4,S,34,873.58,51.87,17741078.0,81336834.7,422341001
411.4,S,34,876.41,51.99,17741078.0,81336852.4,422341059
412.4,S,34,879.36,52.12,17741078.0,81336852.8,422341064
413.4,S,34,882.11,52.27,17741078.0,81336882.7,422341173
414.4,S,34,884.89,52.42,17741078.0,81336883.3,422341177
415.4,S,34,887.63,52.56,17741078.0,81336891.3,422341216
416.4,S,34,890.34,52.71,17741078.0,81336919.7,422341342
417.4,S,34,893.27,52.85,17741078.0,81336920.0,422341345
418.4,S,34,896.10,53.01,17741078.0,81336920.6,422341351
419.4,S,34,898.77,53.18,17741078.0,81336970.4,422341540
420.4,S,34,901.60,53.34,17741078.0,81336970.6,422341542
421.4,S,34,904.39,53.48,17741078.0,81336970.9,422341549
422.4,S,34,907.11,53.60,17741078.0,81337012.5,422341689
423.4,S,34,909.89,53.78,17741078.0,81337026.2,422341759
424.4,S,34,912.71,53.92,17741078.0,81337026.9,422341762
425.4,S,34,915.53,54.06,17741078.0,81337027.1,422341772
426.4,S,34,918.34,54.23,17741078.0,81337028.1,422341775
427.4,S,34,921.02,54.39,17741078.0,81337092.1,422341962
428.4,S,34,923.81,54.54,17741078.0,81337117.1,422341985
429.4,S,34,926.67,54.66,17741078.0,81337117.6,422341989
430.4,S,34,929.48,54.80,17741078.0,81337118.1,422341992
431.4,S,34,932.28,54.94,17741078.0,81337221.9,422342080
432.4,S,34,935.05,55.08,17741078.0,81337286.6,422342146
433.4,S,34,937.91,55.23,17741078.0,81337286.9,422342149
