t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
54.1,S,34,118.98,9.09,17740041.7,81280274.7,422159681
55.1,S,34,121.10,9.27,17740041.7,81280274.9,422159682
56.1,S,34,123.27,9.43,17740041.7,81280275.1,422159685
57.1,S,34,125.41,9.59,17740041.7,81280275.2,422159687
58.1,S,34,127.58,9.74,17740041.7,81280275.4,422159691
59.1,S,34,129.66,9.95,17740041.7,81280276.2,422159701
60.1,S,34,131.70,10.14,17740041.7,81280277.3,422159715
61.1,S,34,133.87,10.28,17740041.7,81280277.4,422159716
62.1,S,34,136.00,10.43,17740041.7,81280277.7,422159719
63.1,S,34,138.11,10.62,17740041.7,81280277.8,422159721
64.1,S,34,140.20,10.82,17740041.7,81280278.2,422159723
65.1,S,34,142.19,11.00,17740041.7,81280278.6,422159725
66.1,S,34,144.35,11.13,17740041.7,81280278.8,422159729
67.1,S,34,146.49,11.28,17740041.7,81280279.9,422159742
68.1,S,34,148.62,11.48,17740041.7,81280280.1,422159746
69.1,S,34,150.77,11.65,17740041.7,81280280.2,422159748
70.1,S,34,152.93,11.78,17740041.7,81280280.6,422159751
71.1,S,34,154.93,11.93,17740041.7,81280281.2,422159760
72.1,S,34,157.03,12.09,17740041.7,81280282.5,422159783
73.1,S,34,159.13,12.28,17740041.7,81280339.4,422159836
74.1,S,34,161.31,12.42,17740041.7,81280339.5,422159838
75.1,S,34,163.47,12.60,17740041.7,81280339.7,422159841
76.1,S,34,165.59,12.79,17740041.7,81280340.9,422159844
77.1,S,34,167.71,12.96,17740041.7,81280341.0,422159848
78.1,S,34,169.84,13.15,17740041.7,81280341.2,422159851
79.1,S,34,171.99,13.30,17740041.7,81280341.4,422159853
80.1,S,34,174.09,13.47,17740041.7,81280341.5,422159855
81.1,S,34,176.20,13.67,17740041.7,81280341.7,422159858
82.1,S,34,178.30,13.86,17740041.7,81280342.2,422159860
83.1,S,34,180.47,14.01,17740041.7,81280342.4,422159862
84.1,S,34,182.63,14.19,17740041.7,81280342.5,422159864
85.1,S,34,184.76,14.36,17740041.7,81280342.8,422159865
86.1,S,34,186.90,14.52,17740041.7,81280342.9,422159866
87.1,S,34,189.05,14.67,17740041.7,81280343.0,422159870
88.1,S,34,191.20,14.82,17740041.7,81280343.7,422159884
89.1,S,34,193.37,14.96,17740041.7,81280343.9,422159888
90.1,S,34,195.53,15.09,17740041.7,81280344.0,422159889
91.1,S,34,197.58,15.21,17740041.7,81280345.2,422159903
92.1,S,34,199.72,15.37,17740041.7,81280345.3,422159905
93.1,S,42,207.69,15.73,17740041.7,81280521.9,422160144
94.1,S,34,214.48,16.01,17740041.7,81280633.0,422160261
95.1,S,34,217.39,16.17,17740041.7,81280633.2,422160265
96.1,S,34,220.24,16.33,17740041.7,81280633.4,422160266
97.1,S,34,223.08,16.49,17740041.7,81280633.7,422160268
98.1,S,34,225.86,16.65,17740041.7,81280633.8,422160269
99.1,S,34,228.62,16.82,17740041.7,81280699.0,422160328
100.1,S,34,231.42,16.95,17740041.7,81280699.1,422160330
101.1,S,34,234.15,17.09,17740041.7,81280699.3,422160333
102.1,S,34,236.90,17.24,17740041.7,81280700.6,422160348
103.1,S,34,239.65,17.37,17740041.7,81280765.2,422160402
104.1,S,34,242.44,17.52,17740041.7,81280765.6,422160402
105.1,S,34,245.39,17.66,17740041.7,81280766.0,422160406
106.1,S,34,248.31,17.79,17740041.7,81280766.1,422160407
107.1,S,34,251.09,17.93,17740041.7,81280830.7,422160462
108.1,S,34,253.90,18.11,17740041.7,81280830.9,422160464
109.1,S,34,256.73,18.26,17740041.7,81280831.1,422160466
110.1,S,34,258.96,18.50,17740041.7,81280865.5,422160497
111.1,S,34,261.12,18.67,17740041.7,81280866.8,422160501
112.1,S,34,263.35,18.82,17740041.7,81280866.9,422160502
113.1,S,34,265.61,18.94,17740041.7,81280867.1,422160504
114.1,S,34,267.79,19.11,17740041.7,81280867.2,422160506
115.1,S,34,269.97,19.26,17740041.7,81280867.5,422160509
116.1,S,34,272.16,19.43,17740041.7,81280868.0,422160513
117.1,S,34,274.39,19.55,17740041.7,81280868.3,422160516
118.1,S,34,276.55,19.73,17740041.7,81280868.6,422160520
119.1,S,34,278.72,19.90,17740041.7,81280868.8,422160524
120.1,S,34,280.92,20.04,17740041.7,81280868.9,422160526
121.1,S,34,283.08,20.22,17740041.7,81280869.2,422160528
122.1,S,34,285.16,20.37,17740041.7,81280870.6,422160541
123.1,S,34,287.31,20.56,17740041.7,81280871.0,422160542
124.1,S,34,289.49,20.72,17740041.7,81280979.2,422160633
125.1,S,34,291.57,20.83,17740041.7,81280979.4,422160645
126.1,S,34,293.74,20.99,17740041.7,81280981.5,422160670
127.1,S,34,295.92,21.16,17740041.7,81280981.7,422160672
128.1,S,34,298.08,21.34,17740041.7,81280982.1,422160676
129.1,S,34,300.26,21.51,17740041.7,81280982.7,422160678
130.1,S,34,302.41,21.69,17740041.7,81280982.8,422160678
131.1,S,34,304.55,21.87,17740041.7,81280983.4,422160685
132.1,S,34,306.60,22.00,17740043.6,81280988.4,422160754
133.1,S,34,308.75,22.17,17740043.6,81280988.7,422160756
134.1,S,34,310.95,22.33,17740043.6,81280989.1,422160756
135.1,S,34,313.14,22.50,17740043.6,81280989.2,422160758
136.1,S,34,315.24,22.67,17740043.6,81280989.7,422160760
137.1,S,34,317.27,22.86,17740043.6,81280990.0,422160764
138.1,S,34,319.33,23.01,17740043.6,81280990.4,422160770
139.1,S,34,321.51,23.12,17740043.6,81280990.6,422160776
140.1,S,34,323.62,23.27,17740043.6,81280991.2,422160781
141.1,S,34,325.82,23.39,17740043.6,81280991.5,422160782
142.1,S,34,327.97,23.57,17740043.6,81280991.7,422160784
143.1,S,34,330.10,23.76,17740043.6,81280991.9,422160786
144.1,S,34,332.28,23.88,17740043.6,81281050.2,422160840
145.1,S,34,334.43,24.04,17740043.6,81281050.6,422160843
146.1,S,34,336.56,24.25,17740043.6,81281051.0,422160846
147.1,S,34,338.67,24.45,17740043.6,81281051.6,422160849
148.1,S,34,340.84,24.61,17740043.6,81281051.8,422160851
149.1,S,34,343.02,24.76,17740043.6,81281051.9,422160852
150.2,S,34,345.13,24.93,17740043.6,81281052.2,422160854
151.2,S,34,347.26,25.11,17740043.6,81281052.5,422160856
152.2,S,34,349.34,25.28,17740043.6,81281081.9,422160889
153.2,S,34,351.54,25.44,17740043.6,81281082.4,422160895
154.2,S,34,353.65,25.60,17740043.6,81281083.0,422160901
155.2,S,34,355.76,25.76,17740043.6,81281083.9,422160915
156.2,S,34,357.92,25.94,17740043.6,81281084.2,422160918
157.2,S,34,360.10,26.07,17740043.6,81281084.8,422160920
158.2,S,34,362.22,26.28,17740043.6,81281085.1,422160924
159.2,S,34,364.30,26.43,17740043.6,81281089.3,422160993
160.2,S,34,366.48,26.57,17740043.6,81281089.8,422160996
161.2,S,34,368.59,26.77,17740043.6,81281090.0,422160997
162.2,S,34,370.74,26.95,17740043.6,81281090.2,422161000
163.2,S,34,372.87,27.13,17740043.6,81281090.5,422161003
164.2,S,34,375.02,27.31,17740043.6,81281090.8,422161007
165.2,S,34,377.21,27.45,17740043.6,81281146.8,422161054
166.2,S,34,379.37,27.59,17740043.6,81281147.5,422161059
167.2,S,34,381.56,27.72,17740043.6,81281147.6,422161061
168.2,S,34,383.72,27.87,17740043.6,81281148.1,422161064
169.2,S,34,385.91,28.00,17740043.6,81281148.2,422161066
170.2,S,34,388.06,28.15,17740043.6,81281148.4,422161070
171.2,S,34,390.16,28.37,17740043.6,81281148.6,422161070
172.2,S,34,392.33,28.52,17740043.6,81281148.9,422161072
173.2,S,34,394.50,28.68,17740043.6,81281149.5,422161073
174.2,S,34,396.66,28.84,17740043.6,81281149.7,422161075
175.2,S,34,398.83,28.98,17740043.6,81281149.8,422161076
176.2,S,34,400.98,29.17,17740043.6,81281150.0,422161077
177.2,S,34,403.06,29.40,17740043.6,81281150.1,422161078
178.2,S,34,405.29,29.55,17740043.6,81281150.5,422161080
179.2,S,42,413.32,29.87,17740043.6,81281316.4,422161267
180.2,S,34,419.87,30.14,17740043.6,81281420.6,422161376
181.2,S,34,422.63,30.28,17740043.6,81281420.7,422161376
182.2,S,34,425.43,30.41,17740043.6,81281424.7,422161418
183.2,S,34,428.19,30.55,17740043.6,81281428.2,422161453
184.2,S,34,430.95,30.69,17740043.6,81281493.8,422161510
185.2,S,34,433.85,30.82,17740043.6,81281494.2,422161512
186.2,S,34,436.66,30.97,17740043.6,81281522.0,422161546
187.2,S,34,439.48,31.11,17740043.6,81281522.1,422161548
188.2,S,34,442.27,31.27,17740043.6,81281522.4,422161552
189.2,S,34,444.99,31.43,17740043.6,81281586.9,422161605
190.2,S,34,447.80,31.58,17740043.6,81281587.8,422161610
191.2,S,34,450.63,31.72,17740043.6,81281588.0,422161611
192.2,S,34,453.37,31.87,17740043.6,81281588.2,422161612
193.2,S,34,456.10,32.03,17740043.6,81281652.9,422161669
194.2,S,34,458.93,32.18,17740043.6,81281654.1,422161684
195.2,S,34,461.69,32.30,17740043.6,81281654.2,422161686
196.2,S,34,464.49,32.43,17740043.6,81281655.0,422161691
197.2,S,34,467.24,32.55,17740043.6,81281719.6,422161750
198.2,S,34,469.99,32.69,17740043.6,81281719.8,422161754
199.2,S,34,472.78,32.81,17740043.6,81281720.2,422161760
200.2,S,34,475.62,32.94,17740043.6,81281720.4,422161764
201.2,S,34,478.33,33.08,17740043.6,81281784.9,422161820
202.2,S,34,481.13,33.21,17740043.6,81281785.8,422161822
203.2,S,34,483.94,33.35,17740043.6,81281786.0,422161824
204.2,S,34,486.73,33.45,17740043.6,81281787.3,422161841
205.2,S,34,489.49,33.58,17740043.6,81281821.2,422161871
206.2,S,34,492.31,33.70,17740043.6,81281852.0,422161901
207.2,S,34,495.08,33.85,17740043.6,81281852.7,422161903
208.2,S,34,497.90,34.00,17740043.6,81281852.9,422161904
209.2,S,34,500.02,34.26,17740043.6,81281895.9,422161945
210.2,S,34,502.23,34.41,17740043.6,81281896.1,422161948
211.2,S,34,504.41,34.57,17740043.6,81282014.7,422162050
212.2,S,34,506.58,34.73,17740043.6,81282015.2,422162051
213.2,S,34,508.74,34.91,17740043.6,81282016.3,422162054
214.2,S,34,510.87,35.07,17740043.6,81282016.5,422162056
215.2,S,34,513.06,35.22,17740043.6,81282016.6,422162057
216.2,S,34,515.25,35.40,17740043.6,81282017.4,422162061
217.2,S,34,517.38,35.56,17740043.6,81282018.0,422162064
218.2,S,34,519.59,35.69,17740043.6,81282018.2,422162066
219.2,S,34,521.76,35.86,17740043.6,81282018.5,422162066
220.2,S,34,523.93,36.03,17740043.6,81282018.7,422162068
221.2,S,34,526.08,36.18,17740043.6,81282018.8,422162068
222.2,S,34,528.23,36.34,17740043.6,81282019.3,422162072
223.2,S,34,530.40,36.50,17740043.6,81282019.6,422162075
224.2,S,34,532.59,36.67,17740043.6,81282019.8,422162078
225.2,S,34,534.79,36.84,17740043.6,81282020.1,422162083
226.2,S,34,537.00,37.00,17740043.6,81282020.2,422162083
227.2,S,34,539.28,37.10,17740043.6,81282020.3,422162086
228.2,S,34,541.45,37.25,17740043.6,81282020.9,422162092
229.2,S,34,543.66,37.39,17740043.6,81282021.1,422162093
230.2,S,34,545.86,37.56,17740043.6,81282021.2,422162095
231.2,S,34,548.07,37.69,17740043.6,81282077.0,422162144
232.2,S,34,550.23,37.85,17740043.6,81282077.8,422162147
233.2,S,34,552.36,38.09,17740043.6,81282078.3,422162148
234.2,S,34,554.54,38.26,17740043.6,81282078.5,422162151
235.2,S,34,556.72,38.42,17740043.6,81282078.7,422162153
236.2,S,34,558.89,38.58,17740043.6,81282078.8,422162156
237.2,S,34,561.02,38.80,17740043.6,81282078.9,422162157
238.2,S,34,563.14,39.00,17740043.6,81282079.3,422162159
239.2,S,34,565.35,39.14,17740043.6,81282079.8,422162162
240.2,S,34,567.60,39.26,17740043.6,81282080.0,422162164
241.2,S,34,569.76,39.44,17740043.6,81282080.2,422162165
242.2,S,34,571.97,39.60,17740043.6,81282080.4,422162169
243.2,S,34,574.13,39.76,17740043.6,81282080.5,422162170
244.2,S,34,576.31,39.89,17740043.6,81282081.1,422162173
245.2,S,34,578.44,40.07,17740043.6,81282081.4,422162178
246.2,S,34,580.64,40.20,17740043.6,81282081.4,422162178
247.2,S,34,582.80,40.35,17740043.6,81282081.5,422162179
248.2,S,34,584.98,40.49,17740043.6,81282081.7,422162182
249.2,S,34,587.13,40.64,17740043.6,81282081.8,422162183
250.2,S,34,589.31,40.78,17740043.6,81282082.4,422162187
251.2,S,34,591.45,40.93,17740043.6,81282082.6,422162190
252.2,S,34,593.58,41.10,17740043.6,81282137.4,422162237
253.2,S,34,595.74,41.26,17740043.6,81282137.7,422162241
254.2,S,34,597.89,41.44,17740043.6,81282137.9,422162244
255.2,S,34,600.07,41.58,17740043.6,81282138.1,422162245
256.3,S,34,602.25,41.74,17740043.6,81282138.7,422162249
257.3,S,34,604.46,41.87,17740043.6,81282138.9,422162250
258.3,S,34,606.64,42.04,17740043.6,81282139.1,422162253
259.3,S,34,608.80,42.18,17740043.6,81282139.4,422162255
260.3,S,34,610.97,42.35,17740043.6,81282139.7,422162259
261.3,S,34,613.17,42.49,17740043.6,81282140.3,422162263
262.3,S,42,616.77,42.73,17740043.6,81282196.6,422162326
263.3,S,42,625.93,43.03,17740043.6,81282361.5,422162518
264.3,S,34,629.53,43.23,17740043.6,81282401.2,422162566
265.3,S,34,632.28,43.37,17740043.6,81282401.5,422162569
266.3,S,34,635.04,43.50,17740043.6,81282402.3,422162576
267.3,S,34,637.81,43.63,17740043.6,81282404.1,422162589
268.3,S,34,640.57,43.80,17740043.6,81282472.4,422162652
269.3,S,34,643.36,43.93,17740043.6,81282473.1,422162660
270.3,S,34,646.18,44.05,17740043.6,81282473.2,422162661
271.3,S,34,648.95,44.20,17740043.6,81282473.5,422162666
272.3,S,34,651.71,44.37,17740043.6,81282542.1,422162730
273.3,S,34,654.45,44.50,17740043.6,81282542.7,422162733
274.3,S,34,657.25,44.64,17740043.6,81282542.9,422162745
275.3,S,34,660.01,44.78,17740043.6,81282543.3,422162748
276.3,S,34,662.78,44.91,17740043.6,81282543.5,422162751
277.3,S,34,665.54,45.03,17740043.6,81282543.7,422162756
278.3,S,34,668.34,45.15,17740043.6,81282544.3,422162760
279.3,S,34,671.12,45.27,17740043.6,81282544.7,422162764
280.3,S,34,673.91,45.43,17740043.6,81282566.7,422162785
281.3,S,34,676.64,45.58,17740043.6,81282674.0,422162877
282.3,S,34,679.43,45.72,17740043.6,81282674.2,422162877
283.3,S,34,682.23,45.87,17740043.6,81282674.8,422162880
284.3,S,34,685.02,45.99,17740043.6,81282675.3,422162883
285.3,S,34,687.83,46.11,17740043.6,81282675.5,422162888
286.3,S,34,690.60,46.26,17740043.6,81282675.7,422162890
287.3,S,34,693.39,46.40,17740043.6,81282676.0,422162895
288.3,S,34,695.70,46.67,17740043.6,81282791.1,422162997
289.3,S,34,697.88,46.84,17740043.6,81282791.7,422163001
290.3,S,34,700.06,47.01,17740043.6,81282792.8,422163006
291.3,S,34,702.23,47.16,17740043.6,81282793.1,422163008
292.3,S,34,704.40,47.34,17740043.6,81282793.3,422163009
293.3,S,34,706.53,47.48,17740043.6,81282899.3,422163113
294.3,S,34,708.63,47.64,17740043.6,81282899.5,422163114
295.3,S,34,710.82,47.82,17740043.6,81282900.1,422163118
296.3,S,34,713.00,47.99,17740043.6,81282900.5,422163121
297.3,S,34,715.22,48.12,17740043.6,81282900.7,422163124
298.3,S,34,717.35,48.30,17740043.6,81282901.4,422163127
299.3,S,34,719.51,48.48,17740043.6,81282901.7,422163130
300.3,S,34,721.65,48.65,17740043.6,81282902.1,422163132
301.3,S,34,723.84,48.77,17740043.6,81282902.5,422163135
302.3,S,34,726.01,48.95,17740043.6,81282902.7,422163139
303.3,S,34,728.12,49.14,17740043.6,81282903.0,422163186
304.3,S,34,730.32,49.27,17740043.6,81282903.2,422163188
305.3,S,34,732.48,49.40,17740043.6,81282903.4,422163192
306.3,S,34,734.58,49.59,17740043.6,81282904.2,422163196
307.3,S,34,736.78,49.71,17740043.6,81282904.5,422163200
308.3,S,34,738.90,49.89,17740043.6,81282904.7,422163207
309.3,S,34,740.98,50.07,17740043.6,81282904.9,422163210
310.3,S,34,743.11,50.28,17740043.6,81282905.1,422163212
311.3,S,34,745.33,50.43,17740043.6,81282905.6,422163215
312.3,S,34,747.46,50.59,17740043.6,81282905.9,422163217
313.3,S,34,749.59,50.77,17740043.6,81282960.8,422163439
314.3,S,34,751.79,50.97,17740043.6,81282960.9,422163441
315.3,S,34,753.90,51.17,17740043.6,81282961.2,422163444
316.3,S,34,756.01,51.35,17740043.6,81282961.4,422163445
317.3,S,34,758.15,51.53,17740043.6,81282962.1,422163446
318.3,S,34,760.33,51.67,17740043.6,81282962.8,422163450
319.3,S,34,762.51,51.82,17740043.6,81282964.1,422163453
320.3,S,34,764.60,51.95,17740043.6,81282964.6,422163465
321.3,S,34,766.70,52.13,17740043.6,81282964.9,422163470
322.3,S,34,768.85,52.29,17740043.6,81282965.6,422163475
323.3,S,34,771.01,52.48,17740043.6,81282965.9,422163482
324.3,S,34,773.20,52.67,17740043.6,81282966.2,422163483
325.3,S,34,775.32,52.84,17740043.6,81282966.4,422163485
326.3,S,34,777.50,53.00,17740043.6,81282966.6,422163490
327.3,S,34,779.69,53.14,17740043.6,81282967.0,422163494
328.3,S,34,781.83,53.31,17740043.6,81282967.4,422163503
329.3,S,34,783.99,53.44,17740043.6,81282967.6,422163506
330.3,S,34,786.16,53.58,17740043.6,81282967.9,422163508
331.3,S,34,788.27,53.78,17740043.6,81282968.0,422163511
332.3,S,34,790.49,53.94,17740043.6,81282968.6,422163517
333.3,S,34,792.67,54.12,17740043.6,81282968.9,422163525
334.3,S,34,794.92,54.23,17740043.6,81283019.9,422163679
335.3,S,34,797.11,54.44,17740043.6,81283020.2,422163680
336.3,S,34,799.24,54.64,17740043.6,81283020.4,422163682
337.3,S,34,801.37,54.82,17740043.6,81283020.6,422163684
338.3,S,34,803.47,55.03,17740043.6,81283021.2,422163693
339.3,S,34,805.60,55.18,17740043.6,81283021.8,422163696
340.3,S,34,807.77,55.30,17740043.6,81283029.6,422163719
341.3,S,34,809.93,55.47,17740043.6,81283030.0,422163723
342.3,S,34,812.10,55.61,17740043.6,81283030.3,422163724
343.3,S,34,814.26,55.74,17740043.6,81283030.9,422163736
344.3,S,34,816.44,55.92,17740043.6,81283031.2,422163741
345.3,S,34,818.60,56.10,17740043.6,81283031.6,422163744
346.3,S,34,820.78,56.22,17740043.6,81283031.8,422163747
347.3,S,34,822.97,56.34,17740043.6,81283032.0,422163755
348.3,S,34,825.07,56.54,17740043.6,81283032.6,422163760
349.3,S,42,828.76,56.73,17740043.6,81283102.3,422164034
350.3,S,42,837.40,57.01,17740043.6,81283243.3,422164416
351.3,S,34,842.12,57.18,17740043.6,81283304.8,422164595
352.3,S,34,844.88,57.32,17740043.6,81283305.1,422164605
353.3,S,34,847.67,57.45,17740043.6,81283305.2,422164608
354.3,S,34,850.51,57.59,17740043.6,81283305.9,422164612
355.3,S,34,853.56,57.73,17740043.6,81283306.5,422164615
356.3,S,34,856.35,57.93,17740043.6,81283371.3,422164699
357.3,S,34,859.09,58.08,17740043.6,81283371.4,422164702
358.3,S,34,861.96,58.22,17740043.6,81283371.7,422164706
359.3,S,34,864.72,58.36,17740043.6,81283372.2,422164708
360.3,S,34,867.45,58.50,17740043.6,81283436.9,422164765
361.3,S,34,870.17,58.65,17740043.6,81283437.4,422164766
362.3,S,34,872.96,58.80,17740043.6,81283437.7,422164768
363.3,S,34,875.77,58.91,17740043.6,81283437.8,422164769
364.3,S,34,878.52,59.04,17740043.6,81283502.9,422164828
365.3,S,34,881.37,59.20,17740043.6,81283503.1,422164831
366.3,S,34,884.24,59.37,17740043.6,81283503.4,422164836
367.3,S,34,887.10,59.53,17740043.6,81283503.7,422164839
368.4,S,34,889.89,59.68,17740043.6,81283504.0,422164843
369.4,S,34,892.65,59.86,17740043.6,81283569.0,422164900
370.4,S,34,895.43,59.99,17740043.6,81283569.3,422164905
371.4,S,34,898.30,60.10,17740043.6,81283569.5,422164908
372.4,S,34,901.08,60.27,17740043.6,81283618.0,422164954
373.4,S,34,903.85,60.43,17740043.6,81283618.3,422164957
374.4,S,34,906.66,60.55,17740043.6,81283618.5,422164959
375.4,S,34,909.32,60.84,17740043.6,81283662.5,422165003
376.4,S,34,912.14,60.96,17740043.6,81283662.7,422165006
377.4,S,34,914.92,61.11,17740043.6,81283692.8,422165075
378.4,S,34,917.66,61.23,17740043.6,81283692.9,422165082
379.4,S,34,920.28,61.42,17740043.6,81283757.6,422165261
380.4,S,34,923.08,61.55,17740043.6,81283757.8,422165264
381.4,S,34,925.86,61.71,17740043.6,81283877.7,422165655
382.4,S,34,928.66,61.83,17740043.6,81283877.9,422165656
383.4,S,34,931.37,62.00,17740043.6,81283929.9,422165770
384.4,S,34,934.19,62.16,17740043.6,81283930.6,422165775
385.4,S,34,936.97,62.30,17740043.6,81283930.7,422165777
386.4,S,34,939.77,62.41,17740043.6,81283931.5,422165785
387.4,S,34,942.44,62.57,17740043.6,81283996.1,422165917
388.4,S,34,945.25,62.70,17740043.6,81283996.4,422165921
389.4,S,34,948.07,62.83,17740043.6,81283996.7,422165924
390.4,S,34,950.73,63.01,17740043.6,81284048.6,422166041
391.4,S,34,952.87,63.22,17740043.6,81284048.9,422166050
392.4,S,34,955.02,63.43,17740043.6,81284049.4,422166054
393.4,S,34,957.16,63.63,17740043.6,81284049.6,422166056
394.4,S,34,959.37,63.75,17740043.6,81284049.9,422166059
395.4,S,34,961.53,63.92,17740043.6,81284050.3,422166060
396.4,S,34,963.66,64.11,17740043.6,81284050.5,422166068
397.4,S,34,965.86,64.24,17740043.6,81284051.0,422166072
398.4,S,34,968.03,64.42,17740043.6,81284051.3,422166077
399.4,S,34,970.16,64.61,17740043.6,81284051.5,422166079
400.4,S,34,972.32,64.76,17740043.6,81284051.8,422166082
401.4,S,34,974.51,64.92,17740043.6,81284052.0,422166085
402.4,S,34,976.67,65.13,17740043.6,81284052.3,422166090
403.4,S,34,978.85,65.27,17740043.6,81284052.9,422166096
404.4,S,34,981.04,65.43,17740043.6,81284053.1,422166098
405.4,S,34,983.23,65.63,17740043.6,81284053.3,422166100
406.4,S,34,985.39,65.82,17740043.6,81284053.7,422166103
407.4,S,34,987.60,65.93,17740043.6,81284053.9,422166106
408.4,S,34,989.77,66.10,17740043.6,81284054.5,422166110
409.4,S,34,991.90,66.30,17740043.6,81284054.7,422166116
410.4,S,34,994.05,66.47,17740043.6,81284054.9,422166121
411.4,S,34,996.22,66.62,17740043.6,81284055.3,422166123
412.4,S,34,998.37,66.81,17740043.6,81284147.9,422166360
413.4,S,34,1000.49,67.02,17740043.6,81284148.6,422166372
414.4,S,34,1002.62,67.22,17740043.6,81284148.7,422166372
415.4,S,34,1004.82,67.39,17740043.6,81284148.8,422166373
416.4,S,34,1006.99,67.56,17740043.6,81284149.0,422166376
417.4,S,34,1009.10,67.74,17740043.6,81284176.9,422166434
418.4,S,34,1011.22,67.91,17740043.6,81284177.2,422166438
419.4,S,34,1013.39,68.04,17740043.6,81284177.8,422166443
420.4,S,34,1015.54,68.21,17740043.6,81284178.0,422166450
421.4,S,34,1017.66,68.39,17740043.6,81284178.1,422166451
422.4,S,34,1019.77,68.59,17740043.6,81284178.7,422166456
423.4,S,34,1021.94,68.72,17740043.6,81284178.9,422166459
424.4,S,34,1024.07,68.87,17740043.6,81284179.1,422166464
425.4,S,34,1026.29,69.04,17740043.6,81284179.5,422166467
426.4,S,34,1028.55,69.18,17740043.6,81284179.8,422166476
427.4,S,34,1030.72,69.34,17740043.6,81284179.9,422166478
428.4,S,34,1032.86,69.50,17740043.6,81284180.3,422166481
429.4,S,42,1035.30,69.66,17740043.6,81284244.8,422166874
430.4,S,42,1043.80,69.97,17740043.6,81284383.6,422167310
431.4,S,34,1049.03,70.20,17740043.6,81284459.4,422167535
432.4,S,34,1051.77,70.35,17740043.6,81284459.7,422167539
433.4,S,34,1054.53,70.50,17740043.6,81284460.9,422167549
