t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
100.1,S,47,1339.02,472.30,17880207.5,89340771.0,440241636
101.1,S,47,1351.81,477.30,17880207.5,89340771.1,440241654
102.1,S,47,1363.58,482.03,17880207.5,89340807.4,440241748
103.1,S,47,1373.72,485.72,17880207.5,89340874.4,440241997
104.1,S,47,1386.57,490.69,17880207.5,89340875.2,440242006
105.1,S,50,1399.46,495.27,17880207.5,89340978.4,440242095
106.1,S,50,1414.93,500.75,17880207.5,89340978.7,440242113
107.1,S,48,1429.72,505.93,17880207.5,89341122.0,440242245
108.1,S,48,1440.04,509.77,17880207.5,89341317.9,440242801
109.1,S,48,1452.61,514.87,17880207.5,89341463.1,440243161
110.1,S,47,1464.98,520.26,17880207.5,89341463.8,440243194
111.1,S,53,1480.57,524.75,17880207.5,89341566.6,440243345
112.1,S,53,1499.74,529.49,17880207.5,89341567.0,440243367
113.1,S,50,1515.45,534.21,17880207.5,89341852.7,440243647
114.1,S,49,1529.22,538.81,17880207.5,89341955.8,440243744
115.1,S,47,1543.36,544.08,17880207.5,89342052.1,440243840
116.1,S,51,1555.92,548.86,17880207.5,89342155.0,440243936
117.1,S,51,1572.94,554.14,17880207.5,89342328.9,440244368
118.1,S,51,1589.24,559.62,17880207.5,89342546.7,440244836
119.1,S,47,1602.34,564.29,17880207.5,89342803.8,440245169
120.1,S,47,1616.04,568.94,17880207.5,89342829.7,440245195
121.1,S,47,1628.76,574.07,17880207.5,89343020.5,440245359
122.1,S,47,1640.29,578.86,17880207.5,89343123.4,440245451
123.1,S,47,1653.09,583.93,17880207.5,89343123.9,440245470
124.1,S,47,1665.74,589.18,17880207.5,89343124.2,440245482
125.1,S,47,1675.67,593.12,17880207.5,89343227.2,440245738
126.1,S,47,1688.34,598.33,17880207.5,89343228.3,440245742
127.1,S,50,1700.81,602.83,17880207.5,89343331.6,440245852
128.1,S,50,1716.80,607.72,17880207.5,89343331.9,440245862
129.1,S,50,1731.11,612.07,17880207.5,89343410.1,440246087
130.2,S,48,1740.57,615.79,17880207.5,89343767.3,440246868
131.2,S,48,1753.29,620.93,17880207.5,89343767.9,440246870
132.2,S,47,1765.90,626.10,17880207.5,89343816.0,440246917
133.2,S,53,1780.09,629.74,17880207.5,89343919.0,440247170
134.2,S,53,1799.16,634.57,17880207.5,89343919.2,440247207
135.2,S,50,1814.43,639.04,17880207.5,89344157.8,440247741
136.2,S,49,1828.16,643.73,17880207.5,89344308.7,440247878
137.2,S,49,1842.51,649.00,17880207.5,89344449.0,440248171
138.2,S,47,1853.62,653.54,17880207.5,89344785.2,440248694
139.2,S,51,1868.56,658.22,17880207.5,89344888.5,440248789
140.2,S,51,1885.29,663.45,17880207.5,89344888.5,440248796
141.2,S,48,1898.46,668.30,17880207.5,89345065.9,440249185
142.2,S,47,1908.76,672.06,17880207.5,89345183.2,440249503
143.2,S,47,1922.57,677.15,17880207.5,89345184.0,440249513
144.2,S,47,1934.06,681.58,17880207.5,89345450.9,440249760
145.2,S,47,1946.37,686.56,17880207.5,89345477.4,440249788
146.2,S,47,1959.25,691.49,17880207.5,89345477.7,440249796
147.2,S,47,1968.61,695.17,17880207.5,89345581.1,440250092
148.2,S,47,1981.61,700.04,17880207.5,89345581.4,440250097
149.2,S,47,1994.34,705.12,17880207.5,89345581.7,440250105
150.2,S,50,2002.50,707.26,17880207.5,89345684.4,440250652
151.2,S,50,2018.33,712.36,17880207.5,89345684.8,440250661
152.2,S,50,2030.32,716.43,17880207.5,89345873.2,440251085
153.2,S,48,2041.74,720.95,17880207.5,89346148.9,440251552
154.2,S,48,2054.46,726.09,17880207.5,89346149.2,440251609
155.2,S,47,2067.20,731.09,17880207.5,89346197.5,440251660
156.2,S,53,2080.07,734.32,17880207.5,89346300.0,440252002
157.2,S,53,2098.84,739.43,17880207.5,89346300.1,440252006
158.2,S,50,2116.24,744.64,17880207.5,89346491.3,440252183
159.2,S,49,2129.42,749.34,17880207.5,89346689.4,440252355
160.2,S,49,2143.72,754.88,17880207.5,89346739.4,440252476
161.2,S,49,2151.58,758.02,17880207.5,89347165.4,440253465
162.2,S,51,2164.68,763.03,17880207.5,89347268.8,440253561
163.2,S,51,2181.13,768.52,17880207.5,89347269.2,440253570
164.2,S,47,2196.06,773.59,17880207.5,89347460.5,440253747
165.2,S,47,2206.50,777.05,17880207.5,89347563.4,440254053
166.2,S,47,2219.70,782.22,17880207.5,89347754.3,440254512
167.2,S,47,2232.60,787.16,17880207.5,89347754.9,440254517
168.2,S,47,2244.11,791.97,17880207.5,89347857.9,440254616
169.2,S,47,2256.83,797.07,17880207.5,89347858.2,440254626
170.2,S,47,2266.27,800.50,17880207.5,89347961.3,440254935
171.2,S,47,2279.03,805.61,17880207.5,89347961.5,440254937
172.2,S,47,2291.77,810.70,17880207.5,89347962.5,440254949
173.2,S,50,2304.60,815.17,17880207.5,89348065.3,440255085
174.2,S,50,2320.32,820.38,17880207.5,89348065.9,440255091
175.2,S,48,2333.82,825.45,17880207.5,89348399.6,440255759
176.2,S,48,2345.59,830.05,17880207.5,89348502.5,440255853
177.2,S,48,2358.22,835.21,17880207.5,89348502.7,440255863
178.2,S,53,2371.79,839.94,17880207.5,89348653.7,440256001
179.2,S,53,2390.63,845.08,17880207.5,89348654.2,440256007
180.2,S,53,2406.77,849.79,17880207.5,89348823.2,440256317
181.2,S,49,2420.61,854.36,17880207.5,89349043.1,440256517
182.2,S,49,2435.55,859.34,17880207.5,89349043.4,440256520
183.2,S,47,2449.43,864.48,17880207.5,89349139.1,440256729
184.2,S,51,2461.60,868.26,17880207.5,89349284.7,440257081
185.2,S,51,2477.99,873.26,17880207.5,89349623.1,440257853
186.2,S,48,2494.03,878.21,17880207.5,89349766.6,440257979
187.2,S,47,2506.47,882.82,17880207.5,89349917.2,440258123
188.2,S,47,2520.18,888.02,17880207.5,89349917.5,440258125
189.2,S,47,2533.91,893.19,17880207.5,89349918.2,440258133
190.2,S,47,2541.33,895.75,17880207.5,89350211.6,440258768
191.2,S,47,2554.16,900.76,17880207.5,89350211.7,440258782
192.2,S,47,2566.70,906.07,17880207.5,89350212.0,440258786
193.2,S,47,2578.37,910.76,17880207.5,89350314.9,440258882
194.2,S,47,2591.16,915.84,17880207.5,89350315.4,440258883
195.2,S,50,2601.37,919.61,17880207.5,89350418.4,440259158
196.2,S,50,2617.01,924.87,17880207.5,89350418.7,440259165
197.2,S,49,2632.04,930.10,17880207.5,89350626.3,440259341
198.2,S,48,2644.06,934.61,17880207.5,89350854.8,440259643
199.2,S,48,2656.84,939.68,17880207.5,89350855.2,440259649
200.2,S,47,2669.53,944.66,17880207.5,89350903.3,440259767
201.2,S,53,2682.42,947.93,17880207.5,89351006.4,440260111
202.2,S,53,2701.73,952.55,17880207.5,89351007.0,440260121
203.2,S,49,2716.78,957.11,17880207.5,89351245.2,440260372
204.2,S,49,2730.30,961.94,17880207.5,89351395.9,440260505
205.2,S,49,2744.10,967.24,17880207.5,89351559.8,440261035
206.2,S,47,2754.87,971.99,17880207.5,89351872.6,440261550
207.2,S,51,2769.49,976.64,17880207.5,89351975.6,440261642
208.2,S,51,2786.33,981.75,17880207.5,89351976.0,440261657
209.2,S,48,2800.47,986.63,17880207.5,89352159.0,440261896
210.2,S,47,2813.05,991.40,17880207.5,89352269.9,440262043
211.2,S,47,2825.78,996.79,17880207.5,89352461.4,440262295
212.2,S,47,2835.87,1000.76,17880207.5,89352564.7,440262528
213.2,S,47,2848.78,1005.69,17880207.5,89352564.9,440262533
214.2,S,47,2861.66,1010.65,17880207.5,89352565.1,440262543
215.2,S,47,2873.20,1015.39,17880207.5,89352668.1,440262642
216.2,S,47,2885.92,1020.51,17880207.5,89352668.9,440262692
217.2,S,50,2898.13,1024.92,17880207.5,89352771.8,440262828
218.2,S,50,2913.80,1030.16,17880207.5,89352772.1,440262838
219.2,S,49,2929.06,1035.13,17880207.5,89352915.1,440262972
220.2,S,48,2941.71,1039.49,17880207.5,89353208.4,440263230
221.2,S,48,2954.23,1044.87,17880207.5,89353208.9,440263236
222.2,S,47,2966.71,1050.11,17880207.5,89353256.9,440263342
223.2,S,53,2981.03,1053.99,17880207.5,89353359.9,440263579
224.2,S,53,2999.87,1059.11,17880207.5,89353360.2,440263631
225.2,S,50,3016.09,1064.20,17880207.5,89353559.8,440263834
226.2,S,49,3029.35,1068.71,17880207.5,89353749.0,440263993
227.2,S,48,3043.74,1073.95,17880207.5,89353797.4,440264043
228.2,S,47,3057.23,1079.26,17880207.5,89353845.5,440264111
229.2,S,51,3072.25,1084.33,17880207.5,89354328.6,440264527
230.2,S,51,3088.88,1089.61,17880207.5,89354329.0,440264537
231.2,S,48,3101.57,1094.11,17880207.5,89354512.6,440265014
232.2,S,47,3112.03,1097.78,17880207.5,89354623.0,440265326
233.2,S,47,3125.69,1102.99,17880207.5,89354624.2,440265332
234.2,S,47,3137.79,1107.61,17880207.5,89354917.1,440265673
235.2,S,47,3150.49,1112.65,17880207.5,89354917.3,440265683
236.2,S,47,3163.61,1117.33,17880207.5,89354917.6,440265703
237.2,S,47,3173.56,1121.10,17880207.5,89355021.0,440265955
238.2,S,47,3186.37,1126.14,17880207.5,89355021.6,440266007
239.3,S,47,3198.15,1130.87,17880207.5,89355116.7,440266094
240.3,S,50,3213.82,1135.91,17880207.5,89355124.6,440266111
241.3,S,50,3229.60,1141.07,17880207.5,89355125.0,440266127
242.3,S,48,3240.56,1145.05,17880207.5,89355458.4,440266709
243.3,S,48,3252.28,1149.66,17880207.5,89355562.0,440266814
244.3,S,47,3264.96,1154.75,17880207.5,89355610.6,440266859
245.3,S,53,3279.19,1159.32,17880207.5,89355713.5,440266959
246.3,S,53,3298.26,1164.22,17880207.5,89355713.8,440266992
247.3,S,53,3315.25,1169.55,17880207.5,89355858.8,440267395
248.3,S,49,3327.13,1173.43,17880207.5,89356102.2,440267839
249.3,S,49,3341.89,1178.61,17880207.5,89356103.0,440267842
250.3,S,47,3354.33,1183.75,17880207.5,89356579.0,440268254
251.3,S,51,3365.41,1187.64,17880207.5,89356682.4,440268493
252.3,S,51,3382.22,1192.73,17880207.5,89356682.9,440268497
253.3,S,48,3398.22,1197.81,17880207.5,89356826.1,440268627
254.3,S,47,3409.65,1201.98,17880207.5,89356976.9,440268852
255.3,S,47,3423.27,1207.27,17880207.5,89356977.9,440268884
256.3,S,47,3436.90,1212.46,17880207.5,89356990.2,440268941
257.3,S,47,3442.77,1214.71,17880207.5,89357271.6,440269709
258.3,S,47,3455.68,1219.62,17880207.5,89357271.9,440269724
259.3,S,47,3468.50,1224.61,17880207.5,89357272.3,440269740
260.3,S,47,3480.11,1229.26,17880207.5,89357375.1,440269840
261.3,S,47,3492.86,1234.37,17880207.5,89357375.6,440269843
262.3,S,50,3503.17,1238.16,17880207.5,89357478.4,440270098
263.3,S,50,3518.94,1243.29,17880207.5,89357478.6,440270104
264.3,S,49,3534.41,1248.60,17880207.5,89357621.8,440270255
265.3,S,48,3545.74,1253.09,17880207.5,89357915.3,440270510
266.3,S,48,3558.70,1257.98,17880207.5,89357916.0,440270517
267.3,S,47,3571.12,1263.16,17880207.5,89357964.0,440270727
268.3,S,53,3585.36,1266.89,17880207.5,89358067.2,440270976
269.3,S,53,3604.69,1271.45,17880207.5,89358067.4,440270984
270.3,S,49,3620.99,1276.12,17880207.5,89358353.6,440271278
271.3,S,49,3634.69,1280.72,17880207.5,89358456.6,440271391
272.3,S,49,3647.97,1285.68,17880207.5,89358684.7,440272018
273.3,S,47,3658.92,1290.40,17880207.5,89358959.1,440272557
274.3,S,51,3674.69,1295.13,17880207.5,89359036.3,440272634
275.3,S,51,3691.36,1300.42,17880207.5,89359036.9,440272642
276.3,S,48,3704.21,1304.96,17880207.5,89359253.2,440272999
277.3,S,47,3715.34,1309.00,17880207.5,89359330.2,440273205
278.3,S,47,3728.32,1314.32,17880207.5,89359521.4,440273507
279.3,S,47,3740.02,1318.77,17880207.5,89359624.3,440273668
280.3,S,47,3752.80,1323.84,17880207.5,89359624.7,440273671
281.3,S,47,3765.69,1328.81,17880207.5,89359625.0,440273681
282.3,S,47,3775.26,1332.46,17880207.5,89359727.9,440273965
283.3,S,47,3787.80,1337.75,17880207.5,89359728.4,440273974
284.3,S,50,3799.76,1342.44,17880207.5,89359831.2,440274067
285.3,S,50,3815.57,1347.54,17880207.5,89359831.4,440274070
286.3,S,50,3831.24,1352.71,17880207.5,89359882.9,440274179
287.3,S,48,3840.53,1356.09,17880207.5,89360121.8,440274757
288.3,S,48,3851.89,1360.47,17880207.5,89360267.7,440274882
289.3,S,47,3864.72,1365.44,17880207.5,89360315.8,440274927
290.3,S,53,3878.53,1369.89,17880207.5,89360418.5,440275052
291.3,S,53,3897.53,1374.82,17880207.5,89360418.8,440275056
292.3,S,53,3912.34,1379.20,17880207.5,89360593.2,440275462
293.3,S,49,3925.66,1383.54,17880207.5,89360807.4,440275845
294.3,S,49,3940.44,1388.69,17880207.5,89360807.8,440275848
295.3,S,47,3953.34,1393.54,17880207.5,89360915.4,440276084
296.3,S,51,3961.01,1396.40,17880207.5,89361386.9,440277037
297.3,S,51,3977.92,1401.70,17880207.5,89361387.6,440277046
298.3,S,51,3994.63,1406.88,17880207.5,89361414.6,440277103
299.3,S,47,4006.73,1411.19,17880207.5,89361579.0,440277475
300.3,S,47,4017.14,1414.95,17880207.5,89361699.9,440277794
301.3,S,47,4030.09,1419.79,17880207.5,89361873.1,440278069
302.3,S,47,4040.23,1423.52,17880207.5,89361976.0,440278311
303.3,S,47,4053.01,1428.59,17880207.5,89361976.4,440278316
304.3,S,47,4065.81,1433.66,17880207.5,89361977.4,440278326
305.3,S,47,4077.43,1438.24,17880207.5,89362080.1,440278420
306.3,S,47,4090.29,1443.20,17880207.5,89362080.8,440278474
307.3,S,47,4101.25,1447.49,17880207.5,89362124.5,440278639
308.3,S,50,4114.18,1451.55,17880207.5,89362184.0,440278843
309.3,S,50,4130.02,1456.61,17880207.5,89362184.3,440278846
310.3,S,48,4142.18,1461.21,17880207.5,89362519.5,440279142
311.3,S,48,4153.89,1465.89,17880207.5,89362620.6,440279226
312.3,S,47,4166.44,1471.10,17880207.5,89362668.8,440279298
313.3,S,53,4178.11,1474.98,17880207.5,89362771.4,440279546
314.3,S,53,4196.88,1480.17,17880207.5,89362771.8,440279567
315.3,S,53,4214.63,1485.51,17880207.5,89362827.9,440279859
316.3,S,49,4228.96,1489.91,17880207.5,89363160.8,440280151
317.3,S,49,4243.26,1495.36,17880207.5,89363387.1,440280347
318.3,S,47,4256.04,1500.80,17880207.5,89363637.3,440280564
319.3,S,51,4269.77,1505.17,17880207.5,89363739.9,440280652
320.3,S,51,4286.73,1510.13,17880207.5,89363740.4,440280668
321.3,S,48,4300.46,1514.52,17880207.5,89363883.8,440280985
322.3,S,47,4311.58,1518.47,17880207.5,89364035.1,440281327
323.3,S,47,4325.39,1523.53,17880207.5,89364035.2,440281337
324.3,S,47,4338.22,1528.81,17880207.5,89364226.2,440281516
325.3,S,47,4350.00,1533.30,17880207.5,89364329.4,440281609
326.3,S,47,4362.75,1538.42,17880207.5,89364330.2,440281615
327.3,S,47,4371.90,1541.99,17880207.5,89364433.2,440281931
328.3,S,47,4384.57,1547.19,17880207.5,89364434.0,440281935
329.3,S,47,4397.28,1552.39,17880207.5,89364434.1,440281939
330.3,S,50,4410.63,1556.94,17880207.5,89364537.4,440282036
331.3,S,50,4426.40,1562.11,17880207.5,89364537.9,440282085
332.3,S,49,4441.22,1567.44,17880207.5,89364871.6,440282378
333.3,S,48,4452.73,1572.10,17880207.5,89364974.2,440282476
334.3,S,47,4465.37,1577.14,17880207.5,89365022.7,440282619
335.3,S,53,4475.38,1580.89,17880207.5,89365125.4,440282882
336.3,S,53,4494.57,1585.62,17880207.5,89365125.9,440282886
337.3,S,53,4513.61,1590.18,17880207.5,89365190.8,440282958
338.3,S,49,4527.75,1593.87,17880207.5,89365514.6,440283272
339.3,S,49,4542.78,1598.74,17880207.5,89365514.7,440283273
340.3,S,48,4550.76,1601.94,17880207.5,89365843.9,440284149
341.3,S,47,4561.19,1606.43,17880207.5,89366011.1,440284565
342.3,S,51,4576.71,1611.10,17880207.5,89366094.0,440284641
343.3,S,51,4593.29,1616.45,17880207.5,89366094.3,440284650
344.3,S,47,4606.31,1621.15,17880207.5,89366307.6,440285076
345.3,S,47,4617.18,1624.73,17880207.5,89366388.7,440285341
346.3,S,47,4630.72,1629.86,17880207.5,89366579.5,440285515
347.3,S,47,4642.37,1634.45,17880207.5,89366682.2,440285612
348.3,S,47,4655.23,1639.48,17880207.5,89366682.6,440285615
349.3,S,47,4667.92,1644.61,17880207.5,89366682.9,440285624
350.3,S,47,4677.81,1648.47,17880207.5,89366785.6,440285880
351.3,S,47,4690.52,1653.64,17880207.5,89366786.0,440285881
352.3,S,50,4702.35,1658.31,17880207.5,89366889.1,440285985
353.3,S,50,4718.47,1663.08,17880207.5,89366889.2,440285986
354.3,S,50,4734.44,1667.82,17880207.5,89366895.6,440286074
355.3,S,48,4745.96,1672.15,17880207.5,89367326.2,440286457
356.3,S,48,4758.71,1677.23,17880207.5,89367326.8,440286469
357.3,S,47,4770.10,1681.85,17880207.5,89367425.7,440286627
358.3,S,53,4786.70,1686.18,17880207.5,89367477.9,440286761
359.3,S,53,4805.60,1691.22,17880207.5,89367478.0,440286771
360.3,S,51,4822.81,1696.29,17880207.5,89367622.6,440286912
361.3,S,49,4835.26,1700.47,17880207.5,89367867.5,440287120
362.3,S,49,4850.05,1705.59,17880207.5,89367867.9,440287203
363.3,S,47,4861.76,1710.56,17880207.5,89368360.4,440287655
364.3,S,51,4877.39,1715.11,17880207.5,89368447.2,440287743
365.3,S,51,4894.03,1720.39,17880207.5,89368448.1,440287750
366.3,S,47,4907.83,1725.58,17880207.5,89368658.7,440288269
367.3,S,47,4919.57,1729.88,17880207.5,89368741.3,440288432
368.3,S,47,4931.52,1734.31,17880207.5,89368932.5,440288597
369.3,S,47,4943.17,1738.84,17880207.5,89369035.3,440288693
370.3,S,47,4956.06,1743.82,17880207.5,89369035.6,440288697
371.3,S,47,4968.76,1748.95,17880207.5,89369036.1,440288702
372.3,S,47,4978.95,1752.86,17880207.5,89369139.1,440288932
373.3,S,47,4991.77,1757.90,17880207.5,89369139.3,440288935
374.3,S,50,5003.66,1762.57,17880207.5,89369242.3,440289041
375.3,S,50,5019.32,1767.84,17880207.5,89369242.4,440289044
376.3,S,50,5034.68,1773.30,17880207.5,89369338.1,440289130
377.3,S,48,5047.34,1778.22,17880207.5,89369488.7,440289265
378.3,S,48,5059.93,1783.07,17880207.5,89369679.0,440289430
379.3,S,47,5072.56,1788.15,17880207.5,89369727.1,440289544
380.3,S,53,5086.06,1792.06,17880207.5,89369830.2,440289767
381.3,S,53,5105.02,1796.99,17880207.5,89369830.4,440289776
382.3,S,51,5121.05,1801.39,17880207.5,89369966.1,440290173
383.3,S,49,5129.41,1803.83,17880207.5,89370248.5,440290960
384.3,S,49,5144.16,1808.99,17880207.5,89370248.6,440290961
385.3,S,49,5157.34,1814.32,17880207.5,89370588.3,440291919
386.3,S,51,5168.09,1818.38,17880207.5,89370828.2,440292223
387.3,S,51,5185.10,1823.30,17880207.5,89370829.2,440292225
388.3,S,47,5200.68,1828.20,17880207.5,89371020.2,440292398
389.3,S,47,5213.15,1832.92,17880207.5,89371123.0,440292494
390.3,S,47,5226.54,1838.21,17880207.5,89371202.4,440292688
391.3,S,47,5239.27,1843.32,17880207.5,89371314.8,440292965
392.3,S,47,5249.53,1847.33,17880207.5,89371417.8,440293184
393.4,S,47,5262.36,1852.35,17880207.5,89371418.2,440293192
394.4,S,47,5272.43,1856.17,17880207.5,89371507.9,440293443
395.4,S,47,5284.26,1860.83,17880207.5,89371521.0,440293522
396.4,S,47,5297.08,1865.83,17880207.5,89371521.8,440293524
397.4,S,50,5310.36,1870.24,17880207.5,89371624.8,440293636
398.4,S,50,5326.15,1875.38,17880207.5,89371625.4,440293643
399.4,S,48,5340.35,1880.48,17880207.5,89371768.6,440293963
400.4,S,48,5350.23,1884.27,17880207.5,89372061.7,440294398
401.4,S,47,5362.92,1889.36,17880207.5,89372109.9,440294455
402.4,S,53,5374.69,1893.91,17880207.5,89372212.9,440294551
403.4,S,53,5393.66,1898.88,17880207.5,89372213.0,440294553
404.4,S,53,5412.59,1903.88,17880207.5,89372213.5,440294558
405.4,S,50,5422.96,1907.20,17880207.5,89372451.9,440295251
406.4,S,49,5436.33,1911.68,17880207.5,89372602.5,440295428
407.4,S,49,5450.88,1916.88,17880207.5,89372650.6,440295628
408.4,S,47,5459.35,1920.50,17880207.5,89373078.8,440296485
409.4,S,51,5472.97,1925.09,17880207.5,89373182.3,440296584
410.4,S,51,5489.76,1930.24,17880207.5,89373182.7,440296648
411.4,S,48,5505.35,1935.43,17880207.5,89373325.7,440296802
412.4,S,47,5517.85,1940.19,17880207.5,89373476.2,440296934
413.4,S,47,5531.27,1945.38,17880207.5,89373598.5,440297188
414.4,S,47,5542.59,1949.90,17880207.5,89373692.8,440297387
415.4,S,47,5553.28,1953.88,17880207.5,89373771.1,440297578
416.4,S,47,5566.06,1958.96,17880207.5,89373771.4,440297587
