t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
195.2,S,47,2446.01,857.40,17893600.6,89827675.0,441322191
196.2,S,47,2458.48,862.77,17893600.6,89827675.6,441322199
197.2,S,47,2470.74,867.49,17893600.6,89827701.7,441322258
198.2,S,51,2483.24,871.46,17893600.6,89827778.9,441322524
199.2,S,51,2500.10,876.52,17893600.6,89827779.2,441322527
200.2,S,48,2513.62,881.25,17893600.6,89827935.9,441323016
201.2,S,47,2523.81,885.27,17893600.6,89828264.2,441323299
202.2,S,47,2536.52,890.36,17893600.6,89828264.5,441323302
203.2,S,47,2547.00,894.51,17893600.6,89828366.0,441323504
204.2,S,47,2559.35,899.69,17893600.6,89828367.5,441323517
205.2,S,47,2572.01,904.85,17893600.6,89828367.6,441323519
206.2,S,47,2581.43,908.46,17893600.6,89828471.1,441323814
207.2,S,47,2594.18,913.58,17893600.6,89828471.5,441323816
208.2,S,47,2606.95,918.63,17893600.6,89828471.8,441323824
209.2,S,50,2618.48,922.46,17893600.6,89828574.5,441324094
210.2,S,50,2634.28,927.60,17893600.6,89828574.7,441324101
211.2,S,50,2644.87,931.63,17893600.6,89828738.4,441324798
212.2,S,48,2651.82,933.99,17893600.6,89829011.4,441325624
213.2,S,48,2664.66,939.00,17893600.6,89829011.7,441325628
214.2,S,47,2677.39,944.00,17893600.6,89829059.3,441325691
215.2,S,55,2694.17,948.62,17893600.6,89829162.1,441325782
216.2,S,55,2715.03,953.67,17893600.6,89829162.8,441325784
217.2,S,51,2732.58,958.44,17893600.6,89829353.7,441325944
218.2,S,51,2739.26,960.78,17893600.6,89829703.8,441326852
219.2,S,47,2740.06,960.88,17893600.6,89829987.2,441327853
220.2,S,47,2750.78,965.43,17893600.6,89830027.2,441328015
221.2,S,47,2763.59,970.47,17893600.6,89830027.4,441328019
222.2,S,51,2773.02,973.81,17893600.6,89830131.5,441328369
223.2,S,51,2790.00,978.72,17893600.6,89830131.8,441328371
224.2,S,51,2806.06,983.57,17893600.6,89830322.5,441328533
225.2,S,47,2818.68,988.21,17893600.6,89830425.6,441328630
226.2,S,47,2831.51,993.36,17893600.6,89830616.0,441329001
227.2,S,47,2844.33,998.33,17893600.6,89830616.6,441329002
228.2,S,47,2854.39,1001.87,17893600.6,89830719.6,441329263
229.2,S,47,2867.13,1006.91,17893600.6,89830719.8,441329267
230.2,S,47,2876.87,1010.77,17893600.6,89830822.7,441329523
231.2,S,47,2889.72,1015.79,17893600.6,89830823.3,441329525
232.2,S,47,2902.64,1020.73,17893600.6,89830823.4,441329528
233.2,S,50,2911.33,1023.67,17893600.6,89830926.4,441329955
234.2,S,50,2927.17,1028.75,17893600.6,89830926.8,441329963
235.2,S,50,2941.70,1033.94,17893600.6,89831105.6,441330605
236.2,S,48,2950.57,1037.44,17893600.6,89831362.5,441331138
237.2,S,48,2963.37,1042.49,17893600.6,89831362.8,441331141
238.2,S,47,2976.01,1047.56,17893600.6,89831411.3,441331189
239.2,S,55,2992.76,1052.18,17893600.6,89831514.6,441331283
240.2,S,55,3014.03,1056.80,17893600.6,89831514.8,441331286
241.2,S,51,3030.20,1060.49,17893600.6,89831705.6,441331711
242.2,S,51,3036.40,1062.54,17893600.6,89832050.4,441332694
243.2,S,47,3038.10,1063.01,17893600.6,89832379.1,441333610
244.2,S,47,3050.84,1068.30,17893600.6,89832380.3,441333617
245.2,S,47,3063.57,1073.36,17893600.6,89832380.5,441333617
246.2,S,51,3077.45,1078.20,17893600.6,89832483.1,441333709
247.2,S,51,3094.19,1083.37,17893600.6,89832483.4,441333710
248.2,S,48,3109.95,1088.70,17893600.6,89832626.7,441333834
249.2,S,47,3120.20,1092.52,17893600.6,89832777.7,441334113
250.2,S,47,3133.23,1097.84,17893600.6,89832969.0,441334481
251.2,S,47,3145.63,1103.21,17893600.6,89832971.4,441334485
252.2,S,47,3155.84,1107.28,17893600.6,89833072.2,441334701
253.3,S,47,3168.65,1112.32,17893600.6,89833072.5,441334704
254.3,S,47,3177.79,1116.07,17893600.6,89833137.3,441335019
255.3,S,47,3189.38,1120.55,17893600.6,89833176.1,441335130
256.3,S,47,3202.04,1125.68,17893600.6,89833176.5,441335131
257.3,S,50,3211.75,1129.03,17893600.6,89833279.3,441335462
258.3,S,50,3227.74,1133.92,17893600.6,89833279.4,441335468
259.3,S,50,3241.77,1138.48,17893600.6,89833361.0,441335740
260.3,S,48,3248.72,1141.29,17893600.6,89833623.6,441336372
261.3,S,48,3260.65,1145.78,17893600.6,89833716.8,441336454
262.3,S,47,3273.34,1150.84,17893600.6,89833764.7,441336500
263.3,S,55,3288.23,1155.39,17893600.6,89833867.6,441336599
264.3,S,55,3309.06,1160.47,17893600.6,89833867.7,441336601
265.3,S,55,3327.47,1165.03,17893600.6,89833972.0,441337002
266.3,S,51,3338.06,1168.35,17893600.6,89834281.7,441337893
267.3,S,50,3339.32,1168.72,17893600.6,89834557.9,441338894
268.3,S,47,3349.70,1172.99,17893600.6,89834732.8,441339081
269.3,S,47,3362.42,1178.08,17893600.6,89834733.4,441339087
270.3,S,51,3375.66,1182.47,17893600.6,89834836.1,441339180
271.3,S,51,3392.45,1187.61,17893600.6,89834836.4,441339183
272.3,S,49,3408.12,1192.71,17893600.6,89834970.1,441339365
273.3,S,47,3417.98,1196.28,17893600.6,89835131.2,441339890
274.3,S,47,3431.32,1201.45,17893600.6,89835260.2,441340284
275.3,S,47,3444.05,1206.55,17893600.6,89835321.5,441340573
276.3,S,47,3452.49,1209.56,17893600.6,89835424.3,441340963
277.3,S,47,3465.30,1214.52,17893600.6,89835425.0,441340966
278.3,S,47,3478.16,1219.51,17893600.6,89835425.4,441340968
279.3,S,47,3487.81,1223.07,17893600.6,89835528.5,441341250
280.3,S,47,3500.57,1228.08,17893600.6,89835528.6,441341252
281.3,S,47,3510.06,1231.65,17893600.6,89835608.7,441341549
282.3,S,50,3524.18,1236.06,17893600.6,89835631.9,441341673
283.3,S,50,3539.70,1241.23,17893600.6,89835822.6,441341865
284.3,S,48,3550.91,1245.54,17893600.6,89836042.9,441342123
285.3,S,48,3562.38,1250.18,17893600.6,89836068.7,441342235
286.3,S,47,3574.82,1254.93,17893600.6,89836116.7,441342415
287.3,S,55,3585.41,1258.49,17893600.6,89836219.8,441342723
288.3,S,55,3606.80,1262.97,17893600.6,89836220.3,441342724
289.3,S,55,3626.51,1267.79,17893600.6,89836402.6,441343307
290.3,S,55,3634.23,1270.89,17893600.6,89836718.1,441344308
291.3,S,47,3637.69,1272.10,17893600.6,89837036.5,441345307
292.3,S,47,3648.38,1276.64,17893600.6,89837085.2,441345459
293.3,S,47,3661.09,1281.82,17893600.6,89837085.7,441345461
294.3,S,51,3674.17,1286.39,17893600.6,89837188.6,441345556
295.3,S,51,3691.17,1291.26,17893600.6,89837189.6,441345559
296.3,S,49,3707.06,1296.10,17893600.6,89837285.0,441345643
297.3,S,47,3718.67,1300.05,17893600.6,89837483.4,441345937
298.3,S,47,3731.53,1305.20,17893600.6,89837673.7,441346424
299.3,S,47,3744.26,1310.26,17893600.6,89837674.2,441346426
300.3,S,47,3752.94,1313.53,17893600.6,89837776.8,441346778
301.3,S,47,3765.63,1318.65,17893600.6,89837777.5,441346780
302.3,S,47,3776.05,1322.67,17893600.6,89837863.5,441346989
303.3,S,47,3788.28,1327.24,17893600.6,89837880.8,441347059
304.3,S,47,3801.15,1332.22,17893600.6,89837881.2,441347064
305.3,S,50,3810.89,1335.68,17893600.6,89837984.2,441347365
306.3,S,50,3826.53,1340.95,17893600.6,89837984.4,441347376
307.3,S,50,3841.77,1345.99,17893600.6,89838097.8,441347753
308.3,S,48,3851.94,1349.92,17893600.6,89838420.5,441348352
309.3,S,48,3864.68,1355.05,17893600.6,89838420.8,441348356
310.3,S,47,3877.35,1360.11,17893600.6,89838468.5,441348401
311.3,S,55,3893.72,1364.97,17893600.6,89838571.7,441348496
312.3,S,55,3914.67,1369.95,17893600.6,89838572.1,441348501
313.3,S,55,3928.58,1373.47,17893600.6,89838781.6,441349096
314.4,S,52,3937.73,1376.19,17893600.6,89839124.2,441350157
315.4,S,47,3944.96,1379.31,17893600.6,89839436.4,441350894
316.4,S,47,3957.43,1384.66,17893600.6,89839437.3,441350898
317.4,S,47,3970.25,1389.69,17893600.6,89839437.7,441350898
318.4,S,51,3985.52,1394.14,17893600.6,89839540.5,441350991
319.4,S,51,4002.31,1399.26,17893600.6,89839541.6,441350996
320.4,S,47,4015.42,1403.76,17893600.6,89839755.5,441351276
321.4,S,47,4025.50,1407.36,17893600.6,89839835.3,441351595
322.4,S,47,4039.02,1412.42,17893600.6,89839950.2,441351933
323.4,S,47,4050.54,1416.94,17893600.6,89840064.2,441352260
324.4,S,47,4061.03,1421.06,17893600.6,89840129.3,441352454
325.4,S,47,4073.82,1426.08,17893600.6,89840130.1,441352459
326.4,S,47,4082.64,1429.41,17893600.6,89840233.0,441352810
327.4,S,47,4095.34,1434.54,17893600.6,89840233.2,441352813
328.4,S,47,4108.08,1439.64,17893600.6,89840233.8,441352814
329.4,S,50,4116.72,1442.83,17893600.6,89840336.4,441353239
330.4,S,50,4132.40,1448.05,17893600.6,89840336.5,441353239
331.4,S,50,4146.20,1452.70,17893600.6,89840535.9,441353575
332.4,S,48,4158.03,1457.17,17893600.6,89840772.6,441353784
333.4,S,48,4170.84,1462.23,17893600.6,89840773.0,441353785
334.4,S,47,4183.36,1467.38,17893600.6,89840820.7,441353914
335.4,S,55,4197.82,1471.04,17893600.6,89840952.2,441354317
336.4,S,55,4218.41,1476.16,17893600.6,89841036.7,441354562
337.4,S,55,4234.87,1480.60,17893600.6,89841347.2,441355563
338.4,S,51,4242.22,1483.30,17893600.6,89841817.1,441356340
339.4,S,51,4259.05,1488.41,17893600.6,89841818.1,441356343
340.4,S,51,4275.58,1493.74,17893600.6,89841859.1,441356378
341.4,S,47,4286.50,1497.93,17893600.6,89842050.7,441356920
342.4,S,47,4298.10,1502.03,17893600.6,89842112.3,441357098
343.4,S,47,4311.97,1507.00,17893600.6,89842113.3,441357104
344.4,S,47,4322.80,1510.73,17893600.6,89842216.8,441357365
345.4,S,47,4336.18,1515.98,17893600.6,89842321.2,441357613
346.4,S,47,4348.90,1521.18,17893600.6,89842407.5,441357888
347.4,S,47,4357.77,1524.50,17893600.6,89842510.8,441358236
348.4,S,47,4370.50,1529.62,17893600.6,89842511.3,441358243
349.4,S,47,4383.15,1534.78,17893600.6,89842511.6,441358245
350.4,S,47,4392.00,1537.99,17893600.6,89842614.6,441358598
351.4,S,47,4404.67,1543.19,17893600.6,89842614.8,441358608
352.4,S,47,4415.83,1548.03,17893600.6,89842723.4,441359061
353.4,S,50,4423.06,1550.22,17893600.6,89842907.9,441359595
354.4,S,50,4437.95,1555.15,17893600.6,89842908.8,441359599
355.4,S,48,4450.35,1559.48,17893600.6,89843051.7,441359914
356.4,S,48,4461.98,1564.15,17893600.6,89843154.6,441360008
357.4,S,47,4474.61,1569.30,17893600.6,89843202.8,441360051
358.4,S,55,4487.93,1573.85,17893600.6,89843305.3,441360145
359.4,S,55,4509.06,1578.62,17893600.6,89843305.6,441360149
360.4,S,55,4526.66,1583.03,17893600.6,89843426.1,441360348
361.5,S,51,4539.51,1587.10,17893600.6,89843630.7,441360865
362.5,S,49,4542.17,1588.07,17893600.6,89843887.4,441361871
363.6,S,47,4548.43,1590.77,17893600.6,89844170.8,441362509
364.6,S,47,4561.20,1595.86,17893600.6,89844171.7,441362516
365.6,S,47,4573.93,1600.66,17893600.6,89844193.1,441362538
366.6,S,51,4589.70,1605.03,17893600.6,89844275.3,441362616
367.6,S,51,4606.54,1610.11,17893600.6,89844276.0,441362620
368.6,S,47,4618.76,1614.59,17893600.6,89844496.2,441362880
369.6,S,47,4629.50,1618.55,17893600.6,89844656.5,441363352
370.6,S,47,4642.18,1623.76,17893600.6,89844760.1,441363755
371.6,S,47,4651.85,1627.50,17893600.6,89844837.9,441364036
372.6,S,47,4663.49,1632.07,17893600.6,89844864.1,441364140
373.6,S,47,4676.16,1637.29,17893600.6,89844864.4,441364141
374.6,S,47,4685.43,1640.71,17893600.6,89844966.9,441364450
375.6,S,47,4698.09,1645.90,17893600.6,89844967.2,441364453
376.6,S,47,4710.94,1650.85,17893600.6,89844967.5,441364454
377.6,S,50,4721.73,1654.23,17893600.6,89845070.3,441364780
378.6,S,50,4737.29,1659.19,17893600.6,89845183.7,441365143
379.6,S,48,4750.80,1664.02,17893600.6,89845403.8,441365345
380.6,S,48,4762.35,1668.75,17893600.6,89845506.7,441365436
381.6,S,48,4774.97,1673.90,17893600.6,89845549.5,441365493
382.6,S,55,4784.27,1677.37,17893600.6,89845658.0,441365839
383.6,S,55,4805.28,1682.27,17893600.6,89845658.4,441365840
384.6,S,55,4820.98,1686.09,17893600.6,89845772.7,441366295
385.7,S,55,4834.23,1690.31,17893600.6,89846120.2,441367319
386.7,S,51,4841.92,1693.47,17893600.6,89846523.9,441368015
387.7,S,51,4858.65,1698.64,17893600.6,89846524.3,441368015
388.7,S,49,4874.93,1703.61,17893600.6,89846640.5,441368144
389.7,S,47,4883.79,1706.63,17893600.6,89846818.5,441368712
390.7,S,47,4897.62,1711.49,17893600.6,89846818.7,441368714
391.7,S,47,4911.23,1716.75,17893600.6,89846819.0,441368718
392.7,S,47,4922.05,1720.52,17893600.6,89846921.7,441368983
393.7,S,47,4935.57,1725.73,17893600.6,89846961.9,441369158
394.7,S,47,4948.30,1730.96,17893600.6,89847112.5,441369643
395.7,S,47,4956.89,1734.17,17893600.6,89847216.1,441370020
396.7,S,47,4969.58,1739.34,17893600.6,89847216.2,441370021
397.7,S,47,4982.20,1744.55,17893600.6,89847216.5,441370024
398.7,S,47,4991.35,1747.82,17893600.6,89847319.2,441370358
399.7,S,47,5004.16,1752.81,17893600.6,89847319.8,441370359
400.7,S,50,5015.58,1757.35,17893600.6,89847612.6,441370674
401.7,S,50,5030.56,1762.21,17893600.6,89847612.8,441370676
402.7,S,49,5045.06,1767.39,17893600.6,89847718.9,441370771
403.7,S,48,5053.57,1770.66,17893600.6,89847858.6,441371272
404.7,S,48,5066.33,1775.76,17893600.6,89847859.1,441371274
405.7,S,47,5078.74,1781.02,17893600.6,89847907.3,441371417
406.7,S,55,5090.35,1784.34,17893600.6,89848010.1,441371763
407.7,S,55,5111.24,1789.14,17893600.6,89848089.2,441371972
408.7,S,55,5127.88,1793.48,17893600.6,89848399.0,441372972
409.7,S,47,5138.29,1797.50,17893600.6,89848821.4,441373456
410.7,S,51,5151.57,1801.16,17893600.6,89848876.5,441373691
411.7,S,51,5168.25,1806.38,17893600.6,89848877.1,441373691
412.7,S,49,5182.19,1811.22,17893600.6,89848995.2,441374021
413.7,S,47,5188.63,1813.04,17893600.6,89849170.8,441374634
414.7,S,47,5202.28,1818.26,17893600.6,89849170.9,441374634
415.7,S,47,5215.84,1823.56,17893600.6,89849171.2,441374637
416.7,S,47,5219.15,1824.48,17893600.6,89849458.4,441375475
417.7,S,47,5231.31,1829.65,17893600.6,89849465.1,441375517
