t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
180.2,S,34,403.76,29.52,17740043.7,81290574.4,422185421
181.2,S,34,405.90,29.66,17740043.7,81290574.9,422185426
182.2,S,34,408.01,29.86,17740043.7,81290575.1,422185431
183.2,S,34,410.13,30.03,17740043.7,81290575.3,422185434
184.2,S,35,412.08,30.17,17740043.7,81290618.9,422185699
185.2,S,35,414.81,30.33,17740043.7,81290641.3,422185777
186.2,S,35,417.47,30.52,17740043.7,81290663.3,422185882
187.2,S,35,420.25,30.68,17740043.7,81290682.1,422185962
188.2,S,35,423.04,30.84,17740043.7,81290704.2,422186060
189.2,S,35,425.85,30.99,17740043.7,81290726.2,422186145
190.2,S,35,428.67,31.13,17740043.7,81290745.0,422186238
191.2,S,35,431.40,31.28,17740043.7,81290767.1,422186322
192.2,S,35,434.16,31.44,17740043.7,81290789.3,422186426
193.2,S,35,436.96,31.59,17740043.7,81290809.8,422186500
194.2,S,35,439.73,31.75,17740043.7,81290829.6,422186577
195.2,S,34,442.47,31.91,17740043.7,81290848.4,422186659
196.2,S,34,445.27,32.04,17740043.7,81290848.6,422186661
197.2,S,34,448.08,32.17,17740043.7,81290849.1,422186666
198.2,S,34,450.92,32.30,17740043.7,81290849.4,422186669
199.2,S,34,453.73,32.43,17740043.7,81290849.7,422186672
200.2,S,34,456.49,32.59,17740043.7,81290914.5,422186731
201.2,S,34,459.30,32.72,17740043.7,81290915.2,422186735
202.2,S,34,462.06,32.89,17740043.7,81290915.4,422186740
203.2,S,34,464.85,33.01,17740043.7,81290916.1,422186743
204.2,S,34,467.60,33.16,17740043.7,81290980.9,422186801
205.2,S,34,470.37,33.31,17740043.7,81290981.1,422186803
206.2,S,34,473.17,33.45,17740043.7,81290981.4,422186806
207.2,S,34,475.94,33.59,17740043.7,81290981.7,422186809
208.2,S,34,478.68,33.75,17740043.7,81291046.4,422186869
209.2,S,34,481.50,33.88,17740043.7,81291046.9,422186874
210.2,S,34,484.31,34.01,17740043.7,81291047.2,422186878
211.2,S,34,487.12,34.13,17740043.7,81291047.4,422186880
212.2,S,34,489.91,34.25,17740043.7,81291047.7,422186884
213.2,S,34,492.69,34.40,17740043.7,81291112.5,422186942
214.2,S,34,495.49,34.53,17740043.7,81291113.2,422186947
215.2,S,34,498.30,34.69,17740043.7,81291113.4,422186948
216.2,S,34,501.09,34.82,17740043.7,81291113.7,422186951
217.2,S,34,503.82,34.98,17740043.7,81291276.5,422187203
218.2,S,34,506.59,35.11,17740043.7,81291299.3,422187294
219.2,S,34,509.43,35.23,17740043.7,81291299.8,422187298
220.2,S,34,512.24,35.34,17740043.7,81291300.1,422187299
221.2,S,34,514.83,35.50,17740043.7,81291364.8,422187501
222.2,S,34,517.65,35.66,17740043.7,81291365.0,422187505
223.2,S,34,520.47,35.78,17740043.7,81291365.2,422187508
224.2,S,34,522.94,36.05,17740043.7,81291409.1,422187650
225.2,S,34,525.11,36.22,17740043.7,81291409.7,422187663
226.2,S,34,527.25,36.41,17740043.7,81291409.9,422187666
227.2,S,34,529.45,36.57,17740043.7,81291410.1,422187677
228.2,S,34,531.64,36.73,17740043.7,81291410.5,422187684
229.2,S,34,533.78,36.91,17740043.7,81291410.7,422187686
230.2,S,34,535.98,37.05,17740043.7,81291411.9,422187690
231.2,S,34,538.16,37.22,17740043.7,81291412.4,422187696
232.2,S,34,540.36,37.39,17740043.7,81291412.6,422187707
233.2,S,34,542.49,37.60,17740043.7,81291412.8,422187709
234.2,S,34,544.66,37.75,17740043.7,81291413.2,422187714
235.2,S,34,546.84,37.92,17740043.7,81291413.3,422187721
236.2,S,34,549.00,38.10,17740043.7,81291414.0,422187725
237.2,S,34,551.18,38.26,17740043.7,81291414.2,422187728
238.2,S,34,553.40,38.38,17740043.7,81291414.5,422187737
239.2,S,34,555.56,38.57,17740043.7,81291414.7,422187740
240.2,S,34,557.74,38.75,17740043.7,81291415.0,422187744
241.2,S,34,559.89,38.95,17740043.7,81291415.2,422187752
242.2,S,34,562.02,39.15,17740043.7,81291415.8,422187755
243.2,S,34,564.16,39.29,17740043.7,81291454.4,422187862
244.2,S,34,566.32,39.46,17740043.7,81291460.3,422187922
245.2,S,34,568.50,39.62,17740043.7,81291460.6,422187924
246.2,S,34,570.67,39.78,17740043.7,81291460.8,422187928
247.2,S,34,572.81,39.94,17740043.7,81291461.7,422187932
248.2,S,34,574.97,40.08,17740043.7,81291461.9,422187935
249.2,S,34,577.15,40.20,17740043.7,81291499.8,422188053
250.2,S,34,579.30,40.36,17740043.7,81291500.0,422188056
251.2,S,34,581.39,40.58,17740043.7,81291500.3,422188065
252.2,S,34,583.52,40.78,17740043.7,81291500.6,422188068
253.2,S,34,585.72,40.89,17740043.7,81291501.4,422188077
254.2,S,34,587.85,41.06,17740043.7,81291501.6,422188082
255.2,S,34,590.06,41.20,17740043.7,81291501.8,422188084
256.2,S,34,592.20,41.40,17740043.7,81291502.1,422188087
257.2,S,34,594.38,41.55,17740043.7,81291502.4,422188137
258.2,S,34,596.55,41.69,17740043.7,81291502.8,422188140
259.2,S,34,598.72,41.83,17740043.7,81291503.3,422188145
260.2,S,34,600.79,42.03,17740043.7,81291503.6,422188149
261.2,S,34,602.73,42.17,17740043.7,81291503.9,422188154
262.2,S,34,604.93,42.30,17740043.7,81291504.2,422188164
263.3,S,34,607.06,42.49,17740043.7,81291504.5,422188167
264.3,S,34,609.20,42.69,17740043.7,81291549.9,422188332
265.3,S,34,611.38,42.83,17740043.7,81291550.1,422188335
266.3,S,35,613.35,42.99,17740043.9,81291573.2,422188582
267.3,S,35,616.14,43.16,17740045.2,81291594.9,422188661
268.3,S,35,618.92,43.30,17740046.0,81291613.2,422188765
269.3,S,35,621.58,43.47,17740046.0,81291643.0,422188912
270.3,S,35,624.40,43.59,17740046.0,81291665.0,422189004
271.3,S,35,627.17,43.76,17740046.0,81291683.2,422189077
272.3,S,35,629.92,43.91,17740046.0,81291705.0,422189165
273.3,S,35,632.62,44.06,17740046.0,81291726.7,422189265
274.3,S,35,635.33,44.23,17740046.0,81291749.4,422189358
275.3,S,35,638.05,44.37,17740046.0,81291771.2,422189448
276.3,S,35,640.81,44.51,17740046.0,81291789.4,422189528
277.3,S,35,643.52,44.66,17740046.0,81291821.4,422189677
278.3,S,34,646.33,44.80,17740046.0,81291831.2,422189724
279.3,S,34,649.12,44.93,17740046.0,81291832.6,422189728
280.3,S,34,651.94,45.07,17740046.0,81291832.9,422189733
281.3,S,34,654.74,45.21,17740046.0,81291833.0,422189736
282.3,S,34,657.41,45.34,17740046.0,81291901.3,422190027
283.3,S,34,660.25,45.47,17740046.0,81291901.5,422190030
284.3,S,34,663.03,45.60,17740046.0,81291901.7,422190035
285.3,S,34,665.84,45.74,17740046.0,81291902.6,422190042
286.3,S,34,668.58,45.90,17740046.0,81291941.1,422190152
287.3,S,34,671.29,46.04,17740046.0,81291971.4,422190243
288.3,S,34,674.10,46.16,17740046.0,81291971.6,422190252
289.3,S,34,676.90,46.29,17740046.0,81291971.8,422190254
290.3,S,34,679.73,46.42,17740046.0,81291972.6,422190265
291.3,S,34,682.54,46.57,17740046.0,81291972.8,422190268
292.3,S,34,685.33,46.71,17740046.0,81291973.0,422190273
293.3,S,34,688.13,46.85,17740046.0,81291973.2,422190274
294.3,S,34,690.90,46.98,17740046.0,81291973.4,422190278
295.3,S,34,693.45,47.14,17740046.0,81292102.3,422190647
296.3,S,34,696.24,47.31,17740046.0,81292103.1,422190650
297.3,S,34,699.03,47.46,17740046.0,81292103.3,422190651
298.3,S,34,701.84,47.60,17740046.0,81292103.5,422190660
299.3,S,34,704.69,47.72,17740046.0,81292103.7,422190662
300.3,S,34,707.11,47.83,17740046.0,81292213.8,422191110
301.3,S,34,709.87,48.00,17740046.0,81292214.6,422191112
302.3,S,34,712.67,48.14,17740046.0,81292214.8,422191120
303.3,S,34,714.84,48.41,17740046.0,81292329.8,422191291
304.3,S,34,717.02,48.56,17740046.0,81292330.0,422191295
305.3,S,34,719.19,48.71,17740046.0,81292330.3,422191299
306.3,S,34,721.39,48.86,17740046.0,81292330.6,422191302
307.3,S,34,723.55,49.03,17740046.0,81292331.8,422191308
308.3,S,34,725.74,49.21,17740046.0,81292332.1,422191312
309.3,S,34,727.87,49.40,17740046.0,81292332.2,422191313
310.3,S,34,730.01,49.59,17740046.0,81292332.5,422191316
311.3,S,34,732.16,49.78,17740046.0,81292332.6,422191319
312.3,S,34,734.33,49.94,17740046.0,81292333.0,422191322
313.3,S,34,736.45,50.15,17740046.0,81292333.4,422191326
314.3,S,34,738.62,50.32,17740046.0,81292333.7,422191329
315.3,S,34,740.81,50.46,17740046.0,81292334.0,422191345
316.3,S,34,743.01,50.64,17740046.0,81292334.2,422191349
317.3,S,34,745.18,50.82,17740046.0,81292334.4,422191352
318.3,S,34,747.36,50.98,17740046.0,81292334.7,422191354
319.3,S,34,749.54,51.15,17740046.0,81292335.1,422191357
320.3,S,34,751.77,51.27,17740046.0,81292335.7,422191365
321.3,S,34,753.96,51.43,17740046.0,81292335.9,422191367
322.3,S,34,756.11,51.61,17740046.0,81292336.1,422191371
323.3,S,34,758.29,51.79,17740046.0,81292336.4,422191373
324.3,S,34,760.45,51.98,17740046.0,81292336.6,422191378
325.3,S,34,762.61,52.15,17740046.0,81292337.2,422191380
326.3,S,34,764.77,52.30,17740046.0,81292409.8,422191444
327.3,S,34,766.93,52.46,17740046.0,81292409.9,422191446
328.3,S,34,769.12,52.62,17740046.0,81292410.4,422191450
329.3,S,34,771.15,52.78,17740046.0,81292410.9,422191457
330.3,S,34,773.26,52.89,17740046.0,81292411.7,422191461
331.3,S,34,775.43,53.03,17740046.0,81292411.9,422191466
332.3,S,34,777.58,53.21,17740046.0,81292412.0,422191468
333.3,S,34,779.76,53.36,17740046.0,81292412.3,422191471
334.3,S,34,781.92,53.53,17740046.0,81292412.5,422191472
335.3,S,34,784.09,53.68,17740046.0,81292442.5,422191511
336.3,S,34,786.28,53.83,17740046.0,81292442.7,422191515
337.3,S,34,788.48,53.98,17740046.0,81292442.9,422191518
338.3,S,34,790.69,54.14,17740046.0,81292443.1,422191521
339.3,S,34,792.87,54.31,17740046.0,81292443.3,422191524
340.3,S,34,795.06,54.45,17740046.0,81292443.7,422191527
341.3,S,34,797.24,54.61,17740046.0,81292444.3,422191532
342.3,S,34,799.40,54.79,17740046.0,81292444.5,422191535
343.3,S,34,801.56,54.95,17740046.0,81292444.7,422191538
344.3,S,34,803.73,55.10,17740046.0,81292444.8,422191541
345.3,S,34,805.92,55.26,17740046.0,81292445.1,422191544
346.3,S,34,808.02,55.48,17740046.0,81292501.2,422191594
347.3,S,34,810.17,55.63,17740046.0,81292501.5,422191597
348.3,S,34,812.38,55.76,17740046.0,81292501.6,422191599
349.3,S,34,814.57,55.91,17740046.0,81292501.9,422191602
350.3,S,35,816.74,56.10,17740046.0,81292522.7,422191671
351.3,S,35,819.56,56.26,17740046.0,81292541.7,422191700
352.3,S,35,822.40,56.40,17740046.0,81292563.7,422191731
353.3,S,35,825.17,56.54,17740046.0,81292589.4,422191768
354.3,S,35,827.88,56.68,17740046.0,81292611.3,422191809
355.3,S,35,830.58,56.82,17740046.0,81292633.4,422191922
356.3,S,35,833.29,56.97,17740046.0,81292659.6,422191992
357.3,S,35,836.04,57.13,17740046.0,81292681.6,422192054
358.3,S,35,838.75,57.28,17740046.0,81292703.6,422192110
359.3,S,35,841.44,57.42,17740046.0,81292729.4,422192177
360.3,S,34,844.21,57.56,17740046.0,81292751.7,422192232
361.3,S,34,847.02,57.68,17740046.0,81292752.0,422192235
362.3,S,34,849.82,57.79,17740046.0,81292753.0,422192239
363.3,S,34,852.66,57.93,17740046.0,81292753.3,422192241
364.3,S,34,855.43,58.10,17740046.0,81292753.5,422192243
365.3,S,34,858.09,58.21,17740046.0,81292818.3,422192464
366.3,S,34,860.92,58.36,17740046.0,81292818.5,422192467
367.3,S,34,863.74,58.47,17740046.0,81292819.1,422192472
368.3,S,34,866.53,58.61,17740046.0,81292819.7,422192477
369.3,S,34,869.29,58.76,17740046.0,81292884.2,422192599
370.3,S,34,872.07,58.92,17740046.0,81292884.5,422192602
371.3,S,34,874.85,59.09,17740046.0,81292884.8,422192612
372.3,S,34,877.65,59.22,17740046.0,81292885.0,422192615
373.3,S,34,880.38,59.37,17740046.0,81292950.2,422192727
374.3,S,34,883.21,59.50,17740046.0,81292950.7,422192731
375.3,S,34,886.00,59.66,17740046.0,81292951.1,422192737
376.3,S,34,888.80,59.79,17740046.0,81292978.9,422192790
377.4,S,34,891.60,59.93,17740046.0,81292979.3,422192795
378.4,S,34,894.33,60.07,17740046.0,81293044.7,422192907
379.4,S,34,897.11,60.23,17740046.0,81293045.0,422192916
380.4,S,34,899.93,60.35,17740046.0,81293045.6,422192919
381.4,S,34,902.70,60.48,17740046.0,81293094.0,422193028
382.4,S,34,905.54,60.63,17740046.0,81293208.6,422193328
383.4,S,34,908.35,60.77,17740046.0,81293208.9,422193333
384.4,S,34,910.93,61.04,17740046.0,81293252.8,422193471
385.4,S,34,913.72,61.16,17740046.0,81293253.3,422193477
386.4,S,34,916.49,61.30,17740046.0,81293254.7,422193482
387.4,S,34,919.23,61.43,17740046.0,81293255.1,422193489
388.4,S,34,921.85,61.60,17740046.0,81293319.7,422193689
389.4,S,34,924.67,61.72,17740046.0,81293320.2,422193695
390.4,S,34,927.44,61.86,17740046.0,81293320.7,422193701
391.4,S,34,930.08,62.00,17740046.0,81293366.9,422193842
392.4,S,34,932.86,62.15,17740046.0,81293373.2,422193889
393.4,S,34,935.70,62.28,17740046.0,81293373.6,422193895
394.4,S,34,938.50,62.41,17740046.0,81293373.8,422193912
395.4,S,34,941.31,62.56,17740046.0,81293374.5,422193916
396.4,S,34,943.87,62.76,17740046.0,81293439.3,422194153
397.4,S,34,946.66,62.89,17740046.0,81293439.6,422194154
398.4,S,34,949.48,63.01,17740046.0,81293439.9,422194162
399.4,S,34,952.04,63.20,17740046.0,81293491.8,422194411
400.4,S,34,954.22,63.35,17740046.0,81293492.5,422194416
401.4,S,34,956.35,63.52,17740046.0,81293492.6,422194416
402.4,S,34,958.52,63.65,17740046.0,81293493.0,422194419
403.4,S,34,960.62,63.85,17740046.0,81293493.3,422194423
404.4,S,34,962.77,64.01,17740046.0,81293493.6,422194424
405.4,S,34,964.94,64.16,17740046.0,81293493.9,422194428
406.4,S,34,967.10,64.30,17740046.0,81293494.5,422194434
407.4,S,34,969.25,64.44,17740046.0,81293494.7,422194439
408.4,S,34,971.43,64.58,17740046.0,81293494.9,422194441
409.4,S,34,973.67,64.67,17740046.0,81293495.5,422194443
410.4,S,34,975.85,64.83,17740046.0,81293496.0,422194451
411.4,S,34,978.03,64.99,17740046.0,81293496.4,422194453
412.4,S,34,980.18,65.15,17740046.0,81293496.5,422194455
413.4,S,34,982.28,65.35,17740046.0,81293592.6,422194540
414.4,S,34,984.42,65.51,17740046.0,81293593.2,422194543
415.4,S,34,986.52,65.68,17740046.0,81293593.5,422194547
416.4,S,34,988.69,65.82,17740046.0,81293593.7,422194549
417.4,S,34,990.84,65.98,17740046.0,81293594.3,422194555
418.4,S,34,992.99,66.12,17740046.0,81293594.7,422194558
419.4,S,34,995.17,66.26,17740046.0,81293594.9,422194558
420.4,S,34,997.29,66.45,17740046.0,81293595.3,422194563
421.4,S,34,999.41,66.63,17740046.0,81293595.6,422194568
422.4,S,34,1001.55,66.82,17740046.0,81293596.4,422194570
423.4,S,34,1003.70,66.96,17740046.0,81293596.7,422194574
424.4,S,34,1005.82,67.13,17740046.0,81293597.1,422194575
425.4,S,34,1007.97,67.27,17740046.0,81293597.4,422194580
426.4,S,34,1010.09,67.44,17740046.0,81293597.7,422194582
427.4,S,34,1012.22,67.60,17740046.0,81293597.9,422194586
428.4,S,34,1014.32,67.78,17740046.0,81293598.6,422194590
429.4,S,34,1016.45,67.95,17740046.0,81293598.7,422194590
430.4,S,34,1018.58,68.10,17740046.0,81293598.9,422194592
431.4,S,35,1020.23,68.24,17740046.0,81293649.1,422194811
432.4,S,35,1023.13,68.37,17740046.0,81293670.8,422194842
433.4,S,35,1025.93,68.52,17740046.0,81293692.7,422194874
