t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
68.1,S,34,580.07,89.79,17747552.1,83335086.8,427766995
69.1,S,34,588.76,91.03,17747552.1,83335087.2,427766998
70.1,S,35,597.97,92.34,17747552.1,83335150.1,427767054
71.1,S,35,607.75,93.70,17747552.1,83335150.3,427767056
72.1,S,34,617.17,95.09,17747552.1,83335184.9,427767091
73.1,S,34,625.27,96.35,17747552.1,83335271.8,427767168
74.1,S,43,627.78,96.68,17747552.1,83335504.7,427768022
75.1,S,43,641.83,98.11,17747552.1,83335617.8,427768414
76.1,S,35,654.82,99.79,17747552.1,83335732.8,427768524
77.1,S,35,664.47,101.32,17747552.1,83335733.0,427768526
78.1,S,34,673.52,102.71,17747552.1,83335778.3,427768567
79.1,S,35,682.43,104.11,17747552.1,83335842.3,427768625
80.1,S,34,691.33,105.42,17747552.1,83335851.4,427768635
81.1,S,34,700.02,106.73,17747552.1,83335852.6,427768639
82.1,S,34,708.74,108.20,17747552.1,83335852.8,427768642
83.1,S,36,717.54,109.56,17747552.1,83335914.4,427768696
84.1,S,36,728.22,110.98,17747552.1,83335914.7,427768701
85.1,S,35,738.30,112.34,17747552.1,83335933.8,427768722
86.1,S,35,748.13,113.68,17747552.1,83335934.5,427768727
87.1,S,35,757.89,115.05,17747552.1,83335934.7,427768729
88.1,S,35,765.64,116.36,17747552.1,83336060.0,427769079
89.1,S,34,774.84,117.66,17747552.1,83336071.1,427769119
90.1,S,34,783.61,118.89,17747552.1,83336071.4,427769121
91.1,S,34,792.38,120.22,17747552.1,83336071.5,427769124
92.1,S,34,798.13,121.09,17747552.1,83336186.4,427769494
93.1,S,43,799.51,121.35,17747552.1,83336390.8,427770390
94.1,S,43,813.69,122.90,17747552.1,83336503.4,427770813
95.1,S,34,826.59,124.42,17747552.1,83336643.5,427771215
96.1,S,34,835.54,125.86,17747552.1,83336643.7,427771218
97.1,S,34,844.33,127.08,17747552.1,83336644.6,427771223
98.1,S,35,853.71,128.55,17747552.1,83336705.6,427771277
99.1,S,34,862.88,129.91,17747552.1,83336714.9,427771291
100.1,S,34,871.78,131.25,17747552.1,83336715.1,427771298
101.1,S,34,880.64,132.51,17747552.1,83336715.4,427771302
102.1,S,36,889.64,133.93,17747552.1,83336776.6,427771358
103.1,S,36,900.33,135.39,17747552.1,83336783.0,427771366
104.1,S,35,909.96,136.73,17747552.1,83336794.2,427771379
105.1,S,35,919.64,138.09,17747552.1,83336794.5,427771384
106.1,S,35,929.48,139.32,17747552.1,83336794.7,427771387
107.1,S,36,939.28,140.82,17747552.1,83336919.1,427771496
108.1,S,35,949.86,142.19,17747552.1,83336942.3,427771519
109.1,S,35,959.66,143.52,17747552.1,83336943.3,427771522
110.1,S,35,968.74,144.84,17747552.1,83336992.2,427771587
111.1,S,34,970.08,144.96,17747552.1,83337322.0,427772570
112.1,S,43,983.65,146.31,17747552.1,83337437.1,427772999
113.1,S,35,996.11,147.73,17747552.1,83337552.2,427773424
114.1,S,35,1003.29,148.76,17747552.1,83337553.2,427773427
115.1,S,35,1010.62,149.72,17747552.1,83337553.4,427773430
116.1,S,34,1017.43,150.68,17747552.1,83337610.2,427773657
117.1,S,35,1025.97,151.98,17747552.1,83337673.1,427773874
118.1,S,34,1034.64,153.25,17747552.1,83337682.5,427773917
119.1,S,34,1043.44,154.51,17747552.1,83337683.1,427773926
120.1,S,34,1052.27,155.74,17747552.1,83337683.6,427773929
121.1,S,36,1061.21,157.10,17747552.1,83337744.1,427774140
122.1,S,35,1071.99,158.51,17747552.1,83337761.2,427774196
123.1,S,35,1081.84,159.76,17747552.1,83337761.5,427774205
124.1,S,35,1091.51,161.03,17747552.1,83337761.9,427774207
125.1,S,35,1101.34,162.40,17747552.1,83337762.4,427774212
126.1,S,36,1109.61,163.71,17747552.1,83337885.8,427774609
127.1,S,36,1120.24,165.23,17747552.1,83337886.2,427774613
128.1,S,35,1130.13,166.73,17747552.1,83337909.8,427774690
129.1,S,35,1139.84,168.06,17747552.1,83337910.1,427774700
130.1,S,35,1149.60,169.52,17747552.1,83337910.5,427774703
131.1,S,44,1155.14,170.31,17747552.1,83338291.2,427775398
132.1,S,44,1172.49,172.10,17747552.1,83338404.0,427775549
133.1,S,35,1180.19,173.03,17747552.1,83338543.7,427776007
134.1,S,35,1182.15,173.06,17747552.1,83338543.9,427776009
135.1,S,35,1183.94,173.12,17747552.1,83338578.5,427776135
136.1,S,35,1184.91,173.23,17747552.1,83338667.9,427776550
137.1,S,34,1186.00,173.24,17747552.1,83338678.2,427776599
138.1,S,34,1186.98,173.26,17747552.1,83338678.3,427776602
139.1,S,34,1187.97,173.27,17747552.1,83338678.5,427776610
140.1,S,36,1189.85,173.33,17747552.1,83338738.1,427776900
141.1,S,35,1192.28,173.37,17747552.1,83338756.3,427776972
142.1,S,35,1194.25,173.40,17747552.1,83338757.6,427776983
143.1,S,35,1196.22,173.43,17747552.1,83338786.4,427777089
144.1,S,35,1197.34,173.50,17747552.1,83338909.4,427777516
145.1,S,35,1199.31,173.53,17747552.1,83338909.5,427777522
146.1,S,34,1200.69,173.55,17747552.1,83338938.8,427777665
147.1,S,34,1201.68,173.56,17747552.1,83338939.6,427777671
148.1,S,35,1202.91,173.61,17747552.1,83338999.7,427777876
149.1,S,35,1204.88,173.63,17747552.1,83339000.0,427777881
150.1,S,35,1206.85,173.67,17747552.1,83339000.1,427777883
151.1,S,35,1208.82,173.70,17747552.1,83339000.3,427777891
152.1,S,36,1214.64,174.44,17747552.1,83339122.4,427778044
153.1,S,36,1223.13,175.42,17747552.1,83339123.3,427778049
154.1,S,36,1231.78,176.48,17747552.1,83339123.8,427778057
155.1,S,36,1240.29,177.54,17747552.1,83339124.2,427778062
156.1,S,34,1247.96,178.61,17747552.1,83339294.1,427778212
157.1,S,36,1256.36,179.79,17747552.1,83339294.6,427778217
158.1,S,35,1264.59,180.84,17747552.1,83339319.7,427778242
159.1,S,35,1272.38,181.75,17747552.1,83339320.2,427778245
160.1,S,35,1280.03,182.72,17747552.1,83339320.5,427778248
161.1,S,35,1286.78,183.71,17747552.1,83339369.1,427778291
162.1,S,35,1296.19,185.25,17747552.1,83339428.1,427778413
163.1,S,35,1306.09,186.49,17747552.1,83339428.6,427778416
164.1,S,35,1315.93,187.84,17747552.1,83339429.3,427778421
165.1,S,35,1324.16,188.95,17747552.1,83339590.4,427778957
166.1,S,36,1333.86,190.44,17747552.1,83339694.7,427779250
167.1,S,36,1344.56,191.83,17747552.1,83339695.1,427779254
168.1,S,35,1354.88,193.19,17747552.1,83339725.4,427779350
169.1,S,35,1364.72,194.45,17747552.1,83339725.7,427779366
170.1,S,34,1373.79,195.73,17747552.1,83339788.9,427779524
171.1,S,35,1382.94,196.91,17747552.1,83339834.4,427779706
172.1,S,43,1391.19,197.85,17747552.1,83339930.8,427780095
173.1,S,43,1405.90,199.64,17747552.1,83340045.5,427780475
174.1,S,34,1415.96,200.96,17747552.1,83340193.4,427780800
175.1,S,35,1424.76,202.42,17747552.1,83340246.3,427780849
176.1,S,34,1433.56,203.75,17747552.1,83340255.7,427780861
177.1,S,34,1442.17,205.23,17747552.1,83340256.0,427780864
178.1,S,34,1451.05,206.62,17747552.1,83340256.2,427780865
179.1,S,36,1459.82,207.97,17747552.1,83340315.6,427780919
180.1,S,35,1470.22,209.37,17747552.1,83340329.4,427780933
181.2,S,35,1479.97,210.90,17747552.1,83340330.1,427780937
182.2,S,35,1489.60,212.32,17747552.1,83340330.4,427780942
183.2,S,35,1499.38,213.50,17747552.1,83340330.6,427780946
184.2,S,36,1509.15,214.95,17747552.1,83340452.9,427781052
185.2,S,35,1519.87,216.23,17747552.1,83340475.3,427781074
186.2,S,35,1529.54,217.41,17747552.1,83340475.7,427781076
187.2,S,35,1539.35,218.70,17747552.1,83340476.3,427781079
188.2,S,33,1547.01,219.72,17747552.1,83340597.8,427781349
189.2,D,17,1552.53,220.36,17747552.1,83340686.0,427781574
