t_s,state,nthreads,utime_s,stime_s,disk_r_mb,disk_w_mb,disk_io_ms
77.1,S,42,1114.50,360.30,17771879.2,85456541.4,433768621
78.1,S,57,1131.89,364.87,17771879.2,85456709.7,433768788
79.1,S,57,1159.18,369.48,17771879.2,85456710.1,433768793
80.1,S,57,1186.49,374.07,17771879.2,85456710.4,433768799
81.1,S,57,1213.67,378.76,17771879.2,85456739.8,433768887
82.1,S,57,1238.81,382.98,17771879.2,85456893.3,433769321
83.1,S,57,1266.11,387.47,17771879.2,85457011.4,433769428
84.1,S,57,1292.00,391.10,17771879.2,85457241.3,433769862
85.1,S,52,1312.80,395.46,17771879.2,85457578.3,433770154
86.1,S,43,1321.88,398.10,17771879.2,85458197.8,433770890
87.1,S,42,1333.33,403.45,17771879.2,85458247.5,433770940
88.1,S,42,1345.03,408.64,17771879.2,85458247.7,433770944
89.1,S,46,1358.27,413.33,17771879.2,85458352.4,433771052
90.1,S,46,1374.39,418.12,17771879.2,85458352.7,433771056
91.1,S,42,1387.23,422.98,17771879.2,85458607.7,433771287
92.1,S,45,1399.49,427.34,17771879.2,85458710.7,433771441
93.1,S,45,1414.45,432.21,17771879.2,85458710.9,433771442
94.1,S,43,1426.47,436.58,17771879.2,85458957.6,433771823
95.1,S,43,1439.21,441.62,17771879.2,85459022.3,433771886
96.1,S,42,1451.74,446.74,17771879.2,85459070.3,433771933
97.1,S,50,1467.45,451.50,17771879.2,85459173.2,433772025
98.1,S,50,1487.51,456.38,17771879.2,85459173.5,433772029
99.1,S,44,1503.07,460.85,17771879.2,85459511.2,433772538
100.1,S,42,1514.38,465.49,17771879.2,85459710.0,433772722
101.1,S,42,1526.30,470.37,17771879.2,85459710.2,433772724
102.1,S,42,1536.61,474.79,17771879.2,85459813.3,433772852
103.1,S,42,1548.37,479.82,17771879.2,85459878.0,433772909
104.1,S,42,1560.36,484.64,17771879.2,85459878.3,433772911
105.1,S,42,1570.99,489.25,17771879.2,85459981.9,433773009
106.1,S,42,1582.74,494.38,17771879.2,85459982.3,433773013
107.1,S,42,1592.48,498.49,17771879.2,85460149.4,433773245
108.1,S,42,1604.24,503.55,17771879.2,85460168.3,433773267
109.1,S,42,1615.99,508.63,17771879.2,85460168.7,433773270
110.1,S,46,1629.02,513.23,17771879.2,85460272.2,433773367
111.1,S,46,1644.82,518.35,17771879.2,85460272.9,433773370
112.1,S,44,1659.04,523.59,17771879.2,85460433.0,433773511
113.1,S,42,1667.73,527.06,17771879.2,85460631.4,433773832
114.1,S,42,1679.49,532.18,17771879.2,85460631.8,433773834
115.1,S,49,1690.81,536.80,17771879.2,85460734.7,433773939
116.1,S,49,1709.61,541.93,17771879.2,85460755.7,433773963
117.1,S,49,1728.17,547.06,17771879.2,85460816.7,433774085
118.1,S,58,1740.11,551.09,17771879.2,85461253.2,433774540
119.1,S,58,1767.92,556.11,17771879.2,85461254.3,433774546
120.1,S,57,1795.73,560.86,17771879.2,85461303.6,433774608
121.1,S,57,1822.74,565.78,17771879.2,85461303.9,433774609
122.1,S,61,1846.63,569.43,17771879.2,85461453.1,433774946
123.1,S,61,1876.64,574.33,17771879.2,85461496.3,433775160
124.1,S,61,1903.90,576.78,17771879.2,85461555.2,433775215
125.1,S,60,1930.72,578.14,17771879.2,85461746.0,433775386
126.1,S,57,1954.40,579.82,17771879.2,85462048.4,433775656
127.1,S,57,1977.57,581.38,17771879.2,85462190.7,433775789
128.1,S,56,1996.68,582.58,17771879.2,85462513.3,433776189
129.1,S,53,2018.41,585.66,17771879.2,85462902.9,433776696
130.1,S,42,2029.53,590.47,17771879.2,85463674.6,433777575
131.1,S,42,2039.82,595.17,17771879.2,85463778.3,433777688
132.1,S,42,2051.81,600.03,17771879.2,85463780.0,433777693
133.1,S,42,2063.56,605.11,17771879.2,85463780.4,433777696
134.1,S,42,2074.35,609.44,17771879.2,85463883.1,433777798
135.1,S,42,2086.31,614.25,17771879.2,85463948.0,433777857
136.1,S,46,2097.99,618.72,17771879.2,85464051.2,433777955
137.1,S,46,2113.96,623.59,17771879.2,85464051.8,433777960
138.1,S,45,2129.47,628.86,17771879.2,85464099.8,433778004
139.1,S,45,2138.67,632.46,17771879.2,85464410.5,433778498
140.1,S,45,2153.41,637.65,17771879.2,85464410.8,433778499
141.1,S,43,2167.13,642.88,17771879.2,85464554.6,433778625
142.1,S,43,2178.99,647.31,17771879.2,85464657.8,433778719
143.1,S,43,2191.75,652.37,17771879.2,85464723.1,433778778
144.1,S,42,2202.49,657.07,17771879.2,85464870.9,433779039
145.1,S,50,2222.21,662.08,17771879.2,85464874.1,433779048
146.1,S,50,2242.18,667.05,17771879.2,85464874.2,433779049
147.1,S,44,2258.95,672.01,17771879.2,85465169.1,433779311
148.1,S,42,2269.39,676.83,17771879.2,85465429.0,433779550
149.1,S,57,2289.61,681.83,17771879.3,85465430.8,433779557
150.1,S,57,2316.73,686.63,17771879.3,85465431.0,433779560
151.1,S,57,2342.81,690.63,17771879.3,85465534.5,433779685
152.1,S,57,2369.96,695.32,17771879.3,85465621.1,433779768
153.1,S,57,2397.92,699.19,17771879.3,85465621.4,433779771
154.1,S,57,2423.59,702.67,17771879.3,85465883.3,433780008
155.1,S,57,2450.64,707.47,17771879.3,85465948.8,433780081
156.1,S,57,2476.34,712.06,17771879.3,85466140.1,433780378
157.1,S,57,2503.69,716.63,17771879.3,85466168.4,433780405
158.1,S,57,2529.58,720.98,17771879.3,85466337.5,433780566
159.1,S,57,2555.82,725.55,17771879.3,85466511.0,433780962
160.1,S,57,2583.14,730.13,17771879.3,85466512.1,433780966
161.1,S,57,2609.14,734.88,17771879.3,85467149.3,433781612
162.1,S,61,2636.94,739.05,17771879.3,85467380.9,433781829
163.1,S,61,2667.33,743.80,17771879.3,85467381.1,433781832
164.1,S,61,2697.57,748.57,17771879.3,85467479.2,433782084
165.1,S,56,2724.80,752.91,17771879.3,85468119.2,433782692
166.1,S,57,2748.04,756.93,17771879.3,85468249.3,433782828
167.1,S,52,2770.34,761.75,17771879.3,85468595.5,433783367
168.1,S,45,2784.14,766.56,17771879.3,85469238.5,433784083
169.1,S,43,2795.93,771.23,17771879.3,85469436.6,433784281
170.1,S,43,2808.61,776.38,17771879.3,85469436.8,433784283
171.1,S,42,2821.13,781.64,17771879.3,85469485.0,433784329
172.1,S,50,2836.51,786.10,17771879.3,85469650.0,433784484
173.1,S,50,2856.72,790.80,17771879.3,85469650.7,433784488
174.1,S,49,2873.54,795.48,17771879.3,85469889.0,433784998
175.1,S,42,2884.62,800.03,17771879.3,85470134.9,433785223
176.1,S,42,2896.14,805.18,17771879.3,85470199.6,433785280
177.1,S,42,2906.16,809.61,17771879.3,85470240.4,433785437
178.1,S,42,2915.17,813.32,17771879.3,85470304.0,433785690
179.1,S,42,2927.01,818.29,17771879.3,85470304.3,433785692
180.1,S,42,2937.61,822.89,17771879.3,85470471.6,433785846
181.1,S,42,2949.24,828.09,17771879.3,85470472.1,433785850
182.1,S,42,2960.28,833.12,17771879.3,85470524.2,433785899
183.1,S,42,2971.42,837.72,17771879.3,85470576.2,433785968
184.1,S,42,2983.14,842.73,17771879.3,85470641.0,433786029
185.1,S,46,2995.64,847.32,17771879.3,85470743.8,433786129
186.1,S,46,3011.49,852.40,17771879.3,85470744.0,433786134
187.1,S,42,3025.68,857.25,17771879.3,85470934.9,433786306
188.1,S,45,3037.21,861.58,17771879.3,85471102.8,433786529
189.1,S,45,3051.47,866.50,17771879.5,85471327.4,433786784
190.1,S,43,3065.16,871.69,17771881.4,85471458.6,433786990
191.1,S,43,3077.36,876.68,17771881.5,85471570.4,433787115
192.1,S,42,3090.05,881.82,17771881.5,85471618.6,433787165
193.1,S,50,3100.15,886.23,17771881.5,85471642.2,433787357
194.1,S,50,3120.09,891.23,17771881.5,85471642.5,433787358
195.1,S,50,3140.00,896.23,17771881.5,85471670.6,433787386
196.1,S,42,3153.26,900.65,17771881.5,85472101.7,433787776
197.1,S,42,3164.52,905.50,17771881.5,85472138.3,433787824
198.1,S,42,3176.30,910.60,17771881.5,85472138.7,433787828
199.1,S,42,3186.70,915.17,17771881.5,85472213.3,433787946
200.1,S,42,3198.27,920.18,17771881.5,85472278.0,433788006
201.1,S,42,3209.45,925.08,17771881.5,85472317.0,433788046
202.1,S,42,3220.61,929.75,17771881.5,85472379.2,433788107
203.1,S,42,3232.33,934.92,17771881.5,85472379.5,433788109
204.1,S,42,3242.87,939.56,17771881.5,85472546.9,433788263
205.1,S,42,3254.66,944.65,17771881.5,85472547.2,433788265
206.1,S,42,3266.06,949.63,17771881.5,85472576.4,433788297
207.1,S,46,3280.55,954.62,17771881.5,85472650.6,433788365
208.1,S,46,3296.21,959.84,17771881.5,85472715.4,433788424
209.1,S,45,3307.39,964.16,17771881.5,85473008.6,433788700
210.1,S,45,3322.22,969.23,17771881.5,85473008.9,433788705
211.1,S,45,3337.03,974.22,17771881.5,85473045.2,433788759
212.1,S,43,3348.23,978.60,17771881.5,85473308.2,433789093
213.1,S,43,3361.06,983.65,17771881.5,85473308.4,433789095
214.1,S,42,3373.28,988.82,17771881.5,85473357.6,433789144
215.1,S,50,3388.22,992.53,17771881.5,85473460.3,433789372
216.1,S,50,3408.12,997.54,17771881.5,85473525.0,433789432
217.1,S,45,3424.74,1002.67,17771881.5,85473763.2,433789640
218.1,S,42,3435.28,1007.24,17771881.5,85474009.4,433789871
219.1,S,42,3447.04,1012.37,17771881.5,85474010.2,433789873
220.1,S,42,3456.31,1016.36,17771881.5,85474177.8,433790090
221.1,S,42,3468.08,1021.41,17771881.5,85474178.0,433790091
222.1,S,42,3479.77,1026.58,17771881.5,85474178.5,433790093
223.1,S,42,3486.70,1029.44,17771881.5,85474281.3,433790529
224.1,S,42,3498.50,1034.39,17771881.5,85474346.3,433790588
225.1,S,42,3510.20,1039.58,17771881.5,85474346.7,433790590
226.1,S,42,3520.81,1044.25,17771881.5,85474449.4,433790688
227.2,S,42,3532.61,1049.28,17771881.5,85474449.6,433790689
228.2,S,46,3544.91,1053.90,17771881.5,85474552.5,433790786
229.2,S,46,3560.58,1059.05,17771881.5,85474617.1,433790844
230.2,S,46,3575.67,1063.91,17771881.5,85474671.1,433791250
231.2,S,45,3587.40,1068.37,17771881.5,85474940.6,433791502
232.2,S,60,3605.58,1073.35,17771881.5,85474940.7,433791504
233.2,S,59,3635.27,1078.17,17771881.5,85475036.8,433791592
234.2,S,58,3662.31,1082.37,17771881.5,85475187.4,433791739
235.2,S,58,3690.45,1087.14,17771881.5,85475187.7,433791743
236.2,S,57,3717.89,1092.15,17771881.5,85475276.0,433791832
237.2,S,57,3745.14,1096.60,17771881.5,85475326.7,433791877
238.2,S,65,3770.31,1100.01,17771881.5,85475558.3,433792128
239.2,S,65,3799.44,1101.87,17771881.5,85475558.9,433792133
240.2,S,65,3828.29,1103.49,17771881.5,85475670.5,433792242
241.2,S,61,3856.03,1105.02,17771881.5,85475874.4,433792436
242.2,S,57,3875.69,1106.37,17771881.5,85476247.9,433792864
243.2,S,57,3895.73,1107.58,17771881.5,85476248.3,433792922
244.2,S,57,3909.97,1108.88,17771881.5,85476722.5,433793663
245.2,S,57,3923.98,1110.44,17771881.5,85477473.4,433794472
246.2,S,57,3943.65,1111.70,17771881.5,85477691.8,433794877
247.2,S,57,3963.60,1112.96,17771881.5,85477693.3,433794882
248.2,S,57,3982.58,1114.09,17771881.5,85477867.8,433795045
249.2,S,57,4000.99,1115.05,17771881.5,85477996.8,433795177
250.2,S,57,4019.14,1116.00,17771881.5,85478179.8,433795338
251.2,S,57,4037.00,1116.89,17771881.5,85478423.9,433795554
252.2,S,57,4053.09,1117.86,17771881.5,85478893.9,433796190
253.2,S,57,4071.63,1118.78,17771881.5,85478894.4,433796193
254.2,S,57,4090.22,1119.66,17771881.5,85478894.6,433796194
255.2,S,56,4107.74,1120.76,17771881.5,85479343.2,433796622
256.2,S,55,4125.00,1121.76,17771881.5,85479473.5,433796820
257.2,S,50,4137.74,1122.83,17771881.5,85480076.7,433797573
258.2,S,43,4144.73,1123.75,17771881.5,85480385.6,433798109
259.2,S,42,4151.74,1125.78,17771881.5,85480470.4,433798191
260.2,S,42,4160.59,1127.13,17771881.5,85480471.3,433798196
261.2,S,42,4169.34,1128.47,17771881.5,85480471.6,433798200
262.2,S,42,4177.27,1129.60,17771881.5,85480574.6,433798298
263.2,S,42,4186.03,1131.04,17771881.5,85480632.2,433798355
264.2,S,42,4194.70,1132.38,17771881.5,85480632.8,433798362
265.2,S,42,4203.56,1133.80,17771881.5,85480633.2,433798368
266.2,S,42,4212.22,1135.22,17771881.5,85480633.4,433798371
267.2,S,42,4220.83,1136.69,17771881.5,85480698.1,433798427
268.2,S,42,4229.42,1138.05,17771881.5,85480801.3,433798526
269.2,S,42,4238.13,1139.46,17771881.5,85480802.1,433798535
270.2,S,42,4246.60,1141.02,17771881.5,85480802.3,433798538
271.2,S,42,4255.29,1142.47,17771881.5,85480867.1,433798599
272.2,S,42,4264.05,1143.83,17771881.5,85480867.3,433798601
273.2,S,42,4272.67,1145.20,17771881.5,85480986.2,433798845
274.2,S,42,4281.39,1146.67,17771881.5,85480986.6,433798848
275.2,S,42,4290.07,1147.97,17771881.5,85480995.7,433798868
276.2,S,42,4298.97,1149.21,17771881.5,85480995.9,433798870
277.2,S,42,4307.70,1150.58,17771881.5,85481060.7,433798929
278.2,S,42,4316.66,1151.94,17771881.5,85481083.0,433798951
279.2,S,42,4325.54,1153.42,17771881.5,85481151.9,433799011
280.2,S,42,4334.47,1154.70,17771881.5,85481152.3,433799012
281.2,S,46,4342.99,1156.11,17771881.5,85481229.0,433799090
282.2,S,46,4355.44,1157.85,17771881.5,85481229.3,433799095
283.2,S,46,4368.02,1159.59,17771881.5,85481266.8,433799133
284.2,S,42,4376.71,1161.03,17771881.5,85481420.3,433799270
285.2,S,42,4385.34,1162.41,17771881.5,85481485.0,433799330
286.2,S,42,4394.03,1163.84,17771881.5,85481485.9,433799333
287.2,S,42,4402.75,1165.11,17771881.5,85481486.2,433799336
288.2,S,45,4411.64,1166.46,17771881.5,85481589.0,433799432
289.2,S,45,4423.09,1168.07,17771881.5,85481664.2,433799504
290.2,S,44,4433.78,1169.65,17771881.5,85481757.1,433799813
291.2,S,43,4443.21,1171.20,17771881.5,85481808.2,433799978
292.2,S,43,4452.95,1172.53,17771881.5,85481808.4,433799981
293.2,S,42,4462.27,1174.06,17771881.5,85481856.6,433800028
294.2,S,42,4471.05,1175.50,17771881.5,85481921.2,433800085
295.2,S,46,4481.85,1177.00,17771881.5,85482023.8,433800175
296.2,S,46,4494.25,1178.69,17771881.5,85482024.0,433800177
297.2,S,42,4504.22,1180.15,17771881.5,85482215.3,433800461
298.2,S,42,4512.85,1181.67,17771881.5,85482279.9,433800521
299.2,S,42,4521.53,1183.07,17771881.5,85482280.2,433800523
300.2,S,42,4530.39,1184.51,17771881.5,85482280.3,433800525
301.2,S,46,4538.85,1185.80,17771881.5,85482383.1,433800620
302.2,S,46,4551.27,1187.46,17771881.5,85482447.7,433800682
303.2,S,46,4563.19,1189.14,17771881.5,85482543.8,433800769
304.2,S,42,4572.14,1190.55,17771881.5,85482639.2,433800855
305.2,S,42,4580.96,1191.87,17771881.5,85482639.4,433800860
306.2,S,42,4589.62,1193.25,17771881.5,85482704.1,433800920
307.2,S,42,4598.37,1194.66,17771881.5,85482704.3,433800924
308.2,S,42,4606.29,1196.05,17771881.5,85482807.5,433801024
309.2,S,42,4614.90,1197.67,17771881.5,85482855.7,433801071
310.2,S,42,4623.60,1199.11,17771881.5,85482855.9,433801073
311.2,S,42,4632.30,1200.61,17771881.5,85482856.2,433801077
312.2,S,42,4641.07,1202.10,17771881.5,85482856.7,433801086
313.2,S,42,4649.74,1203.61,17771881.5,85482921.7,433801153
314.2,S,42,4658.61,1205.00,17771881.5,85482922.4,433801155
315.2,S,42,4666.46,1206.19,17771881.5,85483025.2,433801258
316.2,S,42,4675.19,1207.60,17771881.5,85483025.5,433801261
317.2,S,42,4683.79,1208.99,17771881.5,85483090.4,433801417
318.2,S,42,4692.46,1210.28,17771881.5,85483091.0,433801421
319.2,S,42,4701.22,1211.58,17771881.5,85483091.3,433801426
320.2,S,42,4709.84,1212.96,17771881.5,85483091.8,433801430
321.2,S,42,4717.75,1214.15,17771881.5,85483259.0,433801578
322.2,S,42,4726.70,1215.55,17771881.5,85483259.3,433801583
323.2,S,42,4735.27,1216.91,17771881.5,85483259.6,433801586
324.2,S,42,4743.95,1218.17,17771881.5,85483260.2,433801589
325.3,S,42,4752.66,1219.58,17771881.5,85483311.3,433801642
326.3,S,42,4761.34,1221.04,17771881.5,85483312.0,433801649
327.3,S,42,4770.28,1222.45,17771881.5,85483312.2,433801652
328.3,S,42,4778.26,1223.85,17771881.5,85483415.0,433801751
329.3,S,42,4786.84,1225.24,17771881.5,85483479.9,433801909
330.3,S,42,4795.59,1226.59,17771881.5,85483480.2,433801914
331.3,S,42,4804.39,1227.84,17771881.5,85483480.7,433801919
332.3,S,42,4813.17,1229.17,17771881.5,85483481.0,433801923
333.3,S,42,4821.70,1230.74,17771881.5,85483545.6,433801986
334.3,S,42,4830.49,1232.04,17771881.5,85483546.3,433801990
335.3,S,46,4839.94,1233.37,17771881.5,85483649.2,433802190
336.3,S,46,4852.41,1234.92,17771881.5,85483649.7,433802193
337.3,S,42,4861.96,1236.47,17771881.5,85483905.1,433802415
338.3,S,42,4870.83,1237.72,17771881.5,85483905.4,433802420
339.3,S,42,4879.50,1239.26,17771881.5,85483905.6,433802423
340.3,S,42,4888.19,1240.67,17771881.5,85483906.1,433802428
341.3,S,42,4896.39,1242.00,17771881.5,85484048.7,433802559
342.3,S,45,4907.56,1243.58,17771881.5,85484074.1,433802589
343.3,S,45,4919.06,1245.19,17771881.5,85484074.3,433802591
344.3,S,43,4928.73,1246.70,17771881.5,85484217.3,433802716
345.3,S,43,4938.33,1248.18,17771881.5,85484282.0,433802882
346.3,S,42,4947.56,1249.57,17771881.5,85484330.3,433802930
347.3,S,42,4956.38,1250.97,17771881.5,85484330.8,433802937
348.3,S,46,4965.49,1252.37,17771881.5,85484433.8,433803030
349.3,S,46,4977.94,1254.11,17771881.5,85484498.5,433803102
350.3,S,43,4989.33,1255.63,17771881.5,85484689.3,433803268
351.3,S,42,4998.05,1256.90,17771881.5,85484690.0,433803272
352.3,S,42,5006.66,1258.30,17771881.5,85484690.3,433803274
353.3,S,42,5015.14,1259.81,17771881.5,85484745.7,433803327
354.3,S,42,5023.86,1261.25,17771881.5,85484746.4,433803333
355.3,S,46,5033.58,1262.74,17771881.5,85484849.3,433803431
356.3,S,46,5045.99,1264.44,17771881.5,85484849.9,433803434
357.3,S,42,5056.33,1265.92,17771881.5,85485050.6,433803673
358.3,S,42,5065.08,1267.20,17771881.5,85485105.9,433803727
359.3,S,42,5073.89,1268.54,17771881.5,85485106.2,433803730
360.3,S,42,5082.68,1269.92,17771881.5,85485106.5,433803734
361.3,S,42,5091.35,1271.37,17771881.5,85485107.1,433803737
362.3,S,42,5097.04,1272.35,17771881.5,85485274.5,433804202
363.3,S,42,5105.82,1273.66,17771881.5,85485274.9,433804209
364.3,S,42,5114.61,1275.06,17771881.5,85485275.3,433804212
365.3,S,42,5123.57,1276.38,17771881.5,85485275.7,433804216
366.3,S,42,5132.13,1277.85,17771881.5,85485340.3,433804274
367.3,S,42,5140.89,1279.25,17771881.6,85485369.7,433804308
368.3,S,42,5149.51,1280.70,17771881.6,85485369.9,433804313
369.3,S,42,5157.32,1281.99,17771881.6,85485472.6,433804408
370.3,S,42,5165.87,1283.44,17771881.6,85485537.7,433804464
371.3,S,42,5174.52,1284.91,17771881.6,85485537.9,433804467
372.3,S,42,5183.30,1286.25,17771881.6,85485538.6,433804472
373.3,S,42,5192.14,1287.61,17771881.6,85485538.9,433804477
374.3,S,42,5200.47,1289.26,17771881.6,85485599.7,433804727
375.3,S,42,5209.16,1290.71,17771881.6,85485602.8,433804737
376.3,S,42,5216.38,1291.90,17771881.6,85485703.3,433804917
377.3,S,42,5225.04,1293.28,17771881.6,85485703.6,433804921
378.3,S,42,5233.55,1294.76,17771881.6,85485768.6,433804982
379.3,S,42,5242.43,1296.13,17771881.6,85485768.9,433804987
380.3,S,42,5251.28,1297.53,17771881.6,85485769.2,433804989
381.3,S,42,5259.84,1299.04,17771881.6,85485769.7,433804993
382.3,S,42,5267.54,1300.39,17771881.6,85485937.2,433805144
383.3,S,42,5276.31,1301.79,17771881.6,85485937.5,433805148
384.3,S,42,5285.11,1303.17,17771881.6,85485938.1,433805151
385.3,S,42,5293.93,1304.66,17771881.6,85485938.4,433805156
386.3,S,42,5302.52,1306.07,17771881.6,85486003.2,433805212
387.3,S,42,5311.36,1307.42,17771881.6,85486003.5,433805215
388.3,S,42,5320.30,1308.72,17771881.6,85486003.7,433805219
389.3,S,46,5330.00,1310.15,17771881.6,85486106.5,433805316
390.3,S,46,5342.39,1311.80,17771881.6,85486171.6,433805378
391.3,S,42,5353.14,1313.27,17771881.6,85486362.7,433805556
392.3,S,42,5361.74,1314.79,17771881.6,85486363.4,433805564
393.3,S,42,5370.48,1316.28,17771881.6,85486363.7,433805567
394.3,S,42,5379.05,1317.69,17771881.6,85486428.3,433805700
395.3,S,42,5387.65,1319.08,17771881.6,85486440.0,433805810
396.3,S,60,5406.11,1320.49,17771881.6,85486543.5,433805911
397.3,S,60,5432.74,1321.95,17771881.6,85486544.6,433805914
398.3,S,58,5457.83,1323.27,17771881.6,85486687.7,433806046
399.3,S,58,5482.09,1324.57,17771881.6,85486687.9,433806048
400.3,S,58,5506.23,1325.97,17771881.6,85486737.3,433806095
401.3,S,57,5528.80,1327.36,17771881.6,85487068.9,433806410
402.3,S,57,5551.98,1328.87,17771881.6,85487139.4,433806474
403.3,S,57,5574.76,1330.27,17771881.6,85487319.0,433806642
404.3,S,57,5597.99,1331.65,17771881.6,85487405.8,433806722
405.3,S,57,5620.86,1333.16,17771881.6,85487616.2,433806942
406.3,S,65,5643.75,1334.41,17771881.6,85487846.2,433807183
407.3,S,65,5670.98,1336.12,17771881.6,85488406.9,433807947
408.3,S,65,5699.68,1337.74,17771881.6,85488619.7,433808149
409.3,S,63,5721.01,1338.93,17771881.6,85488997.6,433808749
410.3,S,57,5743.64,1340.37,17771881.6,85489303.2,433809031
411.3,S,57,5766.93,1341.80,17771881.6,85489432.2,433809145
412.3,S,57,5790.15,1343.27,17771881.6,85489589.3,433809329
413.3,S,57,5813.27,1344.68,17771881.6,85489749.6,433809475
414.3,S,57,5836.83,1346.08,17771881.6,85489749.9,433809480
415.3,S,57,5862.94,1350.47,17771881.6,85489947.2,433809648
416.3,S,57,5890.17,1355.07,17771881.6,85490053.4,433809763
